Project ID,Project Name,Project Start Date,Address,Borough,Postcode,Community Board,NTA - Neighborhood Tabulation Area,Reporting Construction Type,Prevailing Wage Status
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,06/28/2019,2550 ADAM C POWELL BOULEVARD,Manhattan,10039.0,MN-10,MN03,Preservation,Non Prevailing Wage
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,06/28/2019,2554 ADAM C POWELL BOULEVARD,Manhattan,10039.0,MN-10,MN03,Preservation,Non Prevailing Wage
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,06/28/2019,2566 ADAM C POWELL BOULEVARD,Manhattan,10039.0,MN-10,MN03,Preservation,Non Prevailing Wage
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,06/28/2019,2568 ADAM C POWELL BOULEVARD,Manhattan,10039.0,MN-10,MN03,Preservation,Non Prevailing Wage
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,06/28/2019,2574 ADAM C POWELL BOULEVARD,Manhattan,10039.0,MN-10,MN03,Preservation,Non Prevailing Wage
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,06/28/2019,2496 FREDERICK DOUGLASS BOULEVARD,Manhattan,10030.0,MN-10,MN03,Preservation,Non Prevailing Wage
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,06/28/2019,106 WEST 134 STREET,Manhattan,10030.0,MN-10,MN03,Preservation,Non Prevailing Wage
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,06/28/2019,112 WEST 134 STREET,Manhattan,10030.0,MN-10,MN03,Preservation,Non Prevailing Wage
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,06/28/2019,114 WEST 134 STREET,Manhattan,10030.0,MN-10,MN03,Preservation,Non Prevailing Wage
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,06/28/2019,132 WEST 139 STREET,Manhattan,10030.0,MN-10,MN03,Preservation,Non Prevailing Wage
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,06/28/2019,134 WEST 139 STREET,Manhattan,10030.0,MN-10,MN03,Preservation,Non Prevailing Wage
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,06/28/2019,140 WEST 139 STREET,Manhattan,10030.0,MN-10,MN03,Preservation,Non Prevailing Wage
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,06/28/2019,202 WEST 149 STREET,Manhattan,10039.0,MN-10,MN03,Preservation,Non Prevailing Wage
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,06/28/2019,204 WEST 149 STREET,Manhattan,10039.0,MN-10,MN03,Preservation,Non Prevailing Wage
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,06/28/2019,206 WEST 149 STREET,Manhattan,10039.0,MN-10,MN03,Preservation,Non Prevailing Wage
65378,JENKINS PORTFOLIO COMPANIES LLC.YR15.FY19,06/28/2019,216 WEST 149 STREET,Manhattan,10039.0,MN-10,MN03,Preservation,Non Prevailing Wage
66563,7TH AVENUE HDFC.FY19.PLP,06/28/2019,2524 ADAM C POWELL BOULEVARD,Manhattan,10039.0,MN-10,MN03,Preservation,Non Prevailing Wage
67129,TSINY. 161-01 89TH AVENUE. MONICA HOUSE,06/28/2019,161-09 89 AVENUE,Queens,11432.0,QN-12,QN61,New Construction,Non Prevailing Wage
67287,WIN. 14-35 MOTT AVENUE. GREENPORT II - SOUTH,06/28/2019,1403 GATEWAY BOULEVARD,Queens,11691.0,QN-14,QN15,New Construction,Non Prevailing Wage
67398,55 EAST MOSHOLU PKWY NORTH.HPO.FY19,06/28/2019,55 EAST MOSHOLU PARKWAY NORTH,Bronx,,BX-07,,Preservation,Non Prevailing Wage
67576,LANGSAM 12 - 3510 DECATUR AVENUE.HPO.FY19,06/28/2019,3510 DECATUR AVENUE,Bronx,10467.0,BX-07,BX43,Preservation,Non Prevailing Wage
67619,2316-2322 ANDREWS AVENUE NORTH HDFC.HPO.FY19,06/28/2019,2316 ANDREWS AVENUE NORTH,Bronx,10468.0,BX-07,BX30,Preservation,Non Prevailing Wage
67619,2316-2322 ANDREWS AVENUE NORTH HDFC.HPO.FY19,06/28/2019,2322 ANDREWS AVENUE,Bronx,10468.0,BX-07,BX30,Preservation,Non Prevailing Wage
67699,GLENDALE APARTMENTS.PILLARS.FY19,06/28/2019,71-15 65 STREET,Queens,11385.0,QN-05,QN19,Preservation,Non Prevailing Wage
67699,GLENDALE APARTMENTS.PILLARS.FY19,06/28/2019,71-21 65 STREET,Queens,11385.0,QN-05,QN19,Preservation,Non Prevailing Wage
67699,GLENDALE APARTMENTS.PILLARS.FY19,06/28/2019,71-27 65 STREET,Queens,11385.0,QN-05,QN19,Preservation,Non Prevailing Wage
67705,RODNEY DRIGGS AND SOUTH THIRD STREET HDFC.YR15.FY19,06/28/2019,778 DRIGGS AVENUE,Brooklyn,11211.0,BK-01,BK73,Preservation,Non Prevailing Wage
67705,RODNEY DRIGGS AND SOUTH THIRD STREET HDFC.YR15.FY19,06/28/2019,296 SOUTH 3 STREET,Brooklyn,11211.0,BK-01,BK73,Preservation,Non Prevailing Wage
67705,RODNEY DRIGGS AND SOUTH THIRD STREET HDFC.YR15.FY19,06/28/2019,334 SOUTH 3 STREET,Brooklyn,11211.0,BK-01,BK73,Preservation,Non Prevailing Wage
68076,MANHATTANVILLE (PHASE III),06/28/2019,3595 BROADWAY,Manhattan,10031.0,MN-09,MN04,Preservation,Non Prevailing Wage
68177,CAPITOL APARTMENTS HDFC.HUDMF,06/28/2019,834 8 AVENUE,Manhattan,10019.0,MN-05,MN17,Preservation,Non Prevailing Wage
68189,PHELPS HOUSE LP.YR15.FY19,06/28/2019,581 COLUMBUS AVENUE,Manhattan,10024.0,MN-07,MN12,Preservation,Non Prevailing Wage
68663,410 TOMPKINS AVENUE,06/28/2019,410 TOMPKINS AVENUE,Brooklyn,11216.0,BK-03,BK75,New Construction,Non Prevailing Wage
68664,412 EVERGREEN AVENUE,06/28/2019,412 EVERGREEN AVENUE,Brooklyn,11221.0,BK-04,BK78,New Construction,Non Prevailing Wage
68692,CONFIDENTIAL,06/28/2019,---- ----,Queens,,QN-03,,Preservation,Non Prevailing Wage
68697,CONFIDENTIAL,06/28/2019,---- ----,Brooklyn,,BK-17,,Preservation,Non Prevailing Wage
68701,CONFIDENTIAL,06/28/2019,---- ----,Queens,,QN-05,,Preservation,Non Prevailing Wage
68702,CONFIDENTIAL,06/28/2019,---- ----,Bronx,,BX-11,,Preservation,Non Prevailing Wage
68705,CONFIDENTIAL,06/28/2019,---- ----,Queens,,QN-09,,Preservation,Non Prevailing Wage
68707,CONFIDENTIAL,06/28/2019,---- ----,Queens,,QN-12,,Preservation,Non Prevailing Wage
68713,CONFIDENTIAL,06/28/2019,---- ----,Brooklyn,,BK-09,,Preservation,Non Prevailing Wage
63151,SPOFFORD DETENTION CENTER PHASE 1,06/27/2019,720 TIFFANY STREET,Bronx,10474.0,BX-02,BX27,New Construction,Non Prevailing Wage
64027,SENDERO VERDE B,06/27/2019,60 EAST 112 STREET,Manhattan,10029.0,MN-11,MN33,New Construction,Non Prevailing Wage
64027,SENDERO VERDE B,06/27/2019,75 EAST 111 STREET,Manhattan,10029.0,MN-11,MN33,New Construction,Non Prevailing Wage
64406,1184 RIVER AVE,06/27/2019,1164 RIVER AVENUE,Bronx,10452.0,BX-04,BX63,New Construction,Non Prevailing Wage
65392,TAINO TOWERS.HUDMF.FY19,06/27/2019,2385 2 AVENUE,Manhattan,10035.0,MN-11,MN34,Preservation,Non Prevailing Wage
65392,TAINO TOWERS.HUDMF.FY19,06/27/2019,2391 2 AVENUE,Manhattan,10035.0,MN-11,MN34,Preservation,Non Prevailing Wage
65392,TAINO TOWERS.HUDMF.FY19,06/27/2019,2243 3 AVENUE,Manhattan,10035.0,MN-11,MN34,Preservation,Non Prevailing Wage
65392,TAINO TOWERS.HUDMF.FY19,06/27/2019,219 EAST 122 STREET,Manhattan,10035.0,MN-11,MN34,Preservation,Non Prevailing Wage
66644,EBENEZER PLAZA PHASE 1B,06/27/2019,94 NEW LOTS AVENUE,Brooklyn,11212.0,BK-16,BK81,New Construction,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,19 ARLINGTON PLACE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,1369 ATLANTIC AVENUE,Brooklyn,11216.0,BK-03,BK61,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,1371 ATLANTIC AVENUE,Brooklyn,11216.0,BK-03,BK61,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,1055 BEDFORD AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,1204 BEDFORD AVENUE,Brooklyn,11216.0,BK-03,BK69,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,31 BREVOORT PLACE,Brooklyn,11216.0,BK-03,BK69,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,544 BRISTOL STREET,Brooklyn,11212.0,BK-16,BK81,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,518 CHESTER STREET,Brooklyn,11212.0,BK-16,BK81,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,618 CHESTER STREET,Brooklyn,11212.0,BK-16,BK81,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,41 CLIFTON PLACE,Brooklyn,11238.0,BK-02,BK69,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,501 CLINTON AVENUE,Brooklyn,11238.0,BK-02,BK69,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,68 DECATUR STREET,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,7 DECATUR STREET,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,1160 FULTON STREET,Brooklyn,11216.0,BK-03,BK69,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,1925 FULTON STREET,Brooklyn,11233.0,BK-03,BK35,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,486 GATES AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,593 GATES AVENUE,Brooklyn,11221.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,250 GREENE AVENUE,Brooklyn,11238.0,BK-02,BK69,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,585 GREENE AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,609 GREENE AVENUE,Brooklyn,11221.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,651 GREENE AVENUE,Brooklyn,11221.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,655A GREENE AVENUE,Brooklyn,11221.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,676 GREENE AVENUE,Brooklyn,11221.0,BK-03,BK35,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,697 GREENE AVENUE,Brooklyn,11221.0,BK-03,BK35,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,103 HALSEY STREET,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,157 HALSEY STREET,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,161 HALSEY STREET,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,221 HALSEY STREET,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,46 HALSEY STREET,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,105 HERKIMER STREET,Brooklyn,11216.0,BK-03,BK61,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,441 HERZL STREET,Brooklyn,11212.0,BK-16,BK81,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,769 THOMAS S BOYLAND STREET,Brooklyn,11212.0,BK-16,BK81,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,865 THOMAS S BOYLAND STREET,Brooklyn,11212.0,BK-16,BK81,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,116 JEFFERSON AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,133 JEFFERSON AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,143 JEFFERSON AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,145 JEFFERSON AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,161 JEFFERSON AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,346 JEFFERSON AVENUE,Brooklyn,11221.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,431 JEFFERSON AVENUE,Brooklyn,11221.0,BK-03,BK35,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,942 KENT AVENUE,Brooklyn,11205.0,BK-03,BK69,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,397 LEGION STREET,Brooklyn,11212.0,BK-16,BK81,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,444 LEXINGTON AVENUE,Brooklyn,11221.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,118 MACON STREET,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,224 MACON STREET,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,98 MACON STREET,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,223 MADISON STREET,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,732 MARCY AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,817 MARCY AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,9 MAC DONOUGH STREET,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,140 NEWPORT STREET,Brooklyn,11212.0,BK-16,BK81,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,167 NEWPORT STREET,Brooklyn,11212.0,BK-16,BK81,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,456 NOSTRAND AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,464 NOSTRAND AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,466 NOSTRAND AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,469 PROSPECT PLACE,Brooklyn,11238.0,BK-08,BK61,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,111 PUTNAM AVENUE,Brooklyn,11238.0,BK-03,BK69,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,121 PUTNAM AVENUE,Brooklyn,11238.0,BK-03,BK69,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,73 RIVERDALE AVENUE,Brooklyn,11212.0,BK-16,BK81,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,894 ROCKAWAY AVENUE,Brooklyn,11212.0,BK-16,BK81,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,898 ROCKAWAY AVENUE,Brooklyn,11212.0,BK-16,BK81,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,910 ROCKAWAY AVENUE,Brooklyn,11212.0,BK-16,BK81,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,816 SARATOGA AVENUE,Brooklyn,11212.0,BK-16,BK81,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,234 SPENCER STREET,Brooklyn,11205.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,104 STEUBEN STREET,Brooklyn,11205.0,BK-02,BK69,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,891 MOTHER GASTON BOULEVARD,Brooklyn,11212.0,BK-16,BK81,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,895 MOTHER GASTON BOULEVARD,Brooklyn,11212.0,BK-16,BK81,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,2245 STRAUSS STREET,Brooklyn,11212.0,BK-16,BK81,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,231 TOMPKINS AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,235 TOMPKINS AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,249 TOMPKINS AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,301 TOMPKINS AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,307 TOMPKINS AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,351 TOMPKINS AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,445 TOMPKINS AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,447 TOMPKINS AVENUE,Brooklyn,11216.0,BK-03,BK75,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,670 WATKINS STREET,Brooklyn,11212.0,BK-16,BK81,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,671 WATKINS STREET,Brooklyn,11212.0,BK-16,BK81,Preservation,Non Prevailing Wage
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,06/27/2019,155 CLINTON AVENUE,Brooklyn,11205.0,BK-02,BK69,Preservation,Non Prevailing Wage
67459,5 TELLERS HDFC INC.GHPP.FY19,06/27/2019,300 EAST 162 STREET,Bronx,10451.0,BX-04,BX14,Preservation,Non Prevailing Wage
67459,5 TELLERS HDFC INC.GHPP.FY19,06/27/2019,304 EAST 162 STREET,Bronx,10451.0,BX-04,BX14,Preservation,Non Prevailing Wage
67523,SUS. 1769 JEROME AVE,06/27/2019,1769 JEROME AVENUE,Bronx,10453.0,BX-05,BX36,New Construction,Non Prevailing Wage
67636,2BT HDFC.YR15.FY19,06/27/2019,82 RUTGERS SLIP,Manhattan,10002.0,MN-03,MN28,Preservation,Non Prevailing Wage
68657,128 HURON STREET,06/27/2019,128 HURON STREET,Brooklyn,11222.0,BK-01,BK76,New Construction,Non Prevailing Wage
68658,BOERUM RESIDENCE LLC,06/27/2019,123 BOERUM STREET,Brooklyn,11206.0,BK-01,BK90,New Construction,Non Prevailing Wage
68658,BOERUM RESIDENCE LLC,06/27/2019,125 BOERUM STREET,Brooklyn,11206.0,BK-01,BK90,New Construction,Non Prevailing Wage
68658,BOERUM RESIDENCE LLC,06/27/2019,127 BOERUM STREET,Brooklyn,11206.0,BK-01,BK90,New Construction,Non Prevailing Wage
68711,CONFIDENTIAL,06/27/2019,---- ----,Brooklyn,,BK-18,,Preservation,Non Prevailing Wage
63777,APEX PLACE,06/26/2019,61-11 108 STREET,Queens,,QN-06,,New Construction,Non Prevailing Wage
63777,APEX PLACE,06/26/2019,110-41 COLONIAL AVENUE,Queens,11375.0,QN-06,QN17,New Construction,Non Prevailing Wage
63777,APEX PLACE,06/26/2019,108-75 62 DRIVE,Queens,11375.0,QN-06,QN17,New Construction,Non Prevailing Wage
67154,2126 MAPES AVENUE,06/26/2019,2126-28 MAPES AVENUE,Bronx,10460.0,BX-06,BX17,New Construction,Non Prevailing Wage
67805,1520 SEDGWICK AVENUE HDFC.PLP.FY19,06/26/2019,1520 SEDGWICK AVENUE,Bronx,10453.0,BX-05,BX36,Preservation,Non Prevailing Wage
68698,CONFIDENTIAL,06/26/2019,---- ----,Staten Island,,SI-02,,Preservation,Non Prevailing Wage
68700,CONFIDENTIAL,06/26/2019,---- ----,Staten Island,,SI-01,,Preservation,Non Prevailing Wage
68709,CONFIDENTIAL,06/26/2019,---- ----,Brooklyn,,BK-18,,Preservation,Non Prevailing Wage
61678,PARK HAVEN,06/25/2019,345 ST ANNS AVENUE,Bronx,10454.0,BX-01,BX39,New Construction,Non Prevailing Wage
68211,HALLETTS POINT 7,06/25/2019,3-24 27 AVENUE,Queens,,QN-01,,New Construction,Non Prevailing Wage
68347,HIGHBRIDGE-1133 OGDEN AVENUE.HPO.FY19,06/25/2019,1131 OGDEN AVENUE,Bronx,10452.0,BX-04,BX26,Preservation,Non Prevailing Wage
68649,1176 NELSON AVENUE,06/25/2019,1176 NELSON AVENUE,Bronx,10452.0,BX-04,BX26,New Construction,Non Prevailing Wage
68650,669 MACDONOUGH STREET,06/25/2019,669 MAC DONOUGH STREET,Brooklyn,11233.0,BK-03,BK35,New Construction,Non Prevailing Wage
68694,CONFIDENTIAL,06/25/2019,---- ----,Staten Island,,SI-01,,Preservation,Non Prevailing Wage
68703,CONFIDENTIAL,06/25/2019,---- ----,Queens,,QN-13,,Preservation,Non Prevailing Wage
68718,CONFIDENTIAL,06/25/2019,---- ----,Staten Island,,SI-01,,Preservation,Non Prevailing Wage
54577,1019 FULTON STREET,06/24/2019,1019 FULTON STREET,Brooklyn,11238.0,BK-02,BK69,New Construction,Non Prevailing Wage
65320,BREAKING GROUND.453 EAST 142ND ST.BETANCES V,06/24/2019,445 EAST 142 STREET,Bronx,10454.0,BX-01,BX39,New Construction,Prevailing Wage
67458,RB HARMAN HDFC.GHPP.FY19,06/24/2019,251 HARMAN STREET,Brooklyn,11237.0,BK-04,BK77,Preservation,Non Prevailing Wage
67458,RB HARMAN HDFC.GHPP.FY19,06/24/2019,73 LINDEN STREET,Brooklyn,11221.0,BK-04,BK78,Preservation,Non Prevailing Wage
59104,THE BRONXWOOD TOWER INC.HRP.FY19,06/21/2019,855 EAST 233 STREET,Bronx,10466.0,BX-12,BX62,Preservation,Non Prevailing Wage
60824,CONFIDENTIAL,06/21/2019,---- ----,Bronx,,BX-02,,New Construction,Non Prevailing Wage
66565,MHANY DUMONT HDFC.PLP.FY19,06/21/2019,948 DUMONT AVENUE,Brooklyn,11207.0,BK-05,BK82,Preservation,Non Prevailing Wage
66565,MHANY DUMONT HDFC.PLP.FY19,06/21/2019,781 BELMONT AVENUE,Brooklyn,11208.0,BK-05,BK82,Preservation,Non Prevailing Wage
66565,MHANY DUMONT HDFC.PLP.FY19,06/21/2019,950 DUMONT AVENUE,Brooklyn,11207.0,BK-05,BK82,Preservation,Non Prevailing Wage
66565,MHANY DUMONT HDFC.PLP.FY19,06/21/2019,954 DUMONT AVENUE,Brooklyn,11207.0,BK-05,BK82,Preservation,Non Prevailing Wage
66565,MHANY DUMONT HDFC.PLP.FY19,06/21/2019,956 DUMONT AVENUE,Brooklyn,11207.0,BK-05,BK82,Preservation,Non Prevailing Wage
66565,MHANY DUMONT HDFC.PLP.FY19,06/21/2019,960 DUMONT AVENUE,Brooklyn,11207.0,BK-05,BK82,Preservation,Non Prevailing Wage
66565,MHANY DUMONT HDFC.PLP.FY19,06/21/2019,964 DUMONT AVENUE,Brooklyn,11207.0,BK-05,BK82,Preservation,Non Prevailing Wage
68641,1857 BARNES AVENUE APARTMENTS,06/21/2019,1857 BARNES AVENUE,Bronx,10462.0,BX-11,BX37,New Construction,Non Prevailing Wage
68714,CONFIDENTIAL,06/21/2019,---- ----,Staten Island,,SI-01,,Preservation,Non Prevailing Wage
