air/rh_and_dp_daily_summary.o3_AQI,air/rh_and_dp_daily_summary.f0_,air/rh_and_dp_daily_summary.f1_,air/rh_and_dp_daily_summary.f2_,air/rh_and_dp_daily_summary.f3_,air/rh_and_dp_daily_summary.f4_,air/rh_and_dp_daily_summary.f5_,air/rh_and_dp_daily_summary.f6_,Day
,72.35779816513767,9.688073394495412,23.60550458715596,98.36697247706422,California,Tulare,Not in a city,1994-07-05
,72.02179176755452,4.7409200968523,14.670702179176766,99.87893462469734,North Carolina,Mecklenburg,Charlotte,2004-01-10
,79.93200000000004,11.7,23.81200000000001,99.22399999999996,North Carolina,Mecklenburg,Charlotte,2004-01-14
,72.15903614457828,4.171084337349403,15.310843373493984,99.82409638554218,Arizona,Pima,Not in a city,2002-08-27
,78.91260273972604,7.605479452054799,23.846575342465748,99.36164383561643,California,Inyo,Independence,2008-08-23
,29.604166666666668,12.583333333333334,23.916666666666668,99.66666666666669,Colorado,Denver,Denver,1990-12-31
,71.53623188405798,10.050724637681157,23.72463768115941,98.86231884057976,California,Fresno,Parlier,1995-10-27
,74.71968680089475,12.250559284116324,23.796420581655457,99.16554809843406,California,Inyo,Independence,2012-04-25
,69.95422535211277,9.169014084507047,23.798122065727704,99.16431924882632,Idaho,Idaho,Not in a city,2013-11-13
,25.558139534883725,11.83720930232558,23.6046511627907,98.34883720930232,South Dakota,Jackson,Not in a city,1990-02-25
,59.114285714285714,10.914285714285716,23.871428571428567,99.47142857142856,New York,Albany,Albany,1991-10-01
,43.142857142857146,11.166666666666666,23.71428571428572,98.83333333333331,Utah,Grand,Not in a city,1990-10-30
,76.003367003367,11.42424242424242,23.760942760942765,99.00673400673392,North Carolina,Mecklenburg,Charlotte,2005-11-29
,64.72661870503597,5.467625899280577,15.395683453237409,98.62589928057557,West Virginia,Tucker,Not in a city,1993-06-30
,81.01881606765329,8.807610993657496,23.813953488372093,99.22621564482031,Indiana,Porter,Dune Acres,2018-01-21
,75.08579088471848,6.010723860589815,15.174262734584458,99.4611260053619,California,Kern,Arvin,2002-02-19
,68.2371794871795,7.378205128205126,23.87179487179488,99.4679487179487,California,Kern,Arvin,1999-12-24
,72.94570135746608,9.312217194570133,23.850678733031685,99.38009049773756,California,Kern,Arvin,2001-05-06
,78.0833333333333,8.909722222222221,23.854166666666668,99.4097222222222,Utah,Salt Lake,Not in a city,1997-11-18
,80.57235294117648,7.935294117647062,23.938235294117657,99.74705882352946,North Carolina,Mecklenburg,Charlotte,2007-10-12
,72.9625263157895,7.138947368421055,23.829473684210534,99.2926315789474,Indiana,Porter,Dune Acres,2018-09-09
,76.97272727272728,6.454545454545452,23.8099173553719,99.210743801653,Indiana,Porter,Dune Acres,2018-08-15
,71.55719557195575,7.199261992619927,23.966789667896688,99.86715867158676,North Carolina,Mecklenburg,Charlotte,2004-05-07
,75.43266219239369,8.740492170022362,23.926174496644297,99.69798657718124,Indiana,Porter,Dune Acres,2020-06-25
,77.02866108786608,7.374476987447701,23.646443514644343,98.53974895397492,Indiana,Porter,Dune Acres,2018-09-19
,75.5415954415954,7.923076923076924,23.85754985754985,99.4102564102564,California,Inyo,Independence,2008-12-29
,78.03469945355191,7.688524590163936,23.70765027322407,98.78415300546445,California,Inyo,Independence,2009-10-28
,81.90107991360699,10.481641468682495,23.855291576673867,99.3974082073434,Indiana,Porter,Dune Acres,2017-03-25
,71.10148305084748,8.961864406779654,23.85805084745762,99.41313559322036,Idaho,Idaho,Not in a city,2017-10-26
,74.69594594594592,6.871621621621625,23.797297297297305,99.1554054054054,California,San Diego,San Diego,1997-02-06
,73.52173913043474,8.838509316770189,23.81987577639751,99.24844720496895,Georgia,Paulding,Not in a city,1996-07-21
,49.4375,6.322916666666666,14.17708333333333,100.0,Arizona,Cochise,Not in a city,1991-06-08
,75.26282420749286,6.596541786743512,23.976945244956767,99.90201729106634,North Carolina,Mecklenburg,Charlotte,2007-06-17
,83.60225352112681,11.140845070422516,23.77464788732394,99.0704225352113,California,Inyo,Independence,2009-02-11
,67.59413489736068,7.131964809384167,23.997067448680347,99.9882697947214,California,Inyo,Independence,2008-04-13
,77.33663366336637,7.925742574257427,23.920792079207917,99.67326732673268,California,Kern,Arvin,2000-09-05
,80.75818181818174,8.297727272727274,23.88636363636364,99.534090909091,Arizona,Pima,Not in a city,2021-03-23
,73.37762237762232,7.758741258741257,23.9125874125874,99.6363636363636,North Carolina,Mecklenburg,Charlotte,2005-04-17
,74.94321266968323,7.7692307692307665,23.902714932126685,99.59728506787324,Indiana,Porter,Dune Acres,2020-05-02
,79.73769751692994,7.431151241534991,23.85778781038376,99.4085778781038,California,Inyo,Independence,2011-10-14
,84.01072319201997,5.411471321695758,23.71072319201995,98.79551122194522,California,Inyo,Independence,2010-09-23
,82.03342465753431,7.769863013698631,23.726027397260264,98.86849315068488,California,Inyo,Independence,2008-07-22
,72.22569002123142,9.683651804670914,23.89171974522294,99.55626326963908,Idaho,Idaho,Not in a city,2017-10-27
,44.85135135135135,10.32432432432432,23.959459459459453,99.8378378378378,New York,Albany,Albany,1991-11-03
,76.46491228070171,8.434210526315788,23.9122807017544,99.640350877193,California,Kern,Arvin,2001-06-20
,56.41666666666667,9.055555555555554,23.722222222222214,98.8472222222222,New York,Albany,Albany,1991-10-29
,70.63924050632913,9.58860759493671,23.99367088607595,99.9746835443038,California,Fresno,Parlier,1998-12-11
,67.31304347826088,10.052173913043475,23.747826086956515,98.96521739130432,Arizona,Pima,Tucson,1995-03-03
,72.61261467889904,5.917431192660551,23.834862385321102,99.31880733944952,California,Inyo,Independence,2013-03-13
,84.37067833698022,8.53172866520788,23.9168490153173,99.66083150984684,Indiana,Porter,Dune Acres,2017-02-19
,80.6197619047618,10.588095238095232,23.888095238095243,99.54047619047614,Idaho,Idaho,Not in a city,2014-11-22
,82.85935162094766,8.857855361596009,23.89526184538656,99.56608478802995,California,Inyo,Independence,2011-01-18
,79.02760736196322,6.407975460122699,23.85582822085889,99.40490797546006,North Carolina,Mecklenburg,Charlotte,2006-07-07
,78.73738601823696,6.510638297872341,23.954407294832823,99.81155015197572,North Carolina,Mecklenburg,Charlotte,2006-09-04
,78.01480362537765,10.694864048338374,23.90332326283989,99.59818731117836,North Carolina,Mecklenburg,Charlotte,2007-01-30
,75.95561497326199,8.930481283422463,23.93582887700534,99.73262032085556,California,Inyo,Independence,2010-02-15
,78.43251121076237,6.159192825112113,23.7713004484305,99.05605381165924,California,Inyo,Independence,2011-06-10
,52.38888888888888,6.597222222222224,23.736111111111114,98.93055555555556,New York,Rensselaer,Not in a city,1992-01-31
,73.47057057057054,6.678678678678681,23.78978978978977,99.12612612612614,North Carolina,Mecklenburg,Charlotte,2007-02-15
,66.86857142857146,5.051428571428572,15.99428571428571,99.50857142857146,Arizona,Pima,Tucson,1995-03-22
,79.23786407766991,7.854368932038836,23.70873786407767,98.80097087378644,California,Kern,Arvin,2000-06-15
,74.64923547400615,7.30886850152905,23.96636085626912,99.85932721712533,North Carolina,Mecklenburg,Charlotte,2007-03-02
,72.31267605633795,6.864788732394365,14.921126760563377,99.15774647887318,California,Kern,Arvin,2001-10-10
,72.60606060606064,7.946969696969695,23.96969696969698,99.87500000000004,North Carolina,Mecklenburg,Charlotte,2005-04-01
,75.72207505518757,6.38189845474614,23.644591611479036,98.52980132450335,California,Inyo,Independence,2011-09-29
,75.58164146868249,8.090712742980562,23.816414686825063,99.2419006479481,Indiana,Porter,Dune Acres,2019-07-13
,80.71982758620689,8.021551724137927,23.72413793103448,98.85344827586208,California,Kern,Arvin,2001-05-27
,76.82919254658381,6.375776397515528,23.78571428571428,99.10869565217388,Indiana,Lake,Gary,2006-05-08
,67.30833333333332,5.316666666666668,18.195833333333315,99.77499999999998,California,Kern,Arvin,1999-10-20
,83.20987654320989,7.7962962962963,23.648148148148135,98.53703703703704,Illinois,Will,Braidwood,1997-10-03
,74.01769911504418,5.732300884955758,14.942477876106196,99.58407079646015,North Carolina,Mecklenburg,Charlotte,2004-12-02
,77.43979057591628,5.523560209424083,23.76439790575916,99.01570680628268,California,Kern,Arvin,1999-07-05
,75.17138643067838,6.814159292035396,23.991150442477878,99.9646017699115,North Carolina,Mecklenburg,Charlotte,2007-04-29
,43.34146341463413,9.195121951219512,23.853658536585368,99.41463414634148,Utah,Grand,Not in a city,1990-05-18
,75.92295081967217,8.770491803278684,23.882513661202196,99.51639344262291,California,Inyo,Independence,2009-04-14
,82.94795539033458,7.431226765799256,23.86617100371746,99.44237918215606,Arizona,Pima,Not in a city,2003-05-25
,72.6818181818182,9.484848484848484,23.95454545454546,99.81060606060603,California,Fresno,Parlier,1995-12-21
,72.88807531380755,8.351464435146434,23.85564853556486,99.4058577405858,Indiana,Porter,Dune Acres,2018-04-04
,75.4698113207547,9.778301886792466,23.86084905660379,99.41981132075472,California,Inyo,Independence,2011-03-02
,81.43956043956042,7.390109890109889,23.69780219780221,98.74725274725274,Arizona,Pima,Tucson,1998-09-13
,78.85714285714283,10.718045112781954,23.79699248120301,99.1578947368421,Arizona,Pima,Not in a city,2003-04-17
,77.55468750000003,8.046875000000002,23.871093749999982,99.46874999999996,Arizona,Pima,Not in a city,2002-09-12
,86.09677419354836,5.568548387096774,23.810483870967737,99.21370967741936,North Carolina,Mecklenburg,Charlotte,2004-01-03
,77.58967889908249,5.878440366972475,23.866972477064227,99.45183486238535,Indiana,Porter,Dune Acres,2020-02-19
,79.71957671957666,10.51851851851852,23.751322751322757,98.973544973545,California,Inyo,Independence,2010-12-10
,74.51933701657461,3.696132596685082,15.46408839779006,99.91160220994476,California,Kern,Arvin,2001-09-01
,74.70652173913044,9.56521739130435,23.347826086956527,97.30434782608693,California,Del Norte,Redwood National Park,1993-08-24
,70.20938166311302,8.417910447761201,23.85074626865672,99.38379530916842,Indiana,Porter,Dune Acres,2017-12-14
,80.09696312364423,8.713665943600866,23.906724511930573,99.61388286334046,Indiana,Porter,Dune Acres,2019-03-24
,72.41983240223469,10.765363128491613,23.879888268156414,99.50558659217874,California,Inyo,Independence,2009-03-04
,75.24514672686227,8.334085778781038,23.58465011286681,98.27990970654628,Indiana,Porter,Dune Acres,2016-02-24
,81.20596590909084,12.374999999999998,23.957386363636346,99.82386363636364,California,Inyo,Independence,2009-01-02
,89.50484988452665,7.928406466512703,23.84757505773672,99.36951501154728,Nevada,Washoe,Wadsworth,2011-12-14
,79.89819819819823,8.279279279279281,23.95495495495496,99.8138138138138,North Carolina,Mecklenburg,Charlotte,2007-02-02
,77.77421524663676,7.047085201793718,23.786995515695065,99.12331838565024,Indiana,Porter,Dune Acres,2016-01-26
,91.5,13.0,24.0,100.0,Maine,Hancock,Not in a city,2022-05-14
,82.87621776504302,9.045845272206304,23.90830945558739,99.62177650429796,California,Inyo,Independence,2008-11-03
,74.28487394957988,6.222689075630249,23.88235294117649,99.516806722689,Idaho,Idaho,Not in a city,2018-04-26
,81.5806451612904,7.092741935483869,23.66935483870968,98.62903225806454,California,Kern,Arvin,2002-05-28
,79.37991452991453,6.579059829059833,23.747863247863247,98.95726495726495,Indiana,Porter,Dune Acres,2018-03-29
,84.43027888446211,8.318725099601592,23.74103585657369,98.92031872509963,Arizona,Pima,Not in a city,2002-10-18
,80.63955431754874,8.403899721448457,23.688022284122543,98.70194986072424,California,Inyo,Independence,2009-02-26
,66.21348314606742,9.38202247191011,23.696629213483146,98.74157303370784,California,Del Norte,Redwood National Park,1993-06-06
,73.47904191616763,6.34131736526946,23.844311377245507,99.35329341317366,California,Kern,Arvin,1999-03-29
,85.8562874251497,5.419161676646707,23.958083832335326,99.8323353293413,California,Sacramento,Not in a city,1997-09-15
,82.20816326530614,8.616326530612238,23.84489795918367,99.36326530612244,Arizona,Pima,Not in a city,2002-12-03
,82.6708708708709,10.756756756756754,23.86786786786788,99.45045045045045,North Carolina,Mecklenburg,Charlotte,2007-12-02
,73.35117773019272,6.839400428265518,23.94860813704496,99.78800856531043,Idaho,Idaho,Not in a city,2017-06-28
,73.16159250585483,6.932084309133487,15.234192037470716,99.83840749414506,Arizona,Pima,Not in a city,2003-04-21
,78.85044843049334,6.387892376681622,23.827354260089717,99.28699551569504,California,Inyo,Independence,2011-08-20
,72.93431818181813,6.8022727272727295,23.92954545454545,99.7068181818182,California,Inyo,Independence,2013-06-29
,86.18440366972482,8.575688073394499,23.876146788990837,99.4885321100918,California,Inyo,Independence,2013-01-27
,56.4736842105263,9.842105263157896,23.96052631578947,99.84210526315788,New York,Rensselaer,Not in a city,1992-12-13
,75.97999999999996,10.10752688172043,23.922580645161307,99.67741935483863,Idaho,Idaho,Not in a city,2017-11-11
,78.90395480225985,5.172316384180787,14.757062146892652,99.39548022598862,California,Kern,Arvin,2001-12-12
,50.43835616438355,11.17808219178082,23.90410958904109,99.61643835616437,Utah,Grand,Not in a city,1992-02-10
,77.53941299790354,7.893081761006284,23.87211740041929,99.47169811320762,Idaho,Idaho,Not in a city,2018-05-11
,63.51229314420799,8.919621749408986,23.79905437352246,99.17021276595746,Idaho,Idaho,Not in a city,2014-04-10
,62.80952380952381,5.952380952380952,23.904761904761905,99.61904761904762,Utah,Grand,Not in a city,1990-09-07
,74.67991360691143,7.708423326133906,23.829373650107964,99.30021598272135,Indiana,Porter,Dune Acres,2016-09-27
,80.13133514986373,10.141689373297009,23.730245231607636,98.88283378746593,California,Inyo,Independence,2009-10-27
,74.93333333333331,6.92777777777778,23.73333333333334,98.89444444444442,California,Kern,Arvin,1999-05-13
,75.82652173913048,6.719565217391301,23.680434782608717,98.67608695652171,Indiana,Porter,Dune Acres,2018-02-16
,75.60721868365182,6.613588110403402,23.88959660297241,99.5392781316349,Idaho,Idaho,Not in a city,2017-06-03
,79.04980842911878,6.241379310344828,23.911877394636026,99.63218390804596,Arizona,Pima,Not in a city,2003-08-17
,76.69387755102044,7.946938775510205,23.738775510204064,98.92244897959178,California,Kern,Arvin,2002-06-11
,81.56474820143885,7.546762589928054,23.87769784172661,99.49280575539566,North Carolina,Mecklenburg,Charlotte,2005-03-28
,77.27533039647571,6.803964757709248,23.801762114537446,99.17841409691624,California,Inyo,Independence,2011-09-27
,57.21428571428572,5.246031746031747,14.666666666666664,99.14285714285714,Arizona,Cochise,Not in a city,1991-12-18
,73.42883295194517,7.871853546910758,23.75057208237986,98.9656750572082,Arizona,Pima,Not in a city,2021-07-25
,79.1942446043166,6.798561151079141,23.877697841726626,99.49640287769782,Arizona,Pima,Tucson,1995-08-11
,76.48181818181818,6.290909090909092,23.96060606060605,99.83636363636364,Indiana,Lake,Gary,2006-06-03
,81.94940476190483,8.907738095238098,23.919642857142847,99.6636904761904,California,Inyo,Independence,2008-01-27
,77.38236914600557,8.741046831955918,23.79063360881541,99.12947658402209,California,Inyo,Independence,2009-11-02
,75.88695652173915,7.18260869565217,23.94347826086956,99.76521739130432,California,Kern,Arvin,2001-06-10
,81.38671874999996,9.808593749999991,23.937499999999982,99.74218749999996,Arizona,Pima,Not in a city,2003-03-03
,87.11597222222214,9.08564814814815,23.467592592592563,97.7870370370371,Indiana,Porter,Dune Acres,2019-11-21
,72.92372505543241,7.527716186252775,23.78270509977828,99.09977827050996,Indiana,Porter,Dune Acres,2020-09-23
,75.84447368421054,6.671052631578951,23.763157894736832,99.01578947368414,California,Inyo,Independence,2009-07-20
,79.59347258485643,6.535248041775455,23.848563968668405,99.37336814621406,California,Inyo,Independence,2009-09-08
,54.19101123595505,11.696629213483147,23.91011235955056,99.62921348314605,California,Del Norte,Redwood National Park,1993-12-31
,77.45151515151511,8.254545454545456,23.87272727272726,99.4757575757576,Indiana,Lake,Gary,2006-05-26
,76.59573033707876,11.525842696629203,23.977528089887667,99.90786516853944,Indiana,Porter,Dune Acres,2016-12-30
,82.22384259259265,10.587962962962958,23.650462962962944,98.54398148148148,Indiana,Porter,Dune Acres,2019-12-23
,68.37500000000003,5.005208333333332,16.255208333333325,99.67708333333334,Arizona,Pima,Tucson,1995-06-24
,72.28355855855852,8.225225225225222,23.93918918918917,99.74549549549543,California,Inyo,Independence,2012-05-20
,49.83516483516482,5.252747252747253,13.37362637362637,99.95604395604396,Arizona,Cochise,Not in a city,1991-02-09
,39.22641509433962,9.962264150943398,23.981132075471702,99.9245283018868,Texas,El Paso,El Paso,1991-01-20
,67.55861297539151,6.565995525727067,23.73154362416108,98.8948545861297,Indiana,Porter,Dune Acres,2020-08-13
,68.3237250554324,6.860310421286036,23.829268292682947,99.29933481152996,Indiana,Porter,Dune Acres,2020-09-29
,72.70545073375268,6.987421383647797,23.86792452830189,99.4507337526205,Idaho,Idaho,Not in a city,2018-04-28
,65.59036144578315,4.825301204819277,15.987951807228914,98.37951807228916,Tennessee,Sevier,Not in a city,1994-06-22
,81.50157657657651,10.407657657657657,23.763513513513512,99.02027027027036,Indiana,Porter,Dune Acres,2020-12-17
,75.64062499999996,10.472656249999991,23.89453125,99.56640625000004,Arizona,Pima,Not in a city,2003-02-06
,73.4022222222222,6.746666666666664,23.317777777777767,97.17111111111112,Indiana,Porter,Dune Acres,2020-08-25
,70.5627507163324,9.418338108882528,23.828080229226348,99.2893982808022,California,Inyo,Independence,2009-01-31
,72.09003215434086,5.070739549839221,16.144694533762063,99.32475884244376,California,Kern,Arvin,2000-09-30
,78.48260869565225,7.382608695652177,23.804347826086964,99.19130434782608,California,Kern,Arvin,2001-05-21
,81.83664122137408,7.083969465648853,23.824427480916043,99.27226463104324,California,Inyo,Independence,2010-05-25
,73.88429561200927,10.048498845265588,23.815242494226325,99.2332563510392,California,Inyo,Independence,2013-01-15
,72.11173184357547,6.815642458100561,18.944134078212297,99.28491620111728,California,Kern,Bakersfield,1996-01-03
,75.77297872340422,8.263829787234041,23.92340425531916,99.68297872340418,Idaho,Idaho,Not in a city,2017-06-04
,58.386666666666656,5.773333333333335,23.92,99.68,New York,Rensselaer,Not in a city,1992-10-12
,81.83534136546184,9.566265060240962,23.7590361445783,99.00401606425706,North Carolina,Mecklenburg,Charlotte,2004-01-12
,80.02062663185377,6.92167101827676,23.92950391644909,99.71018276762408,California,Inyo,Independence,2010-04-24
,76.26308900523566,8.209424083769628,23.850785340314136,99.38219895287958,California,Inyo,Independence,2010-04-15
,81.83379629629631,8.511574074074076,23.78009259259257,99.09490740740736,Idaho,Idaho,Not in a city,2014-08-12
,82.43356643356641,5.629370629370631,23.95804195804196,99.82517482517484,California,Los Angeles,Long Beach,1997-11-11
,52.93506493506494,5.0,13.415584415584414,99.4675324675325,Arizona,Coconino,Not in a city,1990-01-10
,77.93705263157892,9.446315789473685,23.915789473684203,99.6526315789474,Idaho,Nez Perce,Not in a city,2017-10-02
,75.87500000000003,6.285714285714285,23.33928571428572,97.2678571428572,Arizona,Pima,Tucson,1995-01-13
,75.44711538461533,5.757211538461531,14.971153846153838,99.70432692307688,Arizona,Pima,Not in a city,2003-02-26
,60.92857142857143,9.928571428571423,23.95238095238095,99.8095238095238,Utah,Grand,Not in a city,1990-09-13
,74.99546742209633,10.113314447592067,23.97733711048159,99.90651558073652,California,Inyo,Independence,2009-03-28
,79.33663366336631,7.207920792079207,23.782178217821773,99.10891089108908,North Carolina,Mecklenburg,Charlotte,2005-08-23
,82.85975609756095,10.1890243902439,23.81707317073169,99.2439024390244,California,Fresno,Parlier,1999-02-07
,70.31893203883499,11.17718446601942,23.83980582524272,99.33252427184463,California,Inyo,Independence,2011-02-14
,68.98130841121493,7.233644859813087,23.81308411214953,99.22429906542057,Arizona,Pima,Tucson,1994-05-01
,73.23076923076928,8.415384615384616,23.446153846153845,97.70769230769233,New York,Rensselaer,Not in a city,1992-07-13
,84.31578947368426,7.818713450292397,23.789473684210527,99.12865497076028,Maine,York,Kittery (census name for Kittery Center),1997-08-11
,76.64913793103455,7.627155172413786,23.94827586206895,99.78879310344824,Indiana,Porter,Dune Acres,2019-04-19
,77.90542986425334,5.153846153846155,23.84162895927603,99.35067873303171,California,Inyo,Independence,2011-08-10
,86.28237082066875,8.768996960486326,23.88145896656534,99.5136778115501,California,Humboldt,Not in a city,2006-10-16
,73.032967032967,5.329670329670327,15.129670329670317,99.69010989010997,North Carolina,Mecklenburg,Charlotte,2004-07-26
,72.83261455525603,9.123989218328836,23.8921832884097,99.5525606469003,California,Inyo,Independence,2010-01-08
,82.7392572944297,5.281167108753317,23.83554376657825,99.3236074270557,California,Inyo,Independence,2009-06-12
,74.40184049079758,7.125766871165642,23.88957055214724,99.54601226993864,North Carolina,Mecklenburg,Charlotte,2006-07-18
,71.78275862068968,6.16896551724138,16.5896551724138,99.53448275862068,California,Kern,Arvin,2000-05-03
,73.28627450980387,6.647058823529409,23.99607843137255,99.9843137254902,Arizona,Pima,Not in a city,2003-03-29
,80.71755725190839,7.339694656488547,23.97709923664121,99.90839694656484,Arizona,Pima,Not in a city,2003-08-05
,84.33826879271075,7.259681093394079,23.485193621867875,97.8656036446469,Indiana,Porter,Dune Acres,2020-01-15
,50.89473684210526,10.789473684210527,23.98245614035088,99.9298245614035,Washington,Clallam,Not in a city,1991-06-24
,79.77506297229218,7.745591939546602,23.78337531486145,99.1108312342569,California,Inyo,Independence,2010-06-28
,78.32947976878609,8.21965317919075,23.53757225433525,98.0867052023121,Washington,Pierce,Not in a city,1997-07-08
,76.390625,5.675781250000001,16.371093749999982,98.53515625,California,Kern,Arvin,2000-03-08
,80.0422969187675,7.899159663865545,23.563025210084056,98.18207282913164,California,Inyo,Independence,2008-09-02
,75.6215102974828,7.192219679633872,23.89702517162472,99.56979405034326,Indiana,Jasper,Not in a city,2015-07-26
,73.16755319148939,3.7632978723404262,15.220744680851068,99.8696808510638,California,Kern,Arvin,2002-03-27
,56.10344827586206,6.258620689655173,15.224137931034486,99.79310344827589,Arizona,Cochise,Not in a city,1991-10-30
,73.40075187969924,6.954887218045111,23.72932330827068,98.88471177944857,California,Inyo,Independence,2010-09-28
,80.73931818181815,7.275000000000001,23.872727272727275,99.4727272727272,California,Inyo,Independence,2013-05-29
,87.10441767068275,7.899598393574303,23.86345381526105,99.43775100401602,Arizona,Pima,Not in a city,2003-11-12
,71.65304740406316,8.887133182844243,23.77426636568847,99.06094808126412,Indiana,Porter,Dune Acres,2020-03-07
,75.10977272727271,9.565909090909091,23.66590909090908,98.6113636363636,Indiana,Porter,Dune Acres,2020-01-19
,66.80434782608695,6.43478260869565,15.16666666666667,98.62318840579708,West Virginia,Tucker,Not in a city,1993-09-15
,78.9383597883599,6.796296296296298,23.87037037037038,99.46560846560853,California,Inyo,Independence,2009-06-24
,80.33495370370366,6.266203703703697,23.7638888888889,99.02314814814812,Arizona,Pima,Not in a city,2021-09-02
,81.52328767123284,9.004566210045661,23.812785388127853,99.2260273972602,California,Inyo,Independence,2013-09-19
,71.38095238095241,8.648809523809522,23.14880952380952,96.47619047619048,Texas,El Paso,El Paso,1997-05-27
,68.4107142857143,6.928571428571434,17.73660714285714,100.0,California,Fresno,Parlier,1999-02-13
,76.37208237986273,11.41876430205949,23.86727688787187,99.44851258581232,California,Inyo,Independence,2012-01-19
,76.72375565610852,6.420814479638,23.98190045248868,99.92533936651571,Indiana,Porter,Dune Acres,2016-04-02
,67.81564245810053,9.977653631284912,23.93854748603351,99.74860335195528,California,Kern,Arvin,1999-10-25
,70.8377232142857,7.973214285714282,23.828125,99.29017857142853,Indiana,Porter,Dune Acres,2020-09-15
,79.48148148148148,7.484848484848483,23.77441077441079,99.06397306397304,North Carolina,Mecklenburg,Charlotte,2005-06-16
,68.82378854625544,6.832599118942731,17.73127753303964,99.6387665198238,California,Kern,Arvin,1999-03-31
,67.81818181818181,8.840909090909092,23.61363636363636,98.40909090909088,California,Del Norte,Redwood National Park,1993-06-10
,81.15303030303029,8.221212121212114,23.91515151515153,99.64848484848478,California,Humboldt,Not in a city,2006-12-13
,76.0551724137931,10.151724137931044,23.96551724137931,99.85977011494246,Indiana,Jasper,Not in a city,2015-11-08
,84.25448028673839,6.408602150537639,23.80286738351253,99.18637992831545,North Carolina,Mecklenburg,Charlotte,2004-08-23
,79.13364055299537,10.285714285714285,23.88940092165899,99.54377880184342,Indiana,Porter,Dune Acres,2020-02-16
,74.68629213483149,7.008988764044941,23.835955056179763,99.32808988764046,Indiana,Porter,Dune Acres,2020-06-17
,77.94347826086961,5.830434782608694,23.713043478260875,98.80434782608695,California,Kern,Arvin,2001-06-07
,82.80970149253734,6.708955223880595,23.91791044776119,99.66417910447755,Arizona,Pima,Not in a city,2003-06-12
,66.98214285714286,8.64285714285714,23.508928571428587,97.95535714285715,Arizona,Pima,Tucson,1995-01-27
,76.87485029940119,8.176646706586826,23.766467065868262,99.03592814371255,North Carolina,Mecklenburg,Charlotte,2007-04-18
,84.090570719603,11.114143920595534,23.682382133995016,98.68238213399496,Arizona,Pima,Not in a city,2021-12-09
,69.03015075376888,4.914572864321608,16.949748743718597,100.0,Arizona,Pima,Tucson,1995-10-07
,51.7142857142857,12.690476190476192,23.785714285714285,99.11904761904762,Utah,Grand,Not in a city,1990-05-14
,75.31914893617022,5.023640661938529,14.62174940898346,98.76122931442076,Arizona,Pima,Not in a city,2003-10-09
,69.31884057971017,11.130434782608695,23.260869565217387,96.94202898550726,New York,Rensselaer,Not in a city,1992-07-17
,53.57534246575343,11.438356164383563,23.98630136986301,99.94520547945206,Utah,Grand,Not in a city,1992-04-03
,73.85274999999997,7.534999999999996,23.73500000000003,98.90499999999996,California,Inyo,Independence,2010-09-29
,60.38311688311686,5.863636363636365,15.32467532467532,99.94805194805194,Alabama,Lawrence,Moulton,1994-03-12
,58.03409090909091,9.829545454545451,23.772727272727263,99.05681818181816,California,Del Norte,Redwood National Park,1993-04-29
,50.21818181818181,13.327272727272724,23.6,98.34545454545454,Washington,Clallam,Not in a city,1991-05-20
,71.64463519313303,8.92489270386265,23.81545064377683,99.23175965665224,Idaho,Idaho,Not in a city,2017-11-23
,80.0512121212121,9.157575757575756,23.95454545454545,99.8121212121212,North Carolina,Mecklenburg,Charlotte,2007-11-18
,79.91249999999992,9.26875,23.54374999999999,98.1062499999999,Arizona,Pima,Tucson,1998-05-31
,67.81338912133882,6.543933054393302,23.851464435146443,99.38493723849372,Idaho,Nez Perce,Not in a city,2017-10-16
,72.54730941704034,7.439461883408068,23.82286995515695,99.2690582959642,Indiana,Porter,Dune Acres,2016-03-21
,72.19385342789592,7.208037825059098,23.69267139479905,98.72576832151296,Idaho,Idaho,Not in a city,2014-11-17
,79.55068493150685,6.093607305936073,23.878995433789964,99.5068493150685,California,Inyo,Independence,2013-09-04
,76.93768545994065,10.305637982195844,23.97329376854599,99.89020771513358,California,Inyo,Independence,2008-02-15
,80.58568129330249,8.159353348729795,23.89145496535796,99.54965357967669,Indiana,Jasper,Not in a city,2015-05-23
,83.83636363636364,7.903030303030298,23.72727272727273,98.87272727272725,California,Kern,Arvin,2000-02-27
,83.65886363636365,8.80681818181819,23.93863636363635,99.74545454545456,Arizona,Pima,Not in a city,2021-01-24
,69.86084905660371,5.158018867924525,15.172169811320735,99.83490566037727,Arizona,Pima,Not in a city,2003-04-12
,83.0722891566265,7.93574297188755,23.875502008032136,99.48192771084338,Arizona,Pima,Not in a city,2003-01-01
,79.81415929203543,7.221238938053098,23.84070796460176,99.33628318584071,California,Kern,Arvin,2001-09-08
,78.66527196652719,8.138075313807535,23.7489539748954,98.95815899581584,California,Inyo,Lone Pine,2022-01-07
,74.35815602836888,8.5130023640662,23.70212765957448,98.78486997635936,Idaho,Idaho,Not in a city,2014-05-20
,67.7688022284122,4.643454038997215,15.573816155988844,99.59610027855156,California,Kern,Arvin,2001-06-18
,73.7757763975154,6.523809523809522,23.85300207039337,99.39751552795036,Idaho,Idaho,Not in a city,2018-06-29
,78.92805755395682,7.075539568345325,23.809352517985623,99.21582733812942,North Carolina,Mecklenburg,Charlotte,2004-07-07
