air/pm25_frm_daily_summary.o3_AQI,air/pm25_frm_daily_summary.f0_,air/pm25_frm_daily_summary.f1_,air/pm25_frm_daily_summary.f2_,air/pm25_frm_daily_summary.f3_,air/pm25_frm_daily_summary.f4_,air/pm25_frm_daily_summary.f5_,air/pm25_frm_daily_summary.f6_,Day
32.67294520547946,11.839835164835169,5.532051282051283,11.486263736263734,99.1849816849817,California,Monterey,Carmel Valley Village,2017-10-06
28.396126760563376,10.329887218045114,5.820488721804511,11.377819548872182,98.64755639097744,Washington,Skagit,Anacortes,2017-06-28
45.94652406417112,11.684491978609628,0.0,1.0,100.0,Alabama,Jefferson,Birmingham,2002-10-18
35.670886075949404,13.378383705650457,5.934296977660963,11.915243101182684,99.3981603153744,Alabama,Jefferson,Birmingham,2021-09-17
60.81203931203932,18.414864864864867,0.0282555282555282,1.0,100.0,New Hampshire,Hillsborough,Nashua,2003-10-09
46.31001206272618,12.329915560916769,0.0,1.0,100.0,Arkansas,Ashley,Crossett,2003-01-06
32.36336336336337,12.901420959147424,5.031971580817051,9.960923623445826,98.30550621669629,California,Alameda,Livermore,2012-03-06
47.358823529411765,12.371764705882352,0.0,1.0,100.0,North Carolina,Mecklenburg,Not in a city,2007-03-23
35.44230769230769,12.717738791423,4.3996101364522415,9.797270955165692,99.13255360623782,North Dakota,Mercer,Not in a city,2011-03-30
32.10721247563353,13.539504843918191,6.357373519913886,11.162540365984931,99.55328310010766,Washington,Snohomish,Marysville,2016-11-12
36.79447852760737,11.294166043380704,3.114435302916978,7.029917726252805,99.4637247569185,Idaho,Bannock,Not in a city,2015-06-26
58.903409090909086,17.71022727272727,0.0,1.0,100.0,Texas,El Paso,El Paso,2002-07-06
51.11891891891892,13.782702702702704,0.2486486486486486,1.0,100.0,Texas,Travis,Leander,2002-11-14
23.150393700787404,7.402093144950288,3.387755102040816,8.646258503401361,99.72056514913656,Texas,Ector,Odessa,2019-08-25
25.025974025974023,9.40368932038835,5.254368932038835,9.862135922330095,98.56504854368931,Pennsylvania,Lebanon,Not in a city,2011-09-16
26.739805825242723,10.39349680170576,4.417910447761194,11.05650319829424,98.7452025586354,Oklahoma,Kay,Ponca City,2016-09-28
43.84070796460177,11.478761061946903,0.0,1.0,100.0,North Dakota,Steele,Sharon,1999-06-30
35.967236467236475,14.198958333333332,5.250744047619048,11.87797619047619,99.54910714285714,Washington,Snohomish,Marysville,2019-12-25
36.96722939424032,9.5545183714002,0.0,1.0,100.0,Arkansas,Garland,Hot Springs (Hot Springs National Park),2007-09-09
48.1358024691358,12.85925925925926,0.0,1.0,100.0,Alaska,Matanuska-Susitna ,Not in a city,2007-07-19
46.95876288659793,17.448057259713696,5.047034764826176,9.897750511247445,98.2924335378323,Wyoming,Fremont,Not in a city,2011-08-18
36.40406607369755,13.94950429610046,4.678783873099797,11.973562458691342,99.74355584930606,Alabama,Jefferson,Birmingham,2021-10-03
54.0,14.0,0.0,1.0,100.0,Wisconsin,Waukesha,Waukesha,1997-09-01
48.74705882352941,13.590000000000003,0.0,1.0,100.0,North Carolina,Catawba,Hickory,2007-10-08
49.82562620423892,13.909248554913296,0.0009633911368015,1.0,100.0,Illinois,Rock Island,Rock Island Arsenal (U.S. Army),2004-09-30
46.973368841544605,12.549001331557925,0.0,1.0,100.0,Arkansas,Garland,Hot Springs (Hot Springs National Park),2007-02-08
43.08,11.481714285714284,0.0,1.0,100.0,Pennsylvania,Cumberland,Carlisle,2002-05-27
22.21299638989168,7.651521984216479,4.819052987598639,9.448139797068752,99.23393461104858,Alabama,Jefferson,Birmingham,2020-04-27
29.695422535211268,10.938915318744051,4.58325404376784,11.40532825880114,99.39676498572788,Pennsylvania,York,York,2017-08-13
36.461988304093566,9.729189189189189,0.9405405405405406,2.481081081081081,99.6,Montana,Gallatin,West Yellowstone,2008-10-01
41.069241011984026,10.064314247669776,0.0026631158455392,1.0,100.0,Illinois,Sangamon,Not in a city,2007-06-20
42.77031802120141,13.668518518518518,4.310185185185185,8.590277777777777,98.88425925925928,Pennsylvania,Cumberland,Carlisle,2010-07-21
52.02976190476191,14.970238095238097,0.0,1.0,100.0,Texas,Dallas,Dallas,2000-10-31
40.50471698113207,10.532452830188678,0.0,1.0,100.0,New Hampshire,Belknap,Laconia,2005-06-03
55.456790123456784,16.645679012345674,0.0,1.0,100.0,Texas,Bowie,Texarkana,2003-03-18
38.655172413793096,14.255434782608694,5.142512077294685,10.69927536231884,98.56038647342994,Massachusetts,Worcester,Worcester,2015-02-25
27.33624454148472,9.9974358974359,5.336996336996338,10.938949938949944,99.32478632478632,California,Monterey,Carmel Valley Village,2015-11-01
30.2143684820394,9.733506493506496,2.754112554112554,6.568831168831169,99.13246753246752,South Dakota,Minnehaha,Sioux Falls,2013-06-06
32.37565217391304,11.76485473289597,5.295220243673852,11.420805998125587,99.29896907216497,Nevada,Clark,Not in a city,2017-06-29
31.01157407407407,11.99895287958115,4.738219895287958,10.715968586387437,99.0719895287958,Pennsylvania,Cumberland,Carlisle,2014-03-26
62.10659898477158,18.56040609137056,0.0,1.0,100.0,Oklahoma,Tulsa,Tulsa,2001-03-03
34.29599999999999,8.524133333333335,0.0,1.0,100.0,Louisiana,Jefferson,Metairie,2007-02-14
40.837025316455694,15.497431648715825,5.536868268434134,11.621375310687654,98.84755592377796,Texas,Ector,Odessa,2018-07-30
31.598930481283425,11.389780324737348,4.915950334288444,11.360076408787007,98.738299904489,Minnesota,Cook,Not in a city,2017-06-22
22.363479758828596,7.420597584233947,2.6115702479338845,6.7965670692943405,99.16401780038144,Idaho,Bannock,Not in a city,2016-04-12
36.59448818897638,10.57869458128079,0.7758620689655172,2.350985221674877,99.92857142857142,California,San Diego,Escondido,2009-02-03
47.0,11.3,0.0,1.0,100.0,Illinois,Cook,Chicago,1998-08-29
34.13642960812772,12.46187969924812,5.257142857142857,11.753383458646615,98.6390977443609,Washington,Kittitas,Ellensburg,2019-11-04
39.7910447761194,10.396268656716416,0.0,1.0,100.0,Florida,Duval,Jacksonville,1999-11-30
27.91374122367101,6.871213640922768,0.0180541624874623,1.0,100.0,California,Santa Cruz,Live Oak,2007-02-23
54.578512396694215,15.192561983471071,0.0,1.0,100.0,New Mexico,Bernalillo,Albuquerque,2006-09-07
56.935064935064936,16.249350649350646,0.0,1.0,100.0,Alabama,Jefferson,Birmingham,2007-12-10
37.44814814814824,14.119345898004452,5.683481152993331,10.097006651884668,99.45232815964516,Alabama,Jefferson,Birmingham,2021-12-03
41.28078817733991,13.09805194805195,1.6623376623376622,3.701298701298701,99.83333333333331,New Hampshire,Cheshire,Keene,2009-12-24
21.75,8.1875,7.062500000000002,12.437499999999996,99.75,Maine,Penobscot,Bangor,2022-05-24
46.923566878980886,12.46815286624204,0.0,1.0,100.0,Nebraska,Douglas,Omaha,2004-03-12
36.5,11.793707865168535,3.8764044943820224,8.67865168539326,98.94382022471908,Michigan,Wayne,Detroit,2010-08-13
29.532825880114174,8.956612184249629,2.1857355126300155,5.973254086181278,99.75408618127786,Washington,Snohomish,Marysville,2013-10-13
50.91228070175437,13.872881355932202,0.4463276836158191,1.5480225988700564,100.0,Hawaii,Hawaii,Hilo,2008-05-01
67.5419058553387,21.006888633754304,0.0,1.0,100.0,Alabama,Jefferson,Birmingham,2000-10-24
39.06194690265487,14.058278145695365,5.457899716177861,11.352885525070953,98.6177861873226,New Hampshire,Cheshire,Keene,2017-08-09
43.17687074829933,11.710884353741497,0.0,1.0,100.0,Oregon,Union,La Grande,2000-02-14
34.87716955941256,13.294924554183815,5.568587105624143,11.899862825788752,98.83058984910834,Alabama,Jefferson,Birmingham,2021-01-05
35.94886363636363,10.468911917098444,1.3367875647668392,2.979274611398963,100.0,Montana,Lewis and Clark,Helena,2008-10-26
52.553191489361694,14.659574468085104,1.099290780141844,1.0,100.0,Mississippi,Harrison,Biloxi,2005-10-29
50.7,13.425999999999997,0.0,1.0,100.0,Texas,Harris,Houston,2005-03-06
42.33971291866029,12.16875,2.2031250000000004,5.015625000000001,99.484375,California,San Diego,Escondido,2009-03-04
27.666666666666668,6.666666666666667,0.0,1.0,100.0,Wisconsin,Waukesha,Waukesha,1997-10-13
31.049407114624508,11.815748898678413,6.203744493392071,11.053964757709252,99.62444933920705,Massachusetts,Essex,Lynn,2016-02-20
42.76656151419558,17.574188176519563,6.173189009159034,11.698584512905912,99.43213988343044,Texas,Ector,Odessa,2018-08-04
36.21461187214612,10.59359430604982,2.177935943060498,5.960854092526689,99.95729537366547,California,Kings,Corcoran,2009-04-11
24.653188180404356,8.871585557299841,4.205128205128204,8.352694924123494,99.30350601779172,Washington,Snohomish,Marysville,2019-02-14
44.5978835978836,11.643386243386244,0.0,1.0,100.0,Alabama,Jefferson,Birmingham,2002-10-19
50.12230215827338,13.723021582733814,0.7697841726618704,1.0,100.0,Mississippi,Harrison,Biloxi,2005-10-18
38.53503184713376,9.460509554140126,0.0,1.0,100.0,Oklahoma,Tulsa,Tulsa,2004-03-27
44.741935483870975,11.509937888198756,0.3105590062111801,1.720496894409938,100.0,Hawaii,Hawaii,Pahala,2008-06-16
35.76687116564417,9.731073446327684,1.0169491525423726,2.6384180790960454,99.6723163841808,Hawaii,Hawaii,Kurtistown,2008-09-26
26.32878581173261,10.94722617354198,5.875533428165012,11.842105263157896,99.31365576102417,Alabama,Jefferson,Birmingham,2020-10-16
24.385372714486618,9.6446623093682,5.694262890341324,11.968046477850416,99.35947712418309,Alabama,Jefferson,Birmingham,2020-05-08
32.99691358024691,11.251175406871608,4.037974683544304,10.059674502712475,98.376130198915,South Dakota,Union,Not in a city,2012-06-07
20.94406392694064,7.101197604790419,2.815226689478187,6.606501283147991,99.4764756201882,North Dakota,Oliver,Not in a city,2013-04-19
51.01875,15.160843373493975,0.36144578313253,1.6445783132530123,99.97590361445782,New Mexico,Bernalillo,Albuquerque,2008-06-10
35.143497757847534,11.7716934487021,4.718170580964155,10.737948084054388,97.78615574783684,California,Monterey,Carmel Valley Village,2015-07-13
33.41984732824429,8.29083969465649,0.0,1.0,100.0,Arkansas,Pulaski,North Little Rock,2006-12-27
29.759025270758126,9.299650593990217,2.051712089447938,6.108315863032844,99.66247379454929,Minnesota,Washington,Bayport,2014-10-26
26.75564681724846,9.835247747747747,5.230855855855856,10.966216216216216,98.44144144144144,Washington,King,Seattle,2016-06-09
51.23636363636364,14.822950819672132,1.2622950819672132,2.9617486338797816,99.4153005464481,North Carolina,Mecklenburg,Not in a city,2008-11-03
44.19567262464722,11.771495766698024,0.0009407337723424,1.0,100.0,Illinois,DuPage,Naperville,2004-05-21
30.22188449848024,11.752482269503547,4.092198581560283,10.312056737588652,99.03723404255318,California,Sonoma,Santa Rosa,2012-09-23
44.834264432029805,12.18556797020484,0.0,1.0,100.0,Alabama,Jefferson,Not in a city,2001-12-27
46.893081761006286,12.731446540880505,0.0,1.0,100.0,Colorado,Denver,Denver,2000-03-05
24.80421313506816,7.558021978021979,1.4659340659340658,3.546153846153845,99.81428571428572,Hawaii,Honolulu,Pearl City,2009-10-31
36.143790849673145,12.449610894941644,5.233463035019451,10.154669260700398,99.3745136186771,South Carolina,Lexington,Seven Oaks,2022-01-26
38.96933962264151,14.844047619047618,5.056878306878306,10.7989417989418,98.76190476190476,Massachusetts,Worcester,Worcester,2014-01-30
37.98809523809524,10.11043956043956,0.8736263736263736,2.631868131868132,100.0,Hawaii,Hawaii,Kealakekua,2008-09-11
47.77224199288256,19.420549242424247,4.78503787878788,11.389204545454543,98.58333333333331,Minnesota,Cook,Not in a city,2017-09-06
43.44327731092436,19.14057279236277,4.904534606205251,10.73985680190931,99.25059665871125,Oklahoma,Kay,Ponca City,2015-08-29
34.83072916666667,12.966176470588234,5.748529411764705,10.616176470588233,98.51911764705882,California,San Francisco,San Francisco,2013-07-29
25.381231671554254,9.206574394463669,4.865051903114186,10.328719723183392,99.61764705882354,Minnesota,Olmsted,Rochester,2012-10-20
71.70769230769231,23.20692307692308,0.0,1.0,100.0,Washington,King,Seattle,1999-12-31
32.545,11.727050359712232,4.279136690647483,10.33093525179856,98.50647482014386,Nevada,Clark,Not in a city,2013-04-24
30.5625,10.834523809523809,4.442460317460317,10.00595238095238,99.54166666666669,Washington,Yakima,Yakima,2011-10-16
44.44444444444446,12.210344827586209,0.6954022988505747,2.385057471264368,99.78735632183908,California,Los Angeles,Azusa,2008-09-01
47.79944547134936,12.765064695009242,0.021256931608133,1.0,100.0,Alabama,Jefferson,Pinson,2003-02-14
19.982,6.768972895863054,3.052068473609129,7.500713266761769,99.75820256776034,Ohio,Medina,Not in a city,2016-04-09
33.41935483870968,12.394985535197693,5.578592092574741,10.213114754098362,99.85438765670196,South Carolina,Lexington,Seven Oaks,2022-01-08
27.331574318381705,8.798276820455788,3.9371873262923978,9.397998888271264,99.73207337409656,Alabama,Jefferson,Birmingham,2020-05-03
37.05165692007797,10.55004198152813,1.6036943744752308,4.063811922753987,99.51301427371956,Wisconsin,Milwaukee,Milwaukee,2010-11-22
31.076222980659843,9.74289340101523,3.009306260575296,6.6962774957698805,99.24027072758037,California,Sonoma,Santa Rosa,2013-10-10
48.71376811594202,12.97125603864734,0.0,1.0,100.0,New Hampshire,Hillsborough,Nashua,2003-11-26
26.17202268431001,9.64527972027969,4.421328671328676,9.621212121212134,99.18648018648028,Alabama,Jefferson,Birmingham,2020-01-07
52.49044585987262,14.978343949044586,0.0,1.0,100.0,Oregon,Lane,Oakridge,2003-11-27
42.38636363636363,13.030132450331124,3.1423841059602644,6.764900662251655,98.205298013245,North Dakota,Burleigh,Bismarck,2009-09-08
48.5475161987041,15.906984126984128,2.624603174603174,6.973809523809525,99.57619047619046,Massachusetts,Worcester,Worcester,2014-11-16
47.35745614035088,12.615350877192984,0.0,1.0,100.0,Wyoming,Converse,Not in a city,2002-05-23
33.518329938900216,10.933481811432816,3.475129918337045,7.120267260579066,99.57757980697843,Washington,Snohomish,Marysville,2015-11-11
36.86363636363636,9.266233766233768,0.0,1.0,100.0,Florida,Broward,Davie,2007-04-02
40.59045226130653,14.991404011461317,4.8796561604584525,10.55587392550143,98.81518624641832,California,Monterey,Carmel Valley Village,2013-08-30
51.82022471910113,14.008988764044943,0.0,1.0,100.0,Indiana,Marion,Indianapolis (Remainder),1999-02-15
45.766937669376695,12.202890695573622,0.0,1.0,100.0,Colorado,Delta,Delta,2002-02-25
35.92439024390244,12.596246648793562,5.3605898123324405,10.869973190348528,98.0750670241287,Minnesota,Lake,Not in a city,2014-06-09
32.40183246073299,11.75661268556006,5.701754385964912,11.919703103913609,99.08367071524972,Alabama,Jefferson,Birmingham,2021-06-16
55.69672131147541,15.832786885245898,0.0,1.0,100.0,Pennsylvania,Cumberland,Carlisle,2006-12-20
23.02522704339052,7.738199858256556,3.451452870304748,7.609496810772501,99.06378454996457,Colorado,Mesa,Grand Junction,2016-09-30
22.41043083900227,10.62515964240102,5.310344827586208,10.879948914431674,99.31800766283524,California,San Mateo,Redwood City,2014-12-24
55.655913978494624,16.208602150537637,0.064516129032258,1.0,100.0,Texas,El Paso,El Paso,2002-12-12
27.693965517241377,10.266747572815534,4.9283980582524265,10.832524271844658,99.30339805825244,Washington,Snohomish,Marysville,2015-03-30
44.02666666666666,14.852015113350124,4.895465994962216,10.759445843828717,99.26952141057936,Pennsylvania,Berks,Not in a city,2014-08-01
36.5859872611465,9.39808917197452,0.0,1.0,100.0,California,Sacramento,Sacramento,2003-01-02
39.91011235955056,10.589887640449438,0.0,1.0,100.0,Oregon,Jackson,Medford,2001-06-05
44.895320197044335,12.352216748768477,0.0,1.0,100.0,Arkansas,Jefferson,Pine Bluff,2003-04-18
40.57894736842107,10.18045112781955,0.0,1.0,100.0,Iowa,Linn,Cedar Rapids,2005-06-16
44.83446932814021,11.974878286270693,0.0,1.0,100.0,Illinois,Macon,Decatur,2006-11-01
40.51,10.37225,0.0,1.0,100.0,West Virginia,Summers,Not in a city,2003-09-03
43.04605263157895,11.348684210526317,0.0,1.0,100.0,Nebraska,Douglas,Omaha,2003-08-23
31.852941176470587,8.84247311827957,1.1075268817204298,2.774193548387097,99.66666666666666,Florida,Broward,Davie,2008-10-23
32.437308868501525,8.057186544342507,0.0,1.0,100.0,New Hampshire,Merrimack,Suncook,2007-01-06
37.93253968253969,12.425,3.344086021505376,8.077956989247308,99.05645161290325,South Dakota,Union,Not in a city,2010-04-07
34.1722972972973,12.391188524590165,3.9098360655737694,9.829918032786884,99.29508196721312,Hawaii,Hawaii,Pahala,2011-02-21
51.79054054054054,14.649324324324326,0.0,1.0,100.0,Alabama,Jefferson,Birmingham,2003-11-04
52.4321223709369,14.991778202676864,0.0267686424474187,1.0,100.0,Montana,Flathead,Whitefish,1999-03-28
45.468085106382986,12.533333333333331,0.524822695035461,1.0,100.0,Iowa,Linn,Cedar Rapids,2005-10-14
28.025974025974023,10.221194029850746,4.544776119402984,10.559701492537313,99.2268656716418,Idaho,Bannock,Not in a city,2013-06-02
26.74429223744292,8.82258064516129,2.0716845878136203,5.6272401433691766,99.39784946236558,South Dakota,Minnehaha,Sioux Falls,2009-04-20
30.21556886227545,10.820594713656384,4.834801762114538,10.933920704845816,98.5352422907489,Washington,King,Seattle,2016-06-01
22.801082543978357,9.653112033195034,6.746196403872753,11.94951590594746,98.7800829875519,Alabama,Jefferson,Birmingham,2021-03-15
36.38642297650131,12.645894428152491,4.497067448680352,10.62316715542522,98.20821114369502,Pennsylvania,York,York,2013-08-13
43.94565217391304,11.009239130434782,0.0,1.0,100.0,Colorado,Denver,Denver,2002-04-24
45.16637781629116,14.62112582781457,2.647019867549669,6.3841059602649,99.8887417218543,Minnesota,Anoka,Blaine,2015-08-16
51.99484536082474,14.593814432989694,0.0,1.0,100.0,Florida,Broward,Davie,2001-12-04
52.03606237816764,14.564619883040937,0.0116959064327485,1.0,100.0,Colorado,Delta,Delta,2000-12-14
47.24822695035461,12.493617021276595,0.0,1.0,100.0,Tennessee,Shelby,Memphis,2005-03-27
38.03138373751784,14.070089955022487,5.672413793103448,11.804347826086955,99.55397301349323,California,Alameda,Pleasanton,2019-07-06
62.951388888888886,18.620138888888885,0.5763888888888888,1.0,100.0,Alabama,Jefferson,Birmingham,2005-12-22
27.464435146443517,9.348789712556732,2.9470499243570343,7.130862329803328,99.07715582450832,Idaho,Bannock,Not in a city,2015-11-17
33.78005115089514,12.139212827988338,4.224489795918368,10.495626822157435,98.5072886297376,Pennsylvania,Cumberland,Carlisle,2013-06-13
61.89259927797833,19.203339350180507,0.0,1.0,100.0,Montana,Lincoln,Libby,2002-08-12
34.42307692307692,11.99980506822612,4.791423001949317,9.73099415204678,99.01364522417154,Pennsylvania,Bucks,Bristol,2011-07-15
42.71985815602837,14.101864801864805,3.603729603729604,8.645687645687646,99.24009324009324,Ohio,Franklin,New Albany,2010-07-18
27.27380952380952,6.608928571428572,0.0,1.0,100.0,Florida,Duval,Jacksonville,2007-10-19
28.04861111111111,10.41319534282018,4.930142302716688,10.727037516170764,98.4450194049159,Washington,Snohomish,Darrington,2014-10-09
43.06790123456791,11.637037037037036,0.0,1.0,100.0,North Carolina,Watauga,Boone,2008-01-11
35.03580901856768,13.462016574585627,5.476519337016572,11.969613259668536,99.77831491712708,Alabama,Jefferson,Birmingham,2020-12-27
21.5,5.15,0.0,1.0,100.0,Illinois,Cook,Chicago,1998-10-08
35.07058823529412,12.604210526315793,5.26184210526316,10.838157894736842,98.85263157894737,Louisiana,East Baton Rouge,Baton Rouge,2014-09-19
68.1271676300578,22.626630434782605,0.5489130434782609,2.2771739130434776,99.95652173913044,North Carolina,Mecklenburg,Not in a city,2008-07-18
29.66820276497696,8.598928571428573,2.2357142857142858,6.049999999999999,99.8,Hawaii,Hawaii,Pahala,2009-06-05
34.84432989690722,10.97726887192536,2.552162849872774,5.008481764206955,99.80746395250212,Wyoming,Fremont,Not in a city,2011-11-05
48.87878787878788,14.132571428571431,0.56,2.182857142857143,99.86285714285717,Louisiana,Jefferson,Kenner,2008-07-22
24.943262411347515,8.068299319727892,2.606802721088436,6.260544217687075,99.7108843537415,Washington,Skagit,Anacortes,2014-04-05
41.31009023789992,16.508589607635198,4.325026511134674,9.018557794273589,99.5259809119831,Alabama,Jefferson,Birmingham,2020-09-18
60.64473684210526,18.625657894736843,0.0,1.0,100.0,Tennessee,Shelby,Memphis,2003-06-27
58.93396226415095,18.30471698113208,0.0,1.0,100.0,Colorado,Denver,Denver,1999-06-10
36.73770491803279,11.418023660403618,2.703549060542797,6.276270006958941,99.5393180236604,South Dakota,Minnehaha,Sioux Falls,2014-04-11
48.11518324607329,13.333246073298428,0.0157068062827225,1.0,100.0,Arkansas,Union,El Dorado,2007-09-18
42.934306569343065,11.451824817518249,0.0,1.0,100.0,North Carolina,Mecklenburg,Charlotte,2005-06-19
20.955587392550143,8.269425801640566,5.800149142431022,11.793437733035049,99.034302759135,Iowa,Linn,Cedar Rapids,2019-10-11
34.78481012658227,8.56518987341772,0.0,1.0,100.0,Oklahoma,Tulsa,Tulsa,2004-03-29
43.48603351955307,11.283798882681566,0.0,1.0,100.0,Texas,El Paso,El Paso,2001-03-07
31.805515239477504,10.855479969765684,6.16780045351474,11.746031746031749,98.86470143613,Texas,Bexar,San Antonio,2019-07-24
46.75316455696202,12.576582278481014,0.0,1.0,100.0,Iowa,Linn,Cedar Rapids,2000-05-23
44.47080291970803,14.846555819477434,4.111638954869358,8.612826603325411,98.42280285035628,California,Alameda,Fremont,2010-07-15
23.00769230769231,9.143006430868164,5.224276527331189,11.69935691318328,98.83762057877814,Massachusetts,Bristol,Fall River,2018-12-03
42.78983516483517,16.674320457796913,6.416309012875547,11.914878397710996,99.55221745350512,Alabama,Jefferson,Birmingham,2020-11-21
26.260129659643432,9.426321190354027,4.225756798358126,9.326321190354015,99.5423293996922,Alabama,Jefferson,Birmingham,2021-01-22
36.19209809264306,13.781612446958988,5.909476661951916,11.835219236209335,99.074964639321,Alabama,Jefferson,Birmingham,2020-12-03
49.72156398104266,13.326658767772512,0.0130331753554502,1.0,100.0,Montana,Missoula,Missoula,2000-08-01
53.12418300653595,15.125490196078433,0.0,1.0,100.0,Oklahoma,Tulsa,Tulsa,2004-10-28
47.46853146853147,12.764335664335665,0.0,1.0,100.0,Pennsylvania,Washington,Not in a city,2000-05-22
37.91994572591587,9.70122116689281,0.0135685210312076,1.0,100.0,Alaska,Anchorage ,Anchorage,2007-07-02
45.92592592592593,12.709876543209877,0.0,1.0,100.0,California,Sacramento,Sacramento,2004-07-24
28.232710280373837,9.200413467217958,4.121086828115772,9.409332545776728,99.77790903721208,Washington,Snohomish,Marysville,2019-06-23
29.195121951219512,7.417073170731706,0.0,1.0,100.0,Pennsylvania,Cumberland,Carlisle,2006-10-28
30.628415300546443,10.988932419196862,5.276199804113614,11.330068560235064,98.89226248775712,Idaho,Bannock,Not in a city,2017-05-17
31.40347071583514,11.857142857142854,5.935835351089589,10.789346246973365,98.7082324455206,New Hampshire,Cheshire,Keene,2015-04-17
48.65714285714285,12.629714285714288,0.0,1.0,100.0,Texas,El Paso,El Paso,2001-08-12
35.27069133398248,10.157291666666666,1.1744791666666663,3.4557291666666665,99.84548611111111,California,Sonoma,Santa Rosa,2010-05-02
39.72347266881029,14.275342465753424,5.301369863013698,9.855185909980433,99.49119373776908,Wyoming,Fremont,Not in a city,2011-09-10
31.660550458715598,9.250185873605949,2.0185873605947955,5.133828996282527,99.33828996282529,New Hampshire,Grafton,Lebanon,2009-03-24
32.51830443159923,12.194775339602929,6.125391849529781,11.262277951933124,99.01671891327062,Pennsylvania,York,York,2016-12-07
24.92388663967611,8.004805125467165,3.610250934329952,8.779498131340098,99.77576081153228,Massachusetts,Essex,Lynn,2019-10-06
49.16489361702127,13.225531914893615,0.0,1.0,100.0,Alabama,Jefferson,Birmingham,2001-07-07
45.91636798088411,13.965899025686449,3.205491585473871,6.738706820194863,99.24357838795396,Pennsylvania,York,York,2013-09-10
41.0,9.975,0.0,1.0,100.0,Wisconsin,Milwaukee,Milwaukee,1998-02-04
30.562962962962963,11.026628895184135,4.116147308781871,10.643059490084983,99.53824362606234,California,Marin,San Rafael,2013-10-20
31.319859402460462,13.077798334875116,6.320074005550417,11.427382053654023,98.16281221091582,Massachusetts,Worcester,Worcester,2017-10-17
116.0,41.4,0.0,1.0,100.0,Illinois,Cook,Chicago,1998-07-14
34.81443298969073,14.0403861003861,4.830888030888031,11.707335907335908,99.07027027027029,Ohio,Summit,Akron,2019-02-04
63.44332723948813,19.499725776965267,0.0,1.0,100.0,Colorado,Gunnison,Mount Crested Butte,2002-07-01
65.00555555555557,20.03888888888889,0.0,1.0,100.0,California,Nevada,Truckee,2002-07-03
40.40845070422536,15.402467105263158,4.192434210526316,10.40296052631579,99.57401315789475,Washington,Whatcom,Bellingham,2012-12-25
29.648717948717948,10.782544378698224,4.103550295857988,10.381656804733728,98.70414201183432,Texas,Harris,Deer Park,2013-03-27
43.07540983606557,12.536349206349207,3.534920634920635,7.088095238095239,99.29047619047618,Minnesota,Lake,Not in a city,2014-07-31
40.85266030013642,10.66474530831099,0.146112600536193,1.3672922252010722,99.9785522788204,Hawaii,Hawaii,Pahala,2008-09-18
37.90476190476191,13.774159292035396,3.923893805309735,10.11150442477876,99.31858407079643,Oklahoma,Kay,Ponca City,2012-06-22
40.00671140939597,10.991275167785236,1.1073825503355708,1.0,100.0,Louisiana,St. Tammany,Slidell,2005-11-23
38.38317757009346,9.79626168224299,0.0,1.0,100.0,New Mexico,Bernalillo,Albuquerque,1999-05-07
31.36910994764398,9.060145888594164,2.7632625994694964,6.342838196286472,99.2924403183024,Massachusetts,Worcester,Worcester,2015-07-23
35.69942196531792,9.616577540106952,0.9732620320855614,2.6363636363636367,99.71122994652409,California,San Diego,Escondido,2008-10-08
65.3058823529412,20.68176470588235,0.0,1.0,100.0,Nebraska,Douglas,Omaha,2002-07-02
34.022222222222226,8.603703703703706,0.5481481481481482,1.0,100.0,Alabama,Jefferson,Birmingham,2005-10-06
46.25492957746479,17.61659292035398,5.1342182890855455,11.921091445427724,99.85324483775813,Washington,Snohomish,Marysville,2019-12-22
22.03392857142857,8.959384023099133,5.440808469682388,11.31761308950914,98.89316650625602,North Carolina,Montgomery,Candor,2017-05-03
29.162291169451077,9.291154508902933,3.0919012062033318,7.160252728317059,99.12349224583576,Washington,Kittitas,Ellensburg,2017-04-13
50.12416107382549,17.842331288343562,4.7607361963190185,9.83640081799591,99.4437627811861,Washington,Snohomish,Darrington,2011-02-04
69.92899408284023,22.398816568047337,0.0,1.0,100.0,Alabama,Jefferson,Birmingham,2000-10-25
65.30978260869567,21.000543478260862,0.0,1.0,100.0,Texas,Tarrant,Fort Worth,2001-07-17
36.25581395348837,8.888372093023255,0.0,1.0,100.0,North Carolina,Mecklenburg,Not in a city,2006-03-26
43.48684210526315,11.61184210526316,0.0,1.0,100.0,Florida,Broward,Davie,2004-07-25
30.136456211812625,10.82,4.531460674157303,10.92134831460674,98.57752808988764,Washington,Skagit,Anacortes,2016-04-19
28.52881698685535,10.155542095699582,4.854633555420958,10.107207752877052,99.52937613567528,Alabama,Jefferson,Birmingham,2020-04-24
43.96742081447964,11.286244343891406,0.0,1.0,100.0,Alabama,Jefferson,Not in a city,2002-04-02
44.55489614243324,12.75858498705781,1.5358067299396034,3.823986194995686,99.6781708369284,Pennsylvania,Blair,Altoona,2010-08-06
37.75073601570166,10.863059033989265,0.9150268336314848,3.0,99.88998211091234,California,Kings,Corcoran,2009-10-22
45.6078431372549,11.730718954248363,0.0,1.0,100.0,Iowa,Linn,Cedar Rapids,2004-10-13
56.33081285444234,16.455954631379964,0.0056710775047258,1.0,100.0,Montana,Flathead,Evergreen,1999-02-17
