air/hap_daily_summary.o3_AQI,air/hap_daily_summary.f0_,air/hap_daily_summary.f1_,air/hap_daily_summary.f2_,air/hap_daily_summary.f3_,air/hap_daily_summary.f4_,air/hap_daily_summary.f5_,air/hap_daily_summary.f6_,Day
,5.3357777777777775,2.555555555555556,3.333333333333333,99.11111111111111,Texas,Harris,Houston,1996-03-29
,0.6366046808510638,3.872340425531915,8.638297872340427,97.27659574468083,Iowa,Linn,Cedar Rapids,2021-12-27
,0.3858400926573437,0.4183566433566436,1.0854895104895093,99.91503496503474,Illinois,Cook,Northbrook,2004-10-30
,1.5723771250000005,6.9,16.400000000000002,93.475,Connecticut,Fairfield,Westport,2009-06-13
,2.6665,6.75,20.4,84.69999999999999,Indiana,Lake,Gary,2015-03-14
,1.3345392156862743,4.352941176470587,9.7843137254902,92.41176470588236,California,Alameda,Livermore,2017-08-27
,2.5223233009708754,2.4174757281553387,3.37864077669903,88.3398058252427,Pennsylvania,Adams,Not in a city,1999-09-13
,4.465485185185184,13.820987654320987,6.604938271604939,52.4753086419753,California,Fresno,Parlier,1997-07-14
,5.858034693877552,5.326530612244899,16.877551020408163,91.75510204081633,California,Alameda,Livermore,2011-02-16
,0.9848753623188412,5.144927536231884,5.811594202898548,98.37681159420288,Texas,Ector,Odessa,2002-04-27
,3.7911884375000007,6.520833333333333,11.927083333333336,92.79166666666666,Connecticut,New Haven,New Haven,2005-07-22
,2.9609642857142857,5.857142857142857,4.160714285714287,84.92857142857142,Maine,Cumberland,Not in a city,1994-06-06
,3.865,0.0,1.0,100.0,Kansas,Wyandotte,Kansas City,1990-03-16
,2.6778846153846154,1.5192307692307696,1.942307692307692,84.03846153846155,Colorado,Adams,Commerce City,1997-02-18
,8.94412048192771,5.63855421686747,8.27710843373494,96.77108433734936,California,Alameda,Livermore,2012-01-05
,2.796161290322581,8.129032258064514,18.61290322580645,93.29032258064515,Illinois,Cook,Northbrook,2007-04-04
,6.037909090909092,4.575757575757577,6.75757575757576,89.75757575757575,Texas,El Paso,El Paso,1998-10-23
,0.1926112334801762,0.2213656387665201,1.3568281938325992,99.6872246696034,California,Alameda,Livermore,2020-04-18
,3.9896911764705862,8.16176470588235,13.529411764705882,86.63235294117646,Connecticut,New Haven,New Haven,2004-08-23
,2.093454347826086,5.195652173913042,12.152173913043478,94.60869565217388,California,Alameda,Livermore,2015-09-01
,4.646055102040817,8.938775510204085,20.224489795918373,87.14285714285714,California,Alameda,Livermore,2010-09-06
,0.1179264925373135,0.3544776119402986,1.1007462686567169,99.50746268656718,Alabama,Lawrence,Moulton,1993-07-03
,2.2694400000000003,10.236363636363633,12.61818181818182,73.16363636363636,California,Alameda,Livermore,2015-06-01
,1.549969323308272,3.992481203007519,9.646616541353382,95.0225563909774,Arizona,Maricopa,Phoenix,2007-06-12
,0.1492820172009383,0.4800625488663013,1.4800625488663006,98.72009382329946,California,Alameda,Livermore,2017-07-15
,1.755457311320755,0.2476415094339622,1.0,99.69221698113208,Arkansas,Marion,Not in a city,1992-10-09
,2.708666113989638,13.424870466321252,6.010362694300517,46.07253886010361,Illinois,Cook,Chicago,1999-08-27
,0.0,0.0,1.0,100.0,Montana,Sweet Grass,Not in a city,1990-05-08
,1.3862435981308412,0.1570093457943922,1.0,99.75607476635514,Alabama,Lawrence,Moulton,1992-07-29
,0.82857435897436,0.1377018043684708,1.0427350427350437,99.66951566951565,Indiana,Lake,Gary,1996-12-05
,0.0617884545454545,0.3436363636363638,1.3899999999999997,99.28909090909096,California,Alameda,Livermore,2020-05-30
,0.9065263157894736,0.0,1.0,100.0,South Carolina,Hampton,Not in a city,1990-07-05
,3.71937725,11.95,14.4625,72.02500000000002,Vermont,Chittenden,Burlington,2008-07-07
,0.123888417721519,0.3085443037974689,1.448575949367086,99.73813291139236,Indiana,Marion,Indianapolis (Remainder),2010-04-11
,1.0184077922077923,8.181818181818185,8.662337662337663,82.98701298701296,California,Alameda,Livermore,2017-08-13
,0.8366156626506025,6.301204819277106,13.698795180722886,89.61445783132531,California,Alameda,Livermore,2013-06-01
,0.4105452198777359,0.4498126602248066,1.2875172549792928,98.7235259317689,Connecticut,Fairfield,Westport,2002-08-30
,0.3905887893052161,0.077574844662022,1.1154208247034458,99.82263227264198,California,Alameda,Livermore,2013-11-06
,0.7358406976744187,6.348837209302325,8.45348837209302,81.67441860465114,California,Alameda,Livermore,2020-07-16
,1.3915763574660625,0.2714932126696833,1.0,98.5237556561086,Arkansas,Marion,Not in a city,1992-08-28
,0.4799807651109412,0.9625095638867645,2.0428462127008404,97.47666411629685,Connecticut,Fairfield,Westport,2002-08-21
,4.311791666666666,6.75,21.5,89.83333333333334,Texas,Dallas,Dallas,2022-01-14
,2.108409090909091,4.409090909090909,6.772727272727273,93.65909090909088,Maine,Cumberland,Not in a city,2000-05-19
,1.8329019607843136,1.2745098039215692,1.647058823529412,92.43137254901964,Texas,Dallas,Dallas,1996-12-02
,0.3955767438386867,0.4790888722927557,1.0731889469753564,99.9213965646004,Illinois,Cook,Northbrook,2004-01-16
,3.1614705882352943,4.705882352941177,5.941176470588236,80.6470588235294,California,Contra Costa,Richmond,1997-11-11
,3.5876297297297297,13.045045045045043,10.342342342342349,86.86486486486487,District Of Columbia,District of Columbia,Washington,2006-06-27
,2.69289,8.518518518518517,20.148148148148145,90.25925925925928,Texas,El Paso,El Paso,2016-05-11
,1.6588888888888886,4.5,12.666666666666668,95.55555555555556,Texas,Dallas,Dallas,2022-04-05
,1.3631741176470582,9.341176470588238,16.10588235294118,93.37647058823528,California,Alameda,Livermore,2010-08-22
,2.6994297777777776,7.2222222222222205,10.555555555555555,83.40000000000002,Colorado,Denver,Denver,2016-11-18
,0.942035185185185,2.518518518518519,4.425925925925926,98.33333333333334,Texas,Ector,Odessa,2002-03-26
,0.1222303058676653,1.5605493133583022,1.2521847690387045,99.79712858926352,Colorado,Denver,Denver,2005-12-03
,1.1324083333333337,4.050000000000002,9.41666666666667,96.8333333333334,Texas,El Paso,El Paso,2016-04-25
,1.168531204819277,2.626506024096386,3.168674698795182,97.92771084337348,Texas,Ector,Odessa,2002-04-09
,1.8922388059701492,4.910447761194031,8.731343283582087,96.56716417910444,Indiana,Marion,Indianapolis (Remainder),2014-03-19
,1.9290037735849053,1.1132075471698109,1.8113207547169807,98.90566037735849,Texas,Dallas,Dallas,1996-12-01
,1.7878824561403512,7.114035087719297,10.192982456140356,85.67543859649123,California,Alameda,Livermore,2014-07-12
,2.103512777777776,4.888888888888891,9.01388888888889,94.69444444444444,Ohio,Ottawa,Not in a city,2008-03-11
,1.1197222222222225,0.0,1.0,100.0,South Carolina,Charleston,North Charleston,1993-02-09
,1.7393458333333334,8.229166666666668,12.604166666666664,88.08333333333334,Illinois,Cook,Northbrook,2009-01-24
,0.0718503542009884,0.3327841845140038,1.3467874794069192,99.79077429983526,Indiana,Marion,Indianapolis (Remainder),2017-02-15
,0.8832954545454546,0.0,1.0,100.0,California,San Bernardino,Upland,1990-11-15
,1.4376026349206323,0.3815873015873014,1.1600000000000028,97.66539682539698,Utah,Garfield,Not in a city,1994-08-24
,3.3126100000000007,4.099999999999998,5.733333333333333,85.16666666666667,Florida,Duval,Jacksonville,1999-03-23
,5.351846153846154,5.1692307692307695,9.430769230769233,96.87692307692308,Illinois,Cook,Northbrook,2006-12-14
,0.766233505882353,2.623529411764709,2.675294117647061,96.86823529411772,Connecticut,Fairfield,Westport,1997-07-19
,2.2750121951219517,5.378048780487805,12.71951219512195,93.63414634146346,Connecticut,New Haven,New Haven,2005-07-31
,4.606838095238095,11.19047619047619,19.857142857142858,83.14285714285714,California,Alameda,Livermore,2015-11-15
,4.481341960784314,6.901960784313726,9.882352941176476,91.50980392156862,Maine,Cumberland,Not in a city,2003-09-19
,0.6088716470588235,3.0588235294117654,4.952941176470588,98.49411764705884,Texas,El Paso,El Paso,2019-01-29
,3.0186218750000005,10.333333333333336,13.812500000000004,91.72916666666669,California,Alameda,Livermore,2012-05-10
,0.3130067408554292,0.0514805496419586,1.106831817302109,99.78730404490044,California,Alameda,Livermore,2014-05-29
,1.3429245614035086,0.3859649122807016,3.543859649122806,98.87719298245614,Michigan,Wayne,Detroit,2001-11-25
,3.852807291666669,6.770833333333334,10.833333333333336,92.17708333333331,Connecticut,New Haven,Hamden (Town of),2001-06-25
,0.2994820184790337,0.8756218905472644,2.017768301350389,97.96730632551528,California,Alameda,Livermore,2012-08-16
,2.5074058474576257,5.288135593220339,8.245762711864407,88.75423728813553,Connecticut,Fairfield,Westport,2002-07-08
,5.4942047619047605,12.952380952380953,21.666666666666664,90.57142857142856,Texas,El Paso,El Paso,2016-11-06
,3.564347826086957,9.826086956521738,13.760869565217394,93.04347826086958,Indiana,Lake,Gary,2013-03-31
,0.0158714960629921,0.1842519685039371,1.2448818897637788,99.80944881889776,California,Contra Costa,San Ramon,2017-11-18
,2.6723188405797096,0.536231884057971,1.855072463768116,98.20289855072464,Montana,Lewis and Clark,East Helena,1995-10-26
,1.9010763313609471,2.7751479289940835,4.946745562130177,93.68047337278104,District Of Columbia,District of Columbia,Washington,2004-09-01
,1.46298125,6.479166666666668,14.249999999999996,89.25,California,Alameda,Livermore,2012-05-05
,5.448269999999999,8.649999999999999,14.9,82.19999999999999,Maine,Cumberland,Not in a city,2000-05-08
,0.0966258141382049,0.1874503574265293,1.3478951548848288,99.78077839555192,California,Alameda,Livermore,2015-04-15
,0.774700509878904,0.0433397068196303,1.053537284894839,99.81325685149773,Massachusetts,Essex,Lynn,1995-02-02
,0.080927290448343,0.2612085769980508,1.3235867446393763,99.67153996101348,Texas,Jefferson,Nederland,2016-01-04
,3.4129178125000004,13.03125,15.875,93.375,Texas,El Paso,El Paso,2016-11-13
,1.2260685714285715,11.428571428571432,21.22857142857143,90.65714285714284,California,Alameda,Livermore,2020-07-30
,0.2349810297316898,0.4459753444525015,1.5503988397389386,99.03045685279204,Colorado,Denver,Denver,2005-09-10
,0.0878124999999999,4.5,1.0,34.75,Colorado,Eagle,Minturn,1991-09-20
,1.8793333333333333,12.92592592592592,12.37037037037037,94.29629629629628,Texas,Ector,Odessa,2002-05-19
,0.0943501263001484,0.1641901931649329,1.4658246656760754,99.7288261515601,Illinois,Cook,Northbrook,2009-04-28
,0.5669562256809341,0.1848249027237358,1.0,99.74610894941642,California,Sacramento,Citrus Heights,1993-01-19
,0.0900947944078946,0.3963815789473688,1.490953947368422,99.59539473684217,California,Alameda,Livermore,2010-11-13
,0.3244531078066915,0.6951672862453522,1.9665427509293676,98.63197026022284,Vermont,Chittenden,Burlington,2008-06-14
,1.4007157142857138,4.685714285714285,10.514285714285712,95.9857142857143,California,Alameda,Livermore,2013-04-23
,3.334,16.133333333333333,22.0,92.0,Texas,El Paso,El Paso,2018-12-21
,1.03863829787234,6.808510638297872,8.382978723404257,96.91489361702126,Texas,Ector,Odessa,2002-05-06
,3.987386902173913,0.0,1.0,100.0,Alaska,Denali ,Not in a city,1990-06-30
,1403.01775,0.0,1.0,100.0,Tennessee,Tipton,Covington,1990-08-12
,4.045836486486488,16.189189189189186,19.027027027027028,89.67567567567566,Vermont,Chittenden,Burlington,2007-10-23
,0.22459785,0.2216666666666669,1.333333333333334,99.79999999999995,Texas,Dallas,Dallas,2000-11-05
,1.5051023529411771,7.717647058823532,16.305882352941182,89.89411764705885,California,Alameda,Livermore,2012-07-30
,0.4019602652885445,0.0964685615848405,1.1062876830318682,99.88148148148132,California,San Diego,El Cajon,2006-10-08
,0.54204477256447,0.6776504297994264,1.1998567335243544,98.91027936962789,Connecticut,Hartford,East Hartford,2003-07-26
,2.6541379310344837,6.931034482758621,4.896551724137932,64.03448275862067,Texas,El Paso,El Paso,1998-02-03
,13.71023076923077,1.076923076923077,4.384615384615385,99.3846153846154,Indiana,Allen,Not in a city,1995-01-10
,6.628791666666666,4.208333333333333,7.375,93.79166666666669,New York,Albany,Albany,1996-09-22
,0.0987012639405204,0.2862453531598513,1.096654275092937,99.7063197026022,Alabama,Lawrence,Moulton,1993-06-05
,12.602953846153843,10.384615384615383,21.000000000000004,87.76923076923077,California,Alameda,Livermore,2018-01-19
,3.5186315789473706,3.631578947368421,4.052631578947369,82.60526315789475,Maine,Cumberland,Not in a city,1998-05-26
,13.68274090909091,9.227272727272728,14.659090909090912,85.20454545454545,Colorado,Denver,Denver,2005-09-05
,1.4226530612244896,6.693877551020407,8.3265306122449,86.73469387755102,Colorado,Denver,Denver,2021-03-19
,0.2644213663034369,0.0591785414920367,1.1014249790444277,99.86269907795432,California,Alameda,Livermore,2012-01-22
,0.2586892558746734,0.0650130548302872,1.079895561357701,99.73263707571816,Colorado,Denver,Denver,2019-05-03
,0.3514122342064711,0.2465331278890599,1.3882896764252697,99.8520801232666,Texas,Dallas,Dallas,2000-12-23
,8.20595736842106,10.921052631578949,7.368421052631582,66.44736842105262,Maine,Cumberland,Not in a city,2001-09-12
,5.813571428571429,12.035714285714285,21.714285714285715,90.75,Illinois,Cook,Northbrook,2006-10-16
,2.7836224675324663,10.181818181818183,8.142857142857148,96.0779220779221,Vermont,Chittenden,Burlington,2008-10-02
,2.402118644067796,8.101694915254233,9.915254237288138,95.01694915254234,Indiana,Lake,Gary,2014-12-24
,0.046485996705107,0.2685337726523886,1.2866556836902805,99.85502471169674,Alabama,Lawrence,Moulton,2021-01-25
,2.5325,9.781249999999998,14.4375,87.28124999999997,Illinois,Cook,Northbrook,2007-01-17
,1.7670818181818182,3.681818181818182,8.636363636363633,97.0909090909091,Texas,Dallas,Dallas,1999-01-28
,1.454608108108108,1.054054054054054,3.9864864864864864,95.6216216216216,Michigan,Wayne,Detroit,2001-02-07
,0.8277723153115985,0.8266611638464718,1.446553858852665,95.80602558811398,California,Kern,Bakersfield,1997-07-09
,6.7690716250000005,5.249999999999998,5.699999999999999,96.9375,Michigan,Wayne,Detroit,2001-10-21
,2.411323194444445,1.0138888888888893,4.194444444444444,97.38888888888886,Michigan,Wayne,Detroit,2001-12-04
,2.3075,2.590909090909091,3.5454545454545454,97.54545454545456,California,Kern,Taft,1997-01-17
,0.5077922508932118,0.7582373957919812,1.2187375942834449,98.43032949583176,Arizona,Maricopa,Phoenix,2000-09-03
,0.39010864747238,0.3679276866421153,1.068463341144959,99.8913625711418,Illinois,Cook,Northbrook,2007-01-18
,3.311481481481481,14.629629629629632,21.037037037037035,88.0,Indiana,Lake,Gary,2013-02-10
,0.4092948740798143,0.5482371173963568,1.3024021697016677,99.382409918636,Arizona,Pinal,Queen Valley,2011-08-25
,3.563472807017544,6.4912280701754375,11.17543859649123,93.29824561403508,Vermont,Chittenden,Burlington,2008-11-22
,0.4123689705595631,0.2456619224020276,1.048352505361667,99.91869760187195,Texas,Dallas,Dallas,2003-01-27
,2.002034482758621,6.919540229885056,9.540229885057473,94.6896551724138,Connecticut,Hartford,East Hartford,2003-06-09
,0.7324117647058823,0.0,1.0,100.0,California,San Diego,El Cajon,1992-05-28
,0.0366915,0.0,1.0,100.0,Montana,Lewis and Clark,East Helena,1991-01-26
,5.536020816326529,6.8979591836734695,13.979591836734691,95.265306122449,Vermont,Chittenden,Burlington,2007-12-18
,1.8338925,5.333333333333335,10.86111111111111,95.94444444444446,Indiana,Marion,Indianapolis (Remainder),2017-01-18
,6.354699999999999,0.7999999999999999,6.133333333333333,95.86666666666666,Montana,Lewis and Clark,East Helena,1997-01-26
,2.7118389000000005,13.93,10.769999999999996,66.97000000000004,Connecticut,Fairfield,Westport,2000-06-19
,10.654444444444444,18.666666666666664,12.555555555555555,84.44444444444444,Texas,Harris,Houston,1997-04-15
,0.3987305870700526,0.4125697820997666,1.062668827660722,99.9647037637315,Illinois,Cook,Northbrook,2004-12-29
,1.059931009174312,5.605504587155965,12.036697247706424,93.92660550458716,California,Los Angeles,Burbank,2011-07-12
,1.4316249999999997,2.396551724137932,6.620689655172414,95.41379310344828,Texas,Ector,Odessa,2002-05-09
,0.6873493264248699,0.6958549222797932,1.3735751295336789,97.20000000000005,Connecticut,Fairfield,Westport,1996-06-26
,0.1836666666666666,0.0,1.0,100.0,Colorado,Adams,Commerce City,1991-11-01
,0.3744608468998968,0.5188777277450642,1.1013162452372742,99.95843436092828,Vermont,Chittenden,Burlington,2008-11-02
,0.976164914425428,2.176039119804401,1.7701711491442544,91.12958435207824,California,Los Angeles,Pico Rivera,1997-09-03
,1.8736841269841265,9.873015873015872,18.14285714285713,86.14285714285715,California,Alameda,Livermore,2011-09-26
,0.3401262327959107,0.1252457727093988,1.1399921352732971,99.56173810460108,California,Alameda,Livermore,2017-08-11
,0.0421892622950819,0.1221311475409836,1.2483606557377058,99.84344262295082,Louisiana,Ascension,Not in a city,2019-05-06
,2.551436263736264,5.285714285714284,10.516483516483516,95.37362637362638,California,Alameda,Livermore,2011-12-01
,0.3735937060954485,0.5205544180185848,1.107891006457702,99.7903606867224,Indiana,Marion,Indianapolis (Remainder),2009-10-16
,0.2295737187039764,0.4204712812960232,1.3814432989690697,99.72459499263614,Colorado,Denver,Denver,2006-05-02
,2.126692307692308,3.971153846153849,7.230769230769234,96.4230769230769,California,Alameda,Livermore,2012-01-09
,0.0578039240506329,0.0,1.0,100.0,New Jersey,Atlantic,Galloway (Township of),1991-09-28
,0.3073697488584459,0.0481354642313547,1.070776255707761,99.78957382039545,Indiana,Marion,Indianapolis (Remainder),2017-04-13
,0.6897210652303991,0.1334530221424294,1.0664272890484736,99.63794135248364,California,Alameda,Livermore,1997-02-09
,0.7931683352735736,0.0,1.0,100.0,Alaska,Denali ,Not in a city,1990-02-28
,2.4548154545454546,6.393939393939394,17.27272727272727,89.57575757575756,Indiana,Lake,Gary,2013-02-20
,1.845509433962264,0.9622641509433962,3.716981132075472,96.9056603773585,Illinois,Cook,Schiller Park,1999-03-16
,0.8955511627906976,5.72093023255814,11.848837209302324,93.84883720930227,California,Alameda,Livermore,2014-08-07
,0.6184828230022408,0.2061239731142641,1.0672143390590003,97.97908887229276,Maine,Cumberland,Not in a city,1994-09-23
,1.141341176470588,8.058823529411764,20.11764705882353,83.58823529411764,Texas,El Paso,El Paso,2019-04-13
,2.2022578947368427,9.263157894736842,20.421052631578952,90.21052631578948,California,Alameda,Livermore,2011-03-20
,1.723404776119403,5.074626865671643,10.238805970149254,95.7313432835821,California,Alameda,Livermore,2011-01-05
,0.0454262420382165,0.019108280254777,1.060509554140127,99.94585987261148,Utah,Garfield,Not in a city,1994-02-23
,1.142587786259542,1.7099236641221374,4.374045801526718,97.2748091603053,Colorado,Denver,Denver,2006-02-23
,1.2741833333333334,8.5,21.666666666666668,90.5,Texas,Dallas,Dallas,2022-03-17
,0.3806348024316107,0.2142857142857144,1.288753799392098,99.741641337386,Iowa,Clinton,Clinton,2022-01-29
,0.0517051459854015,0.0,1.0,100.0,Alabama,Lawrence,Moulton,1992-04-04
,4.190384615384614,10.18131868131868,6.214285714285718,42.8351648351648,Connecticut,Hartford,East Hartford,2003-08-15
,4.283939393939393,3.727272727272727,2.727272727272726,95.57575757575758,Ohio,Ottawa,Not in a city,1995-01-08
,0.2807655785939961,0.1319115323854667,1.1392180094786697,99.70339652448644,California,Alameda,Livermore,2014-09-14
,1.198,0.0,1.0,100.0,California,Alameda,Livermore,1992-10-08
,1.481578721973094,1.580717488789238,2.7623318385650224,89.86322869955164,Connecticut,Fairfield,Westport,1997-08-27
,0.3569195929783949,0.1379243827160492,1.1687885802469156,99.54205246913624,California,Alameda,Livermore,2015-06-11
,0.3083807142857147,0.8057142857142857,1.2971428571428567,99.09714285714284,Texas,Dallas,Dallas,1996-10-05
,3.848175384615384,16.83076923076923,5.753846153846155,42.81538461538462,California,Kern,Bakersfield,1999-09-05
,5.099735000000002,8.474999999999998,17.875,89.25000000000001,California,Alameda,Livermore,2011-01-23
,0.3555883934649415,0.089403222146585,1.0966643975493529,99.73451327433644,Indiana,Marion,Indianapolis (Remainder),2017-02-18
,0.6206896551724137,0.0,1.0,100.0,Colorado,Denver,Denver,1990-08-28
,0.8397355555555556,7.0,18.911111111111115,93.64444444444445,Pennsylvania,Allegheny,Liberty,2011-04-22
,1.9365357142857145,4.580357142857142,1.1428571428571428,38.97321428571429,South Carolina,Greenville,Greer,1993-08-02
,0.8914308101714961,0.497930218805441,1.3258426966292147,96.6558249556476,Maine,Cumberland,Not in a city,1998-09-20
,0.1661472342126299,0.1111111111111111,1.1678657074340533,99.93605115907296,Texas,Ector,Odessa,2002-11-13
,0.6875555555555555,20.75555555555556,2.2,96.4888888888889,Florida,Broward,Hollywood,1997-03-24
,15.388,19.0,19.6,82.0,Texas,Ector,Odessa,1999-12-13
,0.9453356746765248,0.0,1.0,100.0,California,Alameda,Fremont,1990-02-16
,2.26641052631579,7.0,12.736842105263158,83.57894736842103,California,Alameda,Livermore,2017-11-14
,4.7968947368421055,12.52631578947368,15.578947368421051,93.84210526315788,Indiana,Lake,Gary,2014-01-28
,0.3760377998852108,0.0927874497799888,1.1421465467763532,99.63784197436374,California,Alameda,Livermore,2013-09-07
,0.6274540116279069,1.928294573643412,2.833333333333335,94.4263565891473,Connecticut,Fairfield,Westport,2000-06-10
,1.0195986085904412,0.1820931639443436,1.157894736842107,99.81911675741073,Illinois,Cook,Alsip,1999-11-02
,0.915,10.4,22.0,92.0,Texas,Dallas,Dallas,2022-04-06
,0.1836017804154301,0.0,1.0,100.0,Ohio,Ottawa,Not in a city,1994-03-05
,0.0985738353909465,0.2090534979423867,1.2419753086419776,99.90781893004116,Texas,El Paso,El Paso,2019-03-25
,0.0641668171557562,0.4740406320541764,1.7742663656884865,99.1738148984199,Colorado,Weld,Greeley,2021-10-10
,0.7689213871435485,0.5635572740454329,1.6114064765587253,97.90575157080715,Minnesota,Clay,Moorhead,1999-06-23
,0.3084580726256986,0.0726256983240223,1.1340782122905029,99.75698324022346,Illinois,Cook,Chicago,1995-03-29
,2.454615384615385,10.153846153846157,12.26923076923077,84.38461538461539,Ohio,Ottawa,Not in a city,2021-02-26
,3.781105000000002,5.076923076923077,12.153846153846157,87.6153846153846,Texas,El Paso,El Paso,2020-02-25
,5.01837037037037,8.11111111111111,15.703703703703704,86.55555555555556,California,Alameda,Livermore,2015-11-21
,4.741899999999999,8.900000000000002,19.575000000000003,89.72500000000001,Connecticut,New Haven,New Haven,2004-06-12
,0.5208133967391305,0.5190217391304345,1.3043478260869563,96.9266304347827,District Of Columbia,District of Columbia,Washington,1995-05-31
,0.4111108305830593,0.4587458745874577,1.082874954162087,99.94462779611293,Illinois,Cook,Northbrook,2004-03-16
,0.7946568047337278,1.2426035502958588,2.6331360946745583,98.88757396449704,Texas,Dallas,Dallas,2003-03-29
,0.5900009345794393,0.5576323987538951,1.7912772585669785,99.72585669781928,Nevada,Elko,Not in a city,1999-11-06
,0.2871366358737495,0.5196304849884529,1.6489607390300236,98.81370284834485,Vermont,Chittenden,Burlington,2007-09-30
,0.6336666666666665,0.75,1.3333333333333337,97.41666666666669,Kansas,Wyandotte,Kansas City,1994-03-07
,0.3813077541326241,0.1242637279118377,1.1202736082082465,99.73000190005712,California,Alameda,Livermore,2012-05-15
,0.9596521739130436,0.0,1.0,100.0,Colorado,Adams,Commerce City,1991-11-22
,12.72838795454546,5.477272727272728,15.999999999999996,95.0,Vermont,Chittenden,Burlington,2007-10-31
,0.2457982863670986,0.2490479817212484,1.520944402132524,99.65041888804272,Illinois,Cook,Northbrook,2009-05-10
,1.9325308196721311,12.918032786885249,12.836065573770496,74.49180327868855,Idaho,Nez Perce,Lewiston,2016-07-13
,0.3753031697297291,0.0726486486486484,1.0880000000000014,99.77989189189172,California,Alameda,Livermore,2018-10-17
,0.7626666666666666,0.0,1.0,100.0,Illinois,Macon,Decatur,1993-01-11
,1.4507254901960784,0.0,1.0,100.0,California,Contra Costa,Concord,1992-07-07
,0.1663884918032787,0.3803278688524584,1.550819672131147,99.79016393442622,Nevada,Elko,Not in a city,1999-02-10
,2.414368253968253,5.07936507936508,8.603174603174608,96.79365079365076,Illinois,Cook,Northbrook,2007-02-21
,6.448888888888889,13.88888888888889,21.777777777777786,91.0,Maine,Cumberland,Not in a city,1997-05-11
,1.2851139058171714,0.3130193905817178,1.1894736842105254,98.01551246537387,Maine,Oxford,Mexico (census name for Mexico Center),1998-10-20
,2.529833333333333,2.3888888888888884,3.962962962962964,98.22222222222224,California,Imperial,Calexico,1997-12-21
,2.5858580645161298,9.270967741935486,7.612903225806451,80.2451612903226,District Of Columbia,District of Columbia,Washington,2006-06-30
,2.707957647058824,7.764705882352942,14.79411764705882,95.64705882352943,Texas,El Paso,El Paso,2016-11-21
,0.0851781974248927,0.1811158798283261,1.3038626609442086,99.78197424892706,Texas,El Paso,El Paso,2016-01-16
,1.4532148148148143,11.246913580246918,1.6296296296296295,99.08641975308642,California,Imperial,Calexico,1997-03-27
,1.29444,6.471428571428568,16.214285714285715,93.98571428571432,California,Alameda,Livermore,2013-06-16
,0.0728190008841732,0.1874447391688773,1.3969938107869144,99.44827586206884,Ohio,Ottawa,Not in a city,2007-01-15
,0.0776663974151859,0.2714054927302106,1.3117932148626823,99.74636510500798,Indiana,Lake,Gary,2015-01-03
,0.0933009863429439,0.1699544764795147,1.3216995447647937,99.89074355083466,California,Alameda,Livermore,2015-11-05
,3.406396063829788,6.882978723404255,9.882978723404252,89.11702127659576,California,Contra Costa,San Ramon,2012-09-08
,2.096018710937499,5.515624999999999,2.6953125000000018,98.73828125,Colorado,Denver,Denver,2005-12-22
,0.6363350480769231,0.9230769230769228,1.0,100.0,Alaska,Denali ,Not in a city,1990-01-03
,3.158672131147541,16.24590163934426,9.655737704918035,93.60655737704916,Illinois,Cook,Northbrook,2006-05-28
,8.824215686274508,13.40196078431372,6.696078431372545,54.08823529411767,Georgia,DeKalb,Not in a city,1996-07-19
,4.627614769230769,12.176923076923083,8.946153846153845,57.400000000000006,Connecticut,Fairfield,Westport,2000-06-22
,0.1671561189801702,0.084985835694051,1.124645892351274,99.97733711048166,Ohio,Ottawa,Not in a city,1994-11-26
,1.1077499999999998,11.52777777777778,11.666666666666671,94.02777777777776,California,Alameda,Livermore,2020-04-08
,0.1354720692368214,0.2509834775767099,1.4822974036191976,99.83005507474428,California,Alameda,Livermore,2012-10-15
,0.6168552116885273,0.4776689357463056,1.1607172505395988,98.96712601693484,California,Fresno,Parlier,2006-09-14
,0.0244587447698744,0.0,1.0,100.0,Colorado,Denver,Denver,1991-07-06
,0.4290345806701532,0.0366066240557815,1.0629478985086185,99.80495835754382,California,Alameda,Livermore,2017-11-15
,0.0657184652278179,0.1574740207833732,1.2709832134292554,99.90727418065552,California,Alameda,Livermore,2017-12-18
,5.320136799999999,6.020000000000001,15.000000000000009,93.5,Vermont,Chittenden,Burlington,2007-10-16
,1.4497753846153845,6.615384615384615,22.461538461538456,85.46153846153845,Illinois,Cook,Northbrook,2009-02-28
,0.2604686433536974,0.0619338529597641,1.0884769327996604,99.79060459237408,California,Alameda,Livermore,2018-10-29
,1.1512605000000002,7.799999999999999,11.6,91.65,Texas,El Paso,El Paso,2019-01-07
,0.9110466396761138,4.042510121457491,3.076923076923077,88.38663967611339,Utah,Garfield,Not in a city,1998-08-08
,1.5459354054054055,2.162162162162162,5.540540540540542,98.27027027027026,Texas,El Paso,El Paso,2019-02-27
,0.5222057871720104,0.4084872044055727,1.086005830903788,99.94687398769052,Illinois,Cook,Northbrook,2007-03-13
,0.1106205976095617,0.0,1.0,100.0,Alaska,Denali ,Not in a city,1992-01-22
,3.1183548387096773,2.9193548387096784,6.080645161290325,87.93548387096777,California,Kern,Bakersfield,1999-05-21
,6.878724528301886,5.283018867924528,6.009433962264152,78.33018867924527,Connecticut,Fairfield,Westport,1996-06-18
,2.471965625,7.410714285714288,10.142857142857144,89.8125,District Of Columbia,District of Columbia,Washington,2006-06-18
