Day,o3_AQI,f0_,f1_,f2_,f3_,f4_,f5_,f6_
2005-12-25,22.948186528497402,24.282383419689143,10.598445595854926,23.051813471502555,96.16580310880819,North Dakota,Mercer,Not in a city
2005-12-26,21.716145833333332,23.028645833333332,10.789062499999995,23.5,97.9739583333333,North Dakota,Mercer,Not in a city
2005-12-27,24.537467700258382,25.982945736434107,14.612403100775195,23.167958656330757,96.62790697674419,North Dakota,Mercer,Not in a city
2005-12-28,27.41131105398457,29.04344473007713,12.748071979434451,22.8611825192802,95.35732647814908,North Dakota,Mercer,Not in a city
2005-12-29,26.05943152454779,27.61757105943149,11.953488372093021,23.072351421188614,96.21963824289404,North Dakota,Mercer,Not in a city
2005-12-30,25.852331606217618,27.374870466321255,13.393782383419682,23.321243523316056,97.2357512953368,North Dakota,Mercer,Not in a city
2005-12-31,23.483028720626624,24.903655352480435,10.263707571801564,23.37597911227156,97.46736292428199,North Dakota,Mercer,Not in a city
2006-01-01,17.216358839050123,18.269129287598947,9.905013192612145,23.015831134564635,95.94459102902384,Puerto Rico,Catano,Catano
2006-01-02,19.588390501319275,20.75831134564644,13.432717678100259,23.467018469657,97.84696569920845,Puerto Rico,Catano,Catano
2006-01-03,24.70263157894736,26.130000000000013,13.023684210526318,23.165789473684214,96.61315789473689,Puerto Rico,Catano,Catano
2006-01-04,27.66842105263157,29.27736842105264,12.96315789473684,22.997368421052634,95.93421052631587,North Dakota,Mercer,Not in a city
2006-01-05,24.331578947368445,25.73763157894736,11.076315789473686,23.0421052631579,96.1052631578947,North Dakota,Mercer,Not in a city
2006-01-06,25.591623036649192,27.06439790575915,13.583769633507853,23.204188481675395,96.7617801047119,North Dakota,Mercer,Not in a city
2006-01-07,25.86910994764398,27.35471204188481,12.109947643979057,23.43979057591624,97.73298429319367,North Dakota,Mercer,Not in a city
2006-01-08,23.590551181102363,24.963517060367444,11.942257217847777,23.099737532808394,96.37007874015735,North Dakota,Mercer,Not in a city
2006-01-09,26.88451443569551,28.449081364829382,12.307086614173231,23.12335958005249,96.43307086614176,North Dakota,Mercer,Not in a city
2006-01-10,28.568062827225127,30.224607329842932,14.112565445026185,22.91884816753929,95.58638743455495,North Dakota,Mercer,Not in a city
2006-01-11,29.712041884816774,31.412827225130908,11.753926701570684,22.91623036649213,95.58900523560214,North Dakota,Mercer,Not in a city
2006-01-12,28.227154046997377,29.895039164490882,12.467362924281971,23.146214099216717,96.52741514360312,North Dakota,Mercer,Not in a city
