air/no2_daily_summary.o3_AQI,air/no2_daily_summary.f0_,air/no2_daily_summary.f1_,air/no2_daily_summary.f2_,air/no2_daily_summary.f3_,air/no2_daily_summary.f4_,air/no2_daily_summary.f5_,air/no2_daily_summary.f6_,Day
20.402380952380952,21.87714285714286,11.376190476190471,23.00714285714285,95.93333333333337,Wyoming,Sweetwater,Not in a city,2016-10-27
30.395027624309385,32.09751381215467,12.066298342541437,22.80939226519338,95.16022099447518,North Dakota,Mercer,Beulah,1997-03-27
11.119791666666666,12.007552083333334,10.796874999999991,23.338541666666657,97.32291666666671,Wyoming,Sweetwater,Not in a city,2013-09-21
12.446327683615824,13.507909604519778,12.677966101694915,22.875706214689256,95.41242937853104,North Carolina,Northampton,Gaston,2022-02-23
22.77163461538461,24.11514423076924,9.596153846153848,23.11298076923077,96.39903846153832,North Dakota,Mercer,Not in a city,2002-05-06
29.709677419354847,31.33548387096777,11.387096774193548,22.620967741935484,94.34946236559144,North Dakota,Mercer,Beulah,1996-04-24
13.42783505154638,14.476288659793813,10.95360824742268,22.94072164948454,95.67783505154635,Wyoming,Sweetwater,Not in a city,2013-08-14
23.115740740740744,24.769907407407388,10.858796296296289,22.8240740740741,95.1828703703704,Wyoming,Sweetwater,Not in a city,2017-02-01
26.317733990147765,27.81551724137932,9.82019704433498,22.615763546798053,94.34236453201976,North Dakota,Mercer,Not in a city,2001-06-27
24.33503836317135,25.78567774936062,11.831202046035807,23.2992327365729,97.14578005115088,Puerto Rico,Catano,Catano,2005-03-25
22.665841584158454,23.99455445544555,11.16089108910892,23.18069306930691,96.66831683168311,North Dakota,Mercer,Not in a city,2003-04-03
14.080310880829014,15.046632124352328,9.968911917098447,22.784974093264243,95.03108808290156,Wyoming,Sweetwater,Not in a city,2010-07-08
23.806451612903235,25.21166253101737,11.8213399503722,22.880893300248133,95.43672456575686,North Dakota,Mercer,Not in a city,2002-09-30
15.940366972477076,17.209403669724757,10.357798165137613,23.04128440366972,96.07339449541288,Wyoming,Sweetwater,Not in a city,2016-12-31
10.947126436781614,11.852643678160922,11.195402298850585,23.034482758620708,96.09425287356324,Wyoming,Sweetwater,Not in a city,2016-05-22
27.409876543209904,28.929135802469112,11.948148148148148,22.829629629629625,95.2222222222223,North Dakota,Mercer,Not in a city,2001-05-31
18.90570719602979,20.01960297766749,11.866004962779153,23.235732009925535,96.92555831265514,North Dakota,Steele,Sharon,2000-07-16
16.393939393939405,17.688811188811176,12.571095571095574,22.923076923076923,95.60139860139854,Wyoming,Fremont,Riverton,2021-10-28
21.352941176470598,22.935972850678738,8.843891402714936,22.64253393665159,94.42986425339366,Wyoming,Fremont,Riverton,2021-02-24
17.39225181598063,18.41186440677965,8.888619854721547,22.934624697336535,95.6464891041162,North Dakota,Mercer,Not in a city,2004-05-20
16.655172413793103,17.99816091954023,12.593103448275864,23.44827586206896,97.7747126436782,Wyoming,Fremont,Riverton,2020-11-14
12.81249999999999,13.636956521739124,12.092391304347824,23.263586956521745,96.99728260869574,North Dakota,Mercer,Not in a city,2009-05-02
24.72311212814645,26.53844393592676,11.331807780320368,23.077803203661325,96.23569794050344,Wyoming,Fremont,Riverton,2020-12-10
14.412698412698408,15.37063492063492,10.124338624338618,23.058201058201075,96.17724867724866,Wyoming,Sweetwater,Not in a city,2010-06-21
24.201530612244905,25.65280612244898,12.691326530612242,22.653061224489782,94.48214285714285,Puerto Rico,Catano,Catano,2005-02-24
22.2707182320442,23.766298342541443,15.011049723756908,23.0,95.9281767955801,Wyoming,Sweetwater,Not in a city,2011-11-28
24.00547945205478,25.448767123287677,12.413698630136995,23.254794520547936,96.95342465753428,North Dakota,Mercer,Beulah,1996-08-11
32.60981912144703,34.314987080103386,11.656330749354003,23.413436692506483,97.62273901808788,North Dakota,Steele,Sharon,1999-09-25
32.11675126903554,33.7738578680203,12.984771573604062,22.906091370558368,95.52791878172584,North Dakota,Mercer,Not in a city,2002-11-05
22.621103117506017,24.010551558753008,9.654676258992795,23.22062350119903,96.83453237410072,North Dakota,Mercer,Not in a city,2002-04-26
22.195652173913064,23.58016304347826,12.065217391304351,22.84239130434784,95.27717391304353,North Dakota,Mercer,Not in a city,2009-12-02
34.08285714285713,36.24857142857143,12.674285714285713,22.90571428571429,95.52857142857144,North Dakota,Mercer,Beulah,1996-01-05
29.646596858638755,31.424607329842928,11.096858638743464,23.437172774869104,97.72774869109944,North Dakota,Mercer,Not in a city,2003-10-25
30.623626373626347,32.412637362637355,14.445054945054943,22.40109890109892,93.45054945054947,North Dakota,Mercer,Beulah,1997-02-13
26.77720207253885,28.258031088082905,13.225388601036276,22.95077720207254,95.69948186528498,Puerto Rico,Catano,Catano,2006-11-16
21.676844783715016,22.957251908396948,10.54452926208651,22.96692111959288,95.77862595419852,North Dakota,Mercer,Not in a city,2007-06-14
26.78592375366569,28.303519061583597,13.683284457478004,23.40469208211144,97.59237536656885,North Dakota,Mercer,Beulah,1994-02-27
31.07908163265305,32.763265306122484,13.132653061224488,23.24489795918368,96.93367346938774,California,Fresno,Fresno,2003-01-17
30.4641975308642,32.22049382716049,13.279012345679009,22.8395061728395,95.26419753086417,North Dakota,Mercer,Not in a city,2001-10-24
29.51156812339332,31.309254498714647,11.989717223650391,23.246786632390748,96.95372750642672,North Dakota,Steele,Sharon,1999-03-21
23.202185792349727,24.69043715846995,13.103825136612036,23.0601092896175,96.1748633879781,Wyoming,Sweetwater,Not in a city,2010-10-29
18.08823529411767,19.172549019607853,9.615196078431367,22.933823529411782,95.64460784313728,Puerto Rico,Catano,Catano,2006-08-03
8.384248210023861,9.150835322195704,8.98329355608592,23.33651551312649,97.3102625298329,Wyoming,Sweetwater,Not in a city,2018-07-21
14.893111638954863,16.073396674584313,11.47268408551069,22.80760095011876,95.37054631828974,Wyoming,Sweetwater,Not in a city,2018-04-22
22.07772020725389,23.417616580310884,8.92487046632125,22.953367875647665,95.740932642487,Puerto Rico,Catano,Catano,2007-04-11
34.77049180327864,36.586885245901655,12.707650273224042,22.77868852459016,95.01912568306014,North Dakota,Mercer,Beulah,1997-03-18
19.78296703296704,21.16895604395604,12.313186813186816,22.799450549450547,95.09615384615395,Wyoming,Sweetwater,Not in a city,2011-10-17
23.793814432989716,25.14072164948454,12.188144329896906,23.09278350515464,96.30927835051548,North Dakota,Mercer,Not in a city,2005-10-04
17.698529411764707,18.76176470588236,10.877450980392153,23.495098039215684,97.96078431372548,Puerto Rico,Catano,Catano,2005-06-04
14.448036951501154,15.58891454965358,10.78521939953812,23.161662817551967,96.58891454965362,Wyoming,Sweetwater,Not in a city,2016-06-17
20.593830334190248,21.82442159383035,9.696658097686376,23.02570694087403,96.01799485861184,Puerto Rico,Catano,Catano,2006-03-20
13.841145833333329,14.832812499999998,9.859375,22.750000000000004,94.89843750000006,Wyoming,Sweetwater,Not in a city,2010-07-27
17.294930875576036,18.666129032258056,12.336405529953918,22.78801843317973,95.03917050691236,Wyoming,Sweetwater,Not in a city,2020-01-28
15.143851508120653,16.330162412993037,11.41995359628771,23.371229698375892,97.46403712296984,Wyoming,Sweetwater,Not in a city,2019-03-23
28.467567567567563,30.10243243243242,11.97837837837838,23.46756756756755,97.85675675675678,North Dakota,Mercer,Beulah,1996-08-31
15.88266666666668,16.91546666666666,10.639999999999985,22.75200000000001,94.89333333333336,North Dakota,Mercer,Not in a city,2009-08-11
20.678160919540232,22.23586206896552,14.928735632183912,23.16551724137929,96.61149425287356,Wyoming,Fremont,Riverton,2020-11-20
22.497311827956985,23.85188172043013,10.268817204301085,23.139784946236546,96.47043010752688,North Dakota,Mercer,Beulah,1998-12-20
12.658536585365852,13.641951219512196,9.202439024390236,22.658536585365862,94.51463414634142,Wyoming,Sweetwater,Not in a city,2014-06-24
17.64961636828645,18.9296675191816,14.163682864450122,22.690537084398997,94.64705882352943,Wyoming,Sweetwater,Not in a city,2013-11-04
21.98525798525798,23.290171990171977,10.656019656019655,22.77641277641278,95.00982800982808,Puerto Rico,Catano,Catano,2006-08-09
17.028985507246382,18.04154589371981,11.628019323671488,23.429951690821245,97.695652173913,North Dakota,Mercer,Not in a city,2002-05-18
28.057213930348244,29.50373134328359,10.417910447761194,22.982587064676608,95.83830845771143,Puerto Rico,Catano,Catano,2005-04-19
28.21465968586389,29.741099476439786,11.149214659685873,22.578534031413604,94.18586387434554,North Dakota,Steele,Sharon,1999-09-16
22.58196721311474,24.00054644808744,13.2377049180328,23.1311475409836,96.45081967213112,North Dakota,Mercer,Not in a city,2009-11-06
27.9494680851064,29.48377659574469,12.78191489361702,22.89095744680852,95.47606382978724,North Dakota,Mercer,Beulah,1995-06-12
19.518918918918907,20.90351351351353,11.69189189189189,22.92702702702704,95.62702702702704,Wyoming,Sweetwater,Not in a city,2012-09-20
13.004662004662014,14.02027972027972,10.100233100233105,22.82517482517482,95.39860139860131,Wyoming,Sweetwater,Not in a city,2018-06-20
25.385604113110556,26.903341902313645,13.758354755784069,22.925449871465283,95.61953727506425,Puerto Rico,Catano,Catano,2005-02-22
21.417098445595872,22.716062176165774,10.22538860103626,23.51554404145079,98.0544041450777,Puerto Rico,Catano,Catano,2004-11-27
21.26404494382022,22.7255617977528,12.896067415730336,22.766853932584283,94.9719101123596,Wyoming,Sweetwater,Not in a city,2011-03-09
23.50632911392403,24.949367088607595,10.180379746835449,23.41455696202533,97.63291139240506,North Dakota,Mercer,Beulah,1991-06-02
16.06486486486487,17.24297297297299,11.28378378378378,23.46486486486485,97.83783783783788,Wyoming,Sweetwater,Not in a city,2012-12-01
24.913385826771663,26.364829396325455,13.761154855643047,22.90551181102364,95.52493438320212,Puerto Rico,Catano,Catano,2006-11-13
15.464547677261612,16.61515892420538,9.68948655256724,23.41564792176036,97.63569682151582,Wyoming,Sweetwater,Not in a city,2014-04-19
15.4634703196347,16.750228310502244,8.68949771689498,22.968036529680365,95.78767123287678,Wyoming,Fremont,Riverton,2021-05-14
19.648960739030027,21.15496535796765,13.28868360277136,22.630484988452658,94.37644341801384,Wyoming,Sweetwater,Not in a city,2016-11-30
13.90078328981723,14.925587467362927,9.331592689295032,22.540469973890342,94.02088772845951,Wyoming,Sweetwater,Not in a city,2013-06-12
34.32132132132134,36.27747747747742,14.78678678678679,22.732732732732718,94.8258258258258,North Dakota,Mercer,Beulah,1993-11-16
29.156716417910456,30.696019900497514,11.445273631840791,23.01492537313433,95.99004975124382,North Dakota,Mercer,Not in a city,2002-10-09
26.27249999999996,27.792500000000015,11.797500000000015,23.030000000000012,96.03249999999996,North Dakota,Mercer,Not in a city,2002-03-15
24.552429667519192,25.977237851662395,11.079283887468026,22.72890025575447,94.8056265984654,North Dakota,Mercer,Beulah,1997-07-24
26.80428954423589,28.432439678284204,12.168900804289535,22.697050938337817,94.67560321715813,North Dakota,Mercer,Not in a city,2009-02-04
18.557840616966597,19.60976863753214,12.65809768637532,23.11311053984573,96.42159383033416,North Dakota,Mercer,Not in a city,2007-09-30
24.443877551020407,25.87270408163268,10.112244897959188,22.91071428571428,95.55867346938771,Puerto Rico,Catano,Catano,2006-03-09
17.842352941176458,19.261647058823517,11.550588235294123,22.8,95.10117647058824,Wyoming,Sweetwater,Not in a city,2019-03-06
31.10182767624021,32.80809399477808,12.51174934725849,22.835509138381205,95.2506527415144,North Dakota,Mercer,Not in a city,2007-12-05
19.17661691542288,20.322139303482576,11.343283582089558,23.273631840796043,97.05223880597022,California,Fresno,Fresno,2003-04-18
21.081232492997213,22.52324929971989,13.932773109243705,22.938375350140067,95.66946778711484,Wyoming,Sweetwater,Not in a city,2010-12-06
11.497663551401864,12.495093457943934,9.488317757009348,22.82242990654204,95.19158878504668,Wyoming,Sweetwater,Not in a city,2018-08-21
30.398671096345524,32.06611295681065,9.767441860465103,22.365448504983384,93.32225913621264,North Dakota,Mercer,Beulah,1990-05-08
25.869346733668337,27.345728643216063,13.964824120603016,22.484924623115575,93.81909547738694,North Dakota,Steele,Sharon,1999-07-07
21.322997416020684,22.565374677002566,10.167958656330743,22.8062015503876,95.12661498708005,North Dakota,Mercer,Not in a city,2007-05-30
23.283410138248843,24.95783410138249,12.069124423963132,22.804147465437783,95.11059907834104,Wyoming,Sweetwater,Not in a city,2016-02-10
35.21144278606966,36.993532338308455,12.863184079602002,23.42786069651742,97.67910447761204,North Dakota,Mercer,Not in a city,2001-10-20
13.758865248226954,14.897399527186762,9.113475177304965,23.087470449172564,96.27895981087468,Wyoming,Sweetwater,Not in a city,2017-08-04
30.86216216216217,32.54027027027026,11.935135135135132,22.689189189189204,94.63783783783784,North Dakota,Mercer,Beulah,1996-09-04
20.118686868686872,21.311363636363645,12.82070707070707,23.116161616161623,96.42171717171716,North Dakota,Steele,Sharon,2000-04-23
19.660377358490575,21.193632075471697,12.46462264150943,23.040094339622637,96.125,Wyoming,Sweetwater,Not in a city,2019-11-10
12.931034482758632,13.92413793103448,9.286472148541115,22.88859416445623,95.46153846153838,Wyoming,Sweetwater,Not in a city,2012-07-26
17.3236074270557,18.378779840848804,11.668435013262595,22.875331564986748,95.35543766578247,North Dakota,Mercer,Not in a city,2007-08-12
22.57793764988009,24.277697841726617,12.594724220623506,22.67386091127098,94.5683453237411,Wyoming,Sweetwater,Not in a city,2018-02-07
10.721448467966576,11.503064066852366,11.674094707520892,23.061281337047355,96.21448467966567,Wyoming,Sweetwater,Not in a city,2011-06-26
13.275534441805236,14.470783847980996,9.916864608076008,22.75534441805224,94.89548693586696,Wyoming,Sweetwater,Not in a city,2019-08-27
8.913242009132416,9.733789954337905,10.251141552511402,22.81963470319634,95.20319634703206,Wyoming,Fremont,Riverton,2021-08-01
36.24925816023735,38.58961424332346,12.910979228486644,22.73590504451039,94.84569732937685,North Dakota,Mercer,Not in a city,1994-01-13
15.758782201405149,17.01709601873536,14.05386416861826,22.796252927400467,95.1100702576113,Wyoming,Sweetwater,Not in a city,2018-12-30
18.133676092544995,19.23573264781493,10.226221079691516,23.54755784061697,98.17737789203086,North Dakota,Mercer,Not in a city,2007-05-12
26.19083969465649,27.742493638676866,12.725190839694672,23.49363867684481,97.96437659033086,California,Fresno,Fresno,2003-03-15
30.845394736842103,32.62927631578947,14.1875,22.92105263157895,95.58881578947371,North Dakota,Mercer,Beulah,1990-01-19
40.35844155844156,42.60155844155847,12.963636363636352,23.059740259740245,96.1792207792208,North Dakota,Steele,Sharon,1999-10-01
31.551637279596985,33.30881612090678,12.780856423173798,22.929471032745603,95.62720403022668,North Dakota,Steele,Sharon,2000-10-26
29.311643835616422,31.061986301369867,11.513698630136982,23.106164383561644,96.34589041095892,North Dakota,Mercer,Beulah,1990-02-19
21.963541666666664,23.264843750000026,10.341145833333336,23.51041666666668,98.03385416666664,Puerto Rico,Catano,Catano,2004-11-20
16.34802784222738,17.718329466357318,12.443155452436194,22.86774941995361,95.35730858468676,Wyoming,Fremont,Riverton,2021-12-28
10.74142480211082,11.603166226912911,9.42744063324538,23.422163588390507,97.6675461741425,Wyoming,Sweetwater,Not in a city,2013-07-13
25.28828828828828,26.77327327327328,11.795795795795792,23.378378378378372,97.48648648648653,North Dakota,Mercer,Beulah,1992-06-06
29.02325581395349,30.66950904392767,9.454780361757106,22.873385012919893,95.39534883720924,Puerto Rico,Catano,Catano,2007-02-22
19.243093922651944,20.509944751381237,10.784530386740334,23.370165745856344,97.44475138121548,North Dakota,Mercer,Not in a city,2009-10-24
23.598901098901123,25.081593406593385,13.530219780219786,22.994505494505493,95.91758241758242,North Dakota,Mercer,Not in a city,2009-02-19
21.301745635910223,22.549376558603463,9.169576059850376,22.7655860349127,94.95261845386533,Puerto Rico,Catano,Catano,2006-07-19
25.96438356164385,27.52082191780822,10.68219178082191,23.43287671232877,97.71780821917812,North Dakota,Mercer,Beulah,1997-03-01
26.153125000000014,27.72812500000001,11.637500000000005,23.378124999999983,97.478125,North Dakota,Mercer,Beulah,1991-06-01
34.899497487437216,36.7856783919598,11.944723618090457,23.14572864321609,96.53266331658286,North Dakota,Mercer,Beulah,1998-09-04
34.561497326203174,36.31978609625668,13.537433155080215,22.74598930481283,94.89037433155087,North Dakota,Mercer,Beulah,1998-01-28
28.848942598187318,30.50876132930515,11.353474320241691,23.24773413897282,96.95166163141997,North Dakota,Mercer,Beulah,1993-11-25
20.763698630136997,22.03561643835618,9.972602739726034,23.41438356164385,97.64041095890396,North Dakota,Mercer,Beulah,1990-05-20
17.44562334217506,18.64933687002652,9.244031830238722,22.57029177718833,94.15915119363392,North Dakota,Mercer,Not in a city,2010-05-26
22.49582172701952,23.765181058495838,10.910863509749303,23.342618384401103,97.32869080779942,North Dakota,Mercer,Beulah,1995-04-09
29.18302387267904,30.69124668435013,10.755968169761278,23.387267904509297,97.51458885941646,North Dakota,Mercer,Beulah,1996-07-06
21.420168067226868,22.908963585434183,12.294117647058828,23.064425770308148,96.1988795518207,Wyoming,Sweetwater,Not in a city,2011-03-04
21.948453608247416,23.24561855670104,10.033505154639176,23.46134020618556,97.83505154639178,North Dakota,Mercer,Beulah,1998-10-03
24.28645833333332,25.702604166666667,13.98697916666666,23.351562500000004,97.37500000000004,North Dakota,Mercer,Not in a city,2004-01-19
34.21381578947371,35.81019736842105,9.27302631578948,22.82565789473686,95.21710526315792,North Dakota,Mercer,Beulah,1990-04-23
12.348648648648645,13.312162162162156,9.116216216216213,23.456756756756736,97.81351351351351,Wyoming,Sweetwater,Not in a city,2012-05-05
22.223300970873787,23.8509708737864,11.72815533980583,22.657766990291258,94.50970873786407,Wyoming,Sweetwater,Not in a city,2018-01-17
13.31615925058548,14.407494145199076,10.27166276346604,22.7400468384075,95.0608899297423,Wyoming,Sweetwater,Not in a city,2018-05-23
25.373205741626805,26.783732057416287,9.303827751196174,22.777511961722485,95.01674641148324,North Dakota,Mercer,Not in a city,2002-06-26
25.45853658536586,26.81439024390244,10.075609756097553,22.94634146341464,95.69268292682924,North Dakota,Mercer,Not in a city,2002-08-01
20.596534653465348,21.824504950495047,9.792079207920796,22.85396039603961,95.32425742574262,North Dakota,Mercer,Not in a city,2004-08-04
36.45502645502643,38.40687830687831,13.35449735449736,22.907407407407412,95.56084656084654,North Dakota,Mercer,Beulah,1998-11-25
30.32653061224492,31.95892857142857,13.77551020408164,22.923469387755084,95.6045918367347,North Dakota,Mercer,Not in a city,2002-11-04
20.257756563245803,21.74749403341286,11.116945107398566,22.71837708830549,94.7661097852028,Wyoming,Sweetwater,Not in a city,2015-03-12
18.11602209944753,19.37872928176796,14.81491712707182,22.897790055248624,95.54143646408836,Wyoming,Sweetwater,Not in a city,2011-10-09
31.6083550913838,33.69530026109664,14.673629242819851,22.78590078328984,95.03133159268938,North Dakota,Steele,Sharon,2000-02-15
21.99999999999997,23.284009546539373,10.0143198090692,22.78042959427209,94.99522673031024,North Dakota,Mercer,Not in a city,2002-06-13
17.594907407407415,18.9300925925926,9.74305555555556,23.01851851851852,96.01388888888884,Wyoming,Sweetwater,Not in a city,2017-04-03
14.101092896174864,15.126229508196724,11.049180327868852,22.838797814207656,95.29234972677592,Wyoming,Sweetwater,Not in a city,2012-03-25
25.863636363636367,27.32967914438501,12.52139037433154,22.834224598930486,95.2486631016043,North Dakota,Mercer,Beulah,1998-12-22
16.485781990521335,17.76303317535544,12.71563981042654,22.81279620853082,95.12796208530824,Wyoming,Sweetwater,Not in a city,2017-10-22
19.098039215686267,20.21544117647058,11.558823529411764,23.03186274509804,96.05882352941182,California,Fresno,Fresno,2003-07-07
31.323834196891195,33.14170984455957,12.834196891191707,22.8860103626943,95.46891191709842,North Dakota,Mercer,Not in a city,2001-02-20
31.210126582278463,32.977974683544296,13.156962025316446,23.339240506329094,97.31645569620248,North Dakota,Mercer,Not in a city,2002-01-26
16.80592991913747,18.080323450134777,11.555256064690028,22.951482479784374,95.76819407008084,Wyoming,Sweetwater,Not in a city,2012-12-30
17.46009389671362,18.77629107981223,10.582159624413146,23.12441314553992,96.42488262910793,Wyoming,Sweetwater,Not in a city,2017-09-29
30.24605678233437,31.933753943217656,13.309148264984232,22.580441640378535,94.179810725552,North Dakota,Mercer,Beulah,1991-03-28
26.259562841530062,27.863387978142065,12.94262295081968,23.03825136612022,96.08743169398907,North Dakota,Mercer,Not in a city,2009-11-19
23.45287958115184,24.88115183246073,12.630890052356024,23.06806282722514,96.21989528795808,North Dakota,Steele,Sharon,2000-03-20
20.444141689373275,21.736239782016376,13.34877384196185,23.13623978201633,96.4768392370572,North Dakota,Mercer,Not in a city,2009-11-13
20.205542725173213,21.711547344110848,11.877598152424952,23.043879907621267,96.08775981524248,Wyoming,Sweetwater,Not in a city,2018-12-05
24.253768844221096,25.623115577889457,10.673366834170857,22.685929648241206,94.62814070351756,North Dakota,Mercer,Not in a city,2003-08-27
33.25194805194801,35.548051948051906,12.54545454545455,22.753246753246756,94.9324675324675,North Dakota,Steele,Sharon,2000-01-12
24.843589743589742,26.30410256410256,11.55641025641026,23.35641025641025,97.39487179487176,North Dakota,Mercer,Beulah,1997-07-26
23.492957746478872,25.18098591549295,12.6338028169014,22.91784037558684,95.5821596244132,Wyoming,Sweetwater,Not in a city,2019-11-04
34.068870523415974,36.10523415977956,13.049586776859504,22.78236914600553,95.0247933884298,North Dakota,Mercer,Beulah,1995-01-30
30.711246200607885,32.43404255319148,12.993920972644387,23.32522796352585,97.26747720364736,North Dakota,Mercer,Beulah,1992-09-26
40.44694533762056,42.75434083601285,15.041800643086829,23.064308681672024,96.18327974276528,North Dakota,Mercer,Beulah,1991-01-25
14.827676240208865,15.716971279373368,11.099216710182766,23.12793733681461,96.45169712793732,North Dakota,Mercer,Not in a city,2007-08-06
34.36094674556211,36.43313609467453,14.082840236686396,23.236686390532547,96.9112426035504,North Dakota,Mercer,Not in a city,1994-01-16
30.218487394957982,31.93613445378149,11.235294117647056,23.30532212885155,97.17927170868349,North Dakota,Mercer,Beulah,1996-02-19
9.262019230769235,10.139903846153851,11.358173076923077,22.97115384615385,95.83653846153852,Wyoming,Sweetwater,Not in a city,2019-07-14
10.308539944903586,11.09586776859504,12.041322314049598,22.696969696969717,94.63360881542702,Wyoming,Sweetwater,Not in a city,2012-03-18
30.7981651376147,32.61559633027522,13.593272171253824,23.480122324159,97.91437308868504,North Dakota,Mercer,Beulah,1992-09-19
18.14794520547946,19.3145205479452,10.915068493150676,22.961643835616435,95.7561643835617,North Dakota,Mercer,Not in a city,2009-04-03
22.072319201995008,23.393266832917707,12.18703241895262,23.132169576059844,96.4862842892768,North Dakota,Mercer,Not in a city,2003-09-07
30.853960396039604,33.48688118811879,13.02227722772278,22.702970297029704,94.71287128712872,North Dakota,Steele,Sharon,2000-09-27
29.213903743315505,30.94438502673797,13.40641711229947,23.053475935828875,96.14705882352942,North Dakota,Mercer,Beulah,1998-02-20
29.94946808510637,31.5933510638298,12.550531914893613,23.07180851063829,96.21542553191485,North Dakota,Mercer,Not in a city,2008-10-24
9.870731707317084,10.672926829268288,10.714634146341467,22.934146341463435,95.69268292682924,Wyoming,Sweetwater,Not in a city,2014-06-22
26.647208121827408,28.13197969543148,11.10913705583756,22.921319796954307,95.60406091370557,California,Fresno,Fresno,2003-01-22
24.498607242339823,25.94596100278553,10.9025069637883,23.42618384401114,97.6796657381616,North Dakota,Mercer,Beulah,1993-07-17
21.603911980440078,22.891198044009787,11.96332518337408,22.995110024449875,95.90220048899748,North Dakota,Mercer,Not in a city,2001-06-05
26.4074074074074,28.00740740740741,12.324786324786327,22.59544159544157,94.26495726495726,North Dakota,Mercer,Beulah,1996-12-10
10.407582938388629,11.377962085308054,9.56161137440757,23.12796208530804,96.46445497630329,Wyoming,Sweetwater,Not in a city,2019-07-05
23.59331476323121,24.99860724233984,11.103064066852362,22.76044568245128,94.93593314763235,North Dakota,Mercer,Beulah,1995-03-23
13.389400921658986,14.500691244239622,10.910138248847923,22.7327188940092,94.84101382488484,Wyoming,Fremont,Riverton,2020-09-06
16.559405940594047,17.57797029702972,7.693069306930692,23.175742574257423,96.68069306930698,Puerto Rico,Catano,Catano,2006-07-09
22.72268907563025,24.23333333333336,13.36694677871149,23.246498599439786,96.93557422969192,Wyoming,Sweetwater,Not in a city,2010-11-11
31.109467455621285,32.91508875739641,11.77514792899408,22.869822485207106,95.40532544378692,North Dakota,Mercer,Beulah,1993-02-25
30.40406976744185,31.967732558139563,12.561046511627907,23.453488372093013,97.79651162790698,North Dakota,Mercer,Beulah,1994-04-17
23.040609137055835,24.475380710659906,12.31979695431472,23.06345177664976,96.18527918781729,North Dakota,Mercer,Beulah,1998-09-07
12.572580645161294,13.412096774193545,10.056451612903231,22.693548387096797,94.64247311827954,North Dakota,Mercer,Not in a city,2009-06-16
28.55802469135801,30.199012345679016,11.101234567901242,22.82222222222224,95.21481481481476,North Dakota,Mercer,Not in a city,2001-05-23
32.37864077669902,34.59538834951457,12.303398058252434,22.825242718446606,95.20873786407768,North Dakota,Mercer,Not in a city,2001-09-27
34.30790190735695,36.23514986376023,11.24250681198909,22.972752043596756,95.80926430517712,North Dakota,Mercer,Beulah,1996-02-09
26.999999999999996,28.53289036544849,11.34883720930232,23.35215946843854,97.375415282392,North Dakota,Mercer,Beulah,1990-06-24
26.93575418994414,28.50474860335196,11.282122905027933,23.29050279329609,97.10893854748603,North Dakota,Mercer,Beulah,1995-03-19
17.097435897435894,18.363846153846136,12.79487179487179,22.917948717948736,95.63076923076922,Wyoming,Sweetwater,Not in a city,2013-10-20
24.154040404040387,25.598737373737382,9.290404040404033,23.267676767676765,97.040404040404,North Dakota,Steele,Sharon,1999-05-02
28.15697674418604,29.81744186046511,11.293604651162784,23.13662790697674,96.47674418604656,North Dakota,Mercer,Beulah,1994-03-19
30.41643835616438,32.082739726027384,11.087671232876714,22.931506849315078,95.65479452054794,North Dakota,Mercer,Beulah,1996-04-11
34.9011627906977,37.08197674418607,11.860465116279077,23.563953488372096,98.25581395348838,North Dakota,Mercer,Beulah,1993-09-25
32.09975062344142,34.036159600997514,13.236907730673307,22.982543640897767,95.86034912718202,North Dakota,Mercer,Not in a city,2001-12-06
19.70702179176756,20.887167070217902,10.171912832929786,22.995157384987884,95.89588377723976,North Dakota,Mercer,Not in a city,2004-05-27
12.587557603686632,13.608294930875577,9.8963133640553,22.68663594470047,94.60138248847926,Wyoming,Sweetwater,Not in a city,2016-08-04
11.041189931350113,11.996109839816937,11.89244851258581,23.260869565217405,96.98855835240282,Wyoming,Sweetwater,Not in a city,2020-04-10
37.92282958199356,40.02540192926047,13.559485530546633,22.662379421221857,94.54983922829584,North Dakota,Mercer,Beulah,1991-11-12
10.004694835680752,10.870657276995304,10.652582159624414,23.004694835680738,95.98826291079814,Wyoming,Sweetwater,Not in a city,2015-08-09
33.61298701298697,36.032207792207785,10.968831168831173,22.940259740259744,95.67532467532472,North Dakota,Steele,Sharon,2000-01-13
26.57220708446868,28.105722070844696,10.885558583106276,22.528610354223435,93.97547683923707,North Dakota,Mercer,Beulah,1994-07-20
31.573667711598755,33.192476489028195,11.197492163009402,23.009404388714746,95.9529780564264,North Dakota,Mercer,Beulah,1991-05-24
28.82450331125826,30.363245033112587,10.844370860927151,23.50662251655629,98.0132450331126,North Dakota,Mercer,Beulah,1990-06-16
10.966666666666663,11.924047619047611,10.897619047619042,23.064285714285717,96.21190476190476,Wyoming,Sweetwater,Not in a city,2016-10-16
16.56250000000003,17.82662037037036,11.659722222222223,22.722222222222197,94.72453703703708,Wyoming,Sweetwater,Not in a city,2016-12-18
21.29619565217392,22.649999999999995,11.95380434782608,22.95923913043477,95.75271739130432,North Dakota,Mercer,Not in a city,2010-03-02
32.0083102493075,33.80637119113573,13.282548476454291,22.88919667590029,95.49030470914126,North Dakota,Mercer,Beulah,1995-03-30
24.47956403269756,25.92098092643052,13.346049046321534,23.16076294277927,96.58038147138964,North Dakota,Mercer,Not in a city,2009-11-20
