Day,o3_AQI,f0_,f1_,f2_,f3_,f4_,f5_,f6_
2000-12-19,21.718965517241365,0.023467241379310354,10.755172413793114,16.753448275862077,98.55172413793103,Alabama,Jefferson,Birmingham
2000-12-20,20.970689655172368,0.02263620689655173,9.924137931034481,16.665517241379305,98.03620689655165,Alabama,Jefferson,Birmingham
2000-12-21,21.02744425385935,0.02270668953687822,10.550600343053178,16.730703259005118,98.41680960548882,Alabama,Jefferson,Birmingham
2000-12-22,23.831615120274922,0.02574914089347079,10.34364261168384,16.80756013745706,98.86597938144332,Alabama,Jefferson,Birmingham
2000-12-23,22.12456747404843,0.023892733564013845,10.147058823529418,16.891003460207603,99.35640138408311,Alabama,Jefferson,Birmingham
2000-12-24,24.876949740034654,0.026852686308492194,12.880415944540722,16.85961871750435,99.1750433275563,Alabama,Jefferson,Birmingham
2000-12-25,27.87260034904014,0.030122164048865602,10.624781849912734,16.876090750436276,99.27225130890058,Alabama,Jefferson,Birmingham
2000-12-26,24.183074265975844,0.026129533678756478,10.398963730569951,16.77547495682212,98.68048359240068,Alabama,Jefferson,Birmingham
2000-12-27,21.08695652173913,0.02280173913043478,11.60347826086955,16.84869565217391,99.10608695652172,Alabama,Jefferson,Birmingham
2000-12-28,21.642361111111125,0.02335763888888889,11.008680555555562,16.80902777777779,98.8732638888888,Alabama,Jefferson,Birmingham
2000-12-29,21.625649913344873,0.0233258232235702,10.793760831889083,16.812824956672422,98.89254766031206,Alabama,Jefferson,Birmingham
2000-12-30,22.922010398613505,0.02476776429809358,10.667244367417668,16.831889081455788,99.0069324090121,Alabama,Jefferson,Birmingham
2000-12-31,24.519930675909887,0.026478336221837106,9.540727902946267,11.847487001733102,70.08838821490461,Alabama,Jefferson,Birmingham
2001-01-01,26.433797909407673,0.02852961672473866,11.14111498257839,16.862369337979064,99.18989547038338,Arizona,Coconino,Grand Canyon Village
2001-01-02,25.847487001733107,0.02788734835355285,10.807625649913348,16.67764298093588,98.09878682842285,Arizona,Coconino,Grand Canyon Village
2001-01-03,24.14384748700173,0.026055459272097053,10.320623916811094,16.760831889081455,98.58752166377822,Arizona,Coconino,Grand Canyon Village
2001-01-04,23.124137931034493,0.02498103448275859,10.848275862068956,16.679310344827574,98.1086206896551,Arizona,Coconino,Grand Canyon Village
2001-01-05,22.325301204819286,0.02408089500860584,10.263339070567985,16.719449225473287,98.3476764199656,Arizona,Coconino,Grand Canyon Village
2001-01-06,26.187931034482727,0.028162068965517234,10.468965517241376,16.837931034482747,99.04310344827593,Arizona,Coconino,Grand Canyon Village
2001-01-07,26.37823834196891,0.028281519861830733,11.481865284974093,16.870466321243523,99.23661485319514,Arizona,Coconino,Grand Canyon Village
2001-01-08,23.339688041594464,0.02520797227036395,11.533795493934145,16.731369150779884,98.42287694974002,Arizona,Coconino,Grand Canyon Village
2001-01-09,24.428571428571434,0.026364888123924256,11.28399311531841,16.709122203098122,98.29087779690194,Arizona,Coconino,Grand Canyon Village
2001-01-10,24.83361921097772,0.02683704974271014,12.797598627787316,16.58662092624358,97.56603773584901,Arizona,Coconino,Grand Canyon Village
2001-01-11,24.17555938037865,0.026117039586919102,11.323580034423403,16.72977624784851,98.40963855421684,Arizona,Coconino,Grand Canyon Village
2001-01-12,22.400343642611677,0.02419415807560137,10.931271477663243,16.730240549828157,98.41065292096229,Arizona,Coconino,Grand Canyon Village
2001-01-13,23.064124783362235,0.024889081455805904,10.52339688041595,16.84055459272095,99.06065857885613,Arizona,Coconino,Grand Canyon Village
2001-01-14,23.859618717504308,0.025774696707105735,10.407279029462739,16.901213171577144,99.417677642981,Arizona,Coconino,Grand Canyon Village
2001-01-15,23.84843205574911,0.025750871080139376,12.653310104529629,16.968641114982564,99.81707317073158,Arizona,Coconino,Grand Canyon Village
2001-01-16,23.500857632933123,0.025361921097770176,11.725557461406511,16.782161234991438,98.71698113207557,Arizona,Coconino,Grand Canyon Village
2001-01-17,21.150170648464147,0.022849829351535844,10.315699658703078,16.791808873720125,98.77645051194543,Arizona,Coconino,Grand Canyon Village
2001-01-18,20.061538461538472,0.021664957264957242,11.584615384615388,16.714529914529905,98.31794871794875,Arizona,Coconino,Grand Canyon Village
2001-01-19,21.213675213675216,0.02289230769230768,11.358974358974358,16.736752136752152,98.4495726495727,Arizona,Coconino,Grand Canyon Village
2001-01-20,24.986277873070307,0.026975986277873072,12.180102915951975,16.897084048027445,99.39279588336194,Arizona,Coconino,Grand Canyon Village
2001-01-21,26.499142367066906,0.028650085763293292,9.586620926243562,16.88164665523156,99.30360205831909,Arizona,Coconino,Grand Canyon Village
2001-01-22,25.395189003436435,0.02743986254295531,10.49484536082474,16.829896907216476,98.99828178694159,Arizona,Coconino,Grand Canyon Village
2001-01-23,26.529109589041106,0.028623287671232876,11.457191780821926,16.67808219178082,98.11472602739731,Arizona,Coconino,Grand Canyon Village
2001-01-24,28.14554794520546,0.030416095890410957,11.061643835616442,16.78082191780824,98.70719178082196,Arizona,Coconino,Grand Canyon Village
2001-01-25,31.29059829059829,0.03361025641025644,11.393162393162392,16.692307692307697,98.18632478632486,Arizona,Coconino,Grand Canyon Village
2001-01-26,27.485420240137234,0.029667238421955393,11.852487135506003,16.809605488850767,98.87821612349913,Arizona,Coconino,Grand Canyon Village
2001-01-27,28.81443298969073,0.03105498281786942,12.056701030927835,16.898625429553285,99.40034364261165,Arizona,Coconino,Grand Canyon Village
2001-01-28,30.960413080894995,0.033430292598967314,10.59380378657487,16.872633390705673,99.24784853700517,Arizona,Coconino,Grand Canyon Village
2001-01-29,29.97766323024056,0.03230412371134018,11.750859106529209,16.714776632302367,98.3247422680412,Arizona,Coconino,Grand Canyon Village
2001-01-30,29.1455479452055,0.03148116438356161,10.926369863013699,16.589041095890387,97.57876712328769,Arizona,Coconino,Grand Canyon Village
2001-01-31,27.186643835616415,0.029366438356164384,10.763698630136973,16.705479452054814,98.26369863013701,Arizona,Coconino,Grand Canyon Village
2001-02-01,25.759450171821324,0.027810996563573893,10.517182130584178,16.75085910652919,98.53780068728534,Arizona,Coconino,Grand Canyon Village
2001-02-02,24.70984455958551,0.026678756476683944,11.784110535405874,16.751295336787557,98.53195164075991,Arizona,Coconino,Grand Canyon Village
2001-02-03,26.863321799307975,0.029024221453287178,10.176470588235297,16.823529411764703,98.95674740484421,Arizona,Coconino,Grand Canyon Village
2001-02-04,29.751304347826085,0.031914782608695624,10.655652173913042,16.82782608695651,98.98956521739129,Arizona,Coconino,Grand Canyon Village
2001-02-05,29.431542461005208,0.03148526863084921,11.447140381282491,16.66031195840554,98.00000000000001,Arizona,Coconino,Grand Canyon Village
2001-02-06,32.5892547660312,0.03503639514731374,12.13518197573656,16.662045060658574,98.00866551126514,Arizona,Coconino,Grand Canyon Village
2001-02-07,33.18118466898958,0.035402439024390255,11.06620209059234,16.68989547038329,98.17421602787459,Arizona,Coconino,Grand Canyon Village
2001-02-08,32.2551724137931,0.033951724137930996,11.701724137931032,16.725862068965483,98.38448275862068,Arizona,Coconino,Grand Canyon Village
2001-02-09,32.348797250859135,0.03486082474226806,12.623711340206189,16.716494845360824,98.32817869415807,Arizona,Coconino,Grand Canyon Village
2001-02-10,30.640138408304495,0.03310207612456745,10.709342560553626,16.878892733564022,99.2837370242214,Arizona,Coconino,Grand Canyon Village
2001-02-11,30.05892547660313,0.032424610051993055,10.04506065857886,16.823223570190653,98.9601386481802,Arizona,Coconino,Grand Canyon Village
2001-02-12,24.712784588441327,0.026686514886164605,11.693520140105086,16.777583187390515,98.69001751313478,Arizona,Coconino,Grand Canyon Village
2001-02-13,21.956293706293703,0.02371853146853147,11.585664335664335,16.704545454545432,98.25874125874134,Arizona,Coconino,Grand Canyon Village
2001-02-14,24.797556719022694,0.02681151832460734,12.233856893542743,16.65794066317627,97.98254799301918,Arizona,Coconino,Grand Canyon Village
2001-02-15,26.685121107266443,0.02882352941176473,11.126297577854663,16.659169550172994,97.99307958477516,Arizona,Coconino,Grand Canyon Village
2001-02-16,29.297063903281547,0.03165630397236621,11.95164075993092,16.74093264248703,98.47322970639046,Arizona,Coconino,Grand Canyon Village
2001-02-17,31.2435677530017,0.033780445969125196,10.447684391080617,16.843910806174957,99.08061749571182,Arizona,Coconino,Grand Canyon Village
2001-02-18,34.1749571183533,0.0367753001715266,11.053173241852498,16.950257289879925,99.70497427101208,Arizona,Coconino,Grand Canyon Village
2001-02-19,34.256013745704465,0.03698453608247425,10.86082474226804,16.807560137457052,98.87113402061861,Arizona,Coconino,Grand Canyon Village
2001-02-20,32.261617900172084,0.03483820998278835,11.313253012048207,16.714285714285705,98.32358003442343,Arizona,Coconino,Grand Canyon Village
2001-02-21,31.145077720207244,0.03360621761658028,10.635578583765128,16.67012089810017,98.05872193436967,Arizona,Coconino,Grand Canyon Village
2001-02-22,29.261904761904777,0.03161224489795917,11.64795918367347,16.753401360544213,98.54931972789124,Arizona,Coconino,Grand Canyon Village
2001-02-23,30.066326530612237,0.03242857142857145,12.27891156462585,16.852040816326518,99.12244897959185,Arizona,Coconino,Grand Canyon Village
2001-02-24,32.17517006802724,0.03474829931972789,12.088435374149658,16.870748299319743,99.23469387755104,Arizona,Coconino,Grand Canyon Village
2001-02-25,32.37181663837013,0.03496434634974536,10.983022071307309,16.906621392190168,99.44821731748723,Arizona,Coconino,Grand Canyon Village
2001-02-26,28.343537414965986,0.030639455782312936,10.843537414965978,16.814625850340157,98.91156462585029,Arizona,Coconino,Grand Canyon Village
2001-02-27,29.202380952380956,0.031506802721088426,12.311224489795922,16.76700680272108,98.62585034013605,Arizona,Coconino,Grand Canyon Village
2001-02-28,26.026239067055396,0.028078717201166184,12.056851311953345,14.52623906705539,85.4825072886298,Alabama,Baldwin,Fairhope
2001-03-01,28.455604075691404,0.030687045123726334,10.628820960698683,16.79039301310044,98.76564774381366,Alabama,Baldwin,Fairhope
2001-03-02,25.93895348837209,0.027994186046511625,10.850290697674415,16.752906976744203,98.5436046511628,Alabama,Baldwin,Fairhope
2001-03-03,30.394160583941606,0.032756204379562025,12.889051094890513,16.85693430656932,99.15620437956214,Alabama,Baldwin,Fairhope
2001-03-04,35.36988304093571,0.03811111111111112,13.013157894736853,16.90350877192984,99.42982456140355,Alabama,Baldwin,Fairhope
2001-03-05,36.647058823529406,0.039227941176470556,11.563235294117646,16.772058823529385,98.66029411764713,Alabama,Baldwin,Fairhope
2001-03-06,35.02186588921277,0.03772594752186593,10.463556851311957,16.61516034985424,97.72740524781334,Alabama,Baldwin,Fairhope
2001-03-07,38.291545189504376,0.03977842565597669,10.779883381924195,16.654518950437307,97.96793002915449,Alabama,Baldwin,Fairhope
2001-03-08,39.92608695652176,0.041330434782608755,11.4231884057971,16.779710144927545,98.70579710144929,Alabama,Baldwin,Fairhope
2001-03-09,37.285921625544276,0.040026124818577674,11.19738751814223,16.835994194484762,99.03193033381706,Alabama,Baldwin,Fairhope
2001-03-10,39.741279069767444,0.04248691860465118,10.681686046511635,16.840116279069793,99.05668604651164,Alabama,Baldwin,Fairhope
2001-03-11,41.43313953488371,0.04366569767441858,10.841569767441861,16.863372093023248,99.19476744186055,Alabama,Baldwin,Fairhope
2001-03-12,36.044733044733114,0.03871572871572871,10.877344877344875,16.747474747474755,98.51370851370847,Alabama,Baldwin,Fairhope
2001-03-13,39.20634920634926,0.04148917748917746,11.421356421356425,16.62193362193363,97.77922077922072,Alabama,Baldwin,Fairhope
2001-03-14,39.31123919308359,0.04182853025936604,11.338616714697421,16.65417867435159,97.96829971181549,Alabama,Baldwin,Fairhope
2001-03-15,37.157367668097294,0.039473533619456366,11.579399141630914,16.72389127324748,98.37339055793989,Alabama,Baldwin,Fairhope
2001-03-16,37.517730496453886,0.039714893617021255,11.858156028368779,16.727659574468095,98.39290780141845,Alabama,Baldwin,Fairhope
2001-03-17,38.72056737588652,0.04096737588652482,11.222695035460996,16.883687943262427,99.31205673758863,Alabama,Baldwin,Fairhope
