Day,o3_AQI,f0_,f1_,f2_,f3_,f4_,f5_,f6_
1999-09-22,,164.47681365576096,11.008534850640112,23.64295874822189,98.51351351351347,Arizona,Cochise,Not in a city
1999-09-23,,158.23409090909092,11.411931818181824,23.808238636363644,99.20596590909092,Arizona,Cochise,Not in a city
1999-09-24,,155.5045133991537,11.41325811001411,23.809590973201676,99.2059238363893,Arizona,Cochise,Not in a city
1999-09-25,,149.72248939179622,12.07637906647806,23.975954738331,99.902404526167,Arizona,Cochise,Not in a city
1999-09-26,,141.66501416430594,11.369688385269129,23.913597733711068,99.64022662889518,Arizona,Cochise,Not in a city
1999-09-27,,144.01313559322028,11.45480225988701,23.8983050847458,99.58192090395475,Arizona,Cochise,Not in a city
1999-09-28,,161.12967651195493,12.670886075949362,23.812939521800292,99.22362869198321,Arizona,Cochise,Not in a city
1999-09-29,,164.6866385372716,11.537271448663848,23.707454289732755,98.79465541490858,Arizona,Cochise,Not in a city
1999-09-30,,163.10042313117071,11.211565585331448,23.791255289139634,99.13540197461214,Arizona,Cochise,Not in a city
1999-10-01,,159.38786610878654,12.17015341701534,23.875871687587193,99.4839609483961,Arizona,Cochise,Not in a city
1999-10-02,,155.70557880055793,12.22594142259415,23.93863319386331,99.74476987447694,Arizona,Cochise,Not in a city
1999-10-03,,152.69762237762234,12.190209790209797,23.942657342657352,99.76363636363632,Arizona,Cochise,Not in a city
1999-10-04,,155.53715083798875,10.983240223463683,23.81703910614528,99.24860335195527,Arizona,Cochise,Not in a city
1999-10-05,,152.4374130737135,11.591098748261484,23.795549374130747,99.15855354659264,Arizona,Cochise,Not in a city
1999-10-06,,156.53685674547998,12.490959666203048,23.855354659248942,99.39916550764954,Arizona,Cochise,Not in a city
1999-10-07,,152.85020862308758,11.318497913769118,23.877607788595277,99.49374130737141,Arizona,Cochise,Not in a city
1999-10-08,,157.20124826629674,11.733703190013872,23.782246879334252,99.09431345353684,Arizona,Cochise,Not in a city
1999-10-09,,161.3620305980529,11.222531293463133,23.917941585535473,99.65924895688462,Arizona,Cochise,Not in a city
1999-10-10,,167.77482614742706,12.60222531293463,23.95271210013909,99.8052851182197,Arizona,Cochise,Not in a city
1999-10-11,,154.2943134535367,11.733703190013873,23.76282940360612,99.01525658807199,Arizona,Cochise,Not in a city
1999-10-12,,155.40959666203057,12.311543810848397,23.905424200278205,99.61335187760783,Arizona,Cochise,Not in a city
1999-10-13,,167.01549100968205,11.521438450899032,23.67081604426003,98.64730290456424,Arizona,Cochise,Not in a city
1999-10-14,,161.5406732117813,11.011220196353433,23.723702664796626,98.87096774193554,Arizona,Cochise,Not in a city
1999-10-15,,145.11209563994382,12.144866385372717,23.710267229254573,98.80731364275667,Arizona,Cochise,Not in a city
1999-10-16,,163.17433004231324,12.947813822284905,23.918194640338495,99.6614950634697,Arizona,Cochise,Not in a city
1999-10-17,,171.45134370579908,11.60537482319662,23.99292786421499,99.97171145685996,Arizona,Cochise,Not in a city
1999-10-18,,173.2049504950495,10.748231966053746,23.933521923620923,99.72418670438456,Arizona,Cochise,Not in a city
1999-10-19,,165.08877980364656,12.129032258064512,23.739130434782606,98.92145862552596,Arizona,Cochise,Not in a city
1999-10-20,,163.51617440225044,11.44585091420536,23.759493670886084,98.99999999999999,Arizona,Cochise,Not in a city
1999-10-21,,162.0943661971831,11.785915492957752,23.839436619718313,99.34647887323955,Arizona,Cochise,Not in a city
1999-10-22,,165.57239436619722,12.281690140845063,23.92394366197182,99.68732394366208,Arizona,Cochise,Not in a city
1999-10-23,,167.3949152542374,11.64265536723163,23.83898305084747,99.3305084745762,Arizona,Cochise,Not in a city
1999-10-24,,165.57250712250706,11.085470085470082,23.955840455840434,99.81766381766376,Arizona,Cochise,Not in a city
1999-10-25,,155.69390934844208,11.51699716713881,23.882436260623265,99.51841359773373,Arizona,Cochise,Not in a city
1999-10-26,,160.9446327683616,12.33333333333334,23.663841807909602,98.6158192090396,Arizona,Cochise,Not in a city
1999-10-27,,153.3611581920904,12.206214689265549,23.67090395480224,98.64406779661017,Arizona,Cochise,Not in a city
1999-10-28,,151.91292613636358,11.723011363636369,23.84517045454544,99.36221590909089,Arizona,Cochise,Not in a city
1999-10-29,,145.58342776203963,11.41784702549574,23.759206798866867,99.02549575070825,Arizona,Cochise,Not in a city
1999-10-30,,160.93711048158633,12.140226628895181,23.96033994334278,99.83569405099135,Arizona,Cochise,Not in a city
1999-10-31,,164.027824858757,11.204802259887,23.720338983050866,98.83615819209038,Arizona,Cochise,Not in a city
1999-11-01,,166.8378612716763,12.361271676300575,23.91618497109827,99.65895953757227,Alaska,Denali ,Not in a city
1999-11-02,,165.7601156069364,11.80635838150289,23.83815028901733,99.32658959537567,Alaska,Denali ,Not in a city
1999-11-03,,163.27725947521853,10.263848396501443,23.83090379008748,99.30612244897958,Alaska,Denali ,Not in a city
1999-11-04,,144.63709677419362,11.175953079178885,23.90322580645162,99.60410557184741,Alaska,Denali ,Not in a city
1999-11-05,,146.17675438596507,11.501461988304099,23.874269005847957,99.48245614035079,Alaska,Denali ,Not in a city
1999-11-06,,148.6351906158357,11.762463343108505,23.947214076246357,99.782991202346,Alaska,Denali ,Not in a city
1999-11-07,,151.6291176470589,12.419117647058819,23.93235294117646,99.71911764705884,Alaska,Denali ,Not in a city
1999-11-08,,154.52781844802342,11.464128843338228,23.759882869692547,99.00732064421659,Alaska,Denali ,Not in a city
1999-11-09,,145.22641509433961,11.618287373004344,23.663280116110297,98.60957910014518,Alaska,Denali ,Not in a city
1999-11-10,,157.29723435225617,12.647743813682675,23.88646288209607,99.53420669577882,Alaska,Denali ,Not in a city
1999-11-11,,157.6894890510948,11.189781021897826,23.921167883211645,99.67299270072988,Alaska,Denali ,Not in a city
1999-11-12,,161.5046715328466,11.99854014598539,23.915328467153294,99.64963503649642,Alaska,Denali ,Not in a city
1999-11-13,,157.721044992743,11.551523947750358,23.88969521044995,99.54136429608127,Alaska,Denali ,Not in a city
1999-11-14,,167.5642960812772,12.375907111756174,23.988388969521047,99.95355587808419,Alaska,Denali ,Not in a city
1999-11-15,,166.8679653679653,11.561327561327548,23.708513708513664,98.78787878787891,Alaska,Denali ,Not in a city
1999-11-16,,161.5573082489146,12.037626628075271,23.863965267727934,99.43849493487701,Alaska,Denali ,Not in a city
1999-11-17,,156.16251808972507,11.143270622286545,23.866859623733717,99.45007235890019,Alaska,Denali ,Not in a city
1999-11-18,,141.83255813953474,11.361918604651162,23.736918604651144,98.91279069767442,Alaska,Denali ,Not in a city
1999-11-19,,149.99314868804652,12.696793002915456,23.94460641399416,99.77259475218658,Alaska,Denali ,Not in a city
1999-11-20,,159.63391304347832,10.40434782608696,23.855072463768092,99.39999999999998,Alaska,Denali ,Not in a city
1999-11-21,,149.2741279069768,12.559593023255822,23.988372093023244,99.95058139534882,Alaska,Denali ,Not in a city
1999-11-22,,147.0498554913296,11.377167630057818,23.85838150289017,99.41618497109832,Alaska,Denali ,Not in a city
1999-11-23,,163.9674785100286,13.55873925501433,23.7679083094556,99.04297994269349,Alaska,Denali ,Not in a city
1999-11-24,,161.90429799426948,11.69054441260745,23.919770773638955,99.67048710601719,Alaska,Denali ,Not in a city
1999-11-25,,165.10329512893983,10.492836676217756,24.0,100.0,Alaska,Denali ,Not in a city
1999-11-26,,158.21034482758608,11.16379310344829,23.951149425287337,99.79885057471262,Alaska,Denali ,Not in a city
1999-11-27,,156.91293103448282,11.283045977011508,23.93390804597701,99.72701149425284,Alaska,Denali ,Not in a city
1999-11-28,,160.71558441558446,11.711399711399704,23.815295815295812,99.23232323232327,Alaska,Denali ,Not in a city
1999-11-29,,167.8699270072992,12.53576642335765,23.83649635036496,99.32262773722631,Alaska,Denali ,Not in a city
1999-11-30,,150.82143906020556,11.860499265785604,23.70337738619678,98.77533039647572,Alaska,Denali ,Not in a city
1999-12-01,,146.96386066763432,11.927431059506528,23.767779390420895,99.03338171262709,Alaska,Denali ,Not in a city
1999-12-02,,146.2508720930234,12.683139534883736,23.780523255813954,99.10174418604633,Alaska,Denali ,Not in a city
1999-12-03,,147.70615835777116,11.44134897360703,23.900293255131956,99.58651026392967,Alaska,Denali ,Not in a city
1999-12-04,,160.13048600883664,11.889543446244463,23.84094256259204,99.33873343151683,Alaska,Denali ,Not in a city
1999-12-05,,164.68768328445748,11.86217008797653,23.72140762463344,98.84164222873896,Alaska,Denali ,Not in a city
1999-12-06,,168.30511695906432,10.691520467836263,23.90497076023393,99.60672514619884,Alaska,Denali ,Not in a city
1999-12-07,,152.41264534883715,12.12936046511628,23.76453488372093,99.02325581395348,Alaska,Denali ,Not in a city
1999-12-08,,141.71915204678362,10.845029239766092,23.78947368421052,99.12280701754372,Alaska,Denali ,Not in a city
1999-12-09,,160.70029498525076,13.092920353982311,23.71681415929202,98.82595870206495,Alaska,Denali ,Not in a city
1999-12-10,,172.36828908554563,11.907079646017692,23.77286135693216,99.05604719764011,Alaska,Denali ,Not in a city
