air/co_daily_summary.o3_AQI,air/co_daily_summary.f0_,air/co_daily_summary.f1_,air/co_daily_summary.f2_,air/co_daily_summary.f3_,air/co_daily_summary.f4_,air/co_daily_summary.f5_,air/co_daily_summary.f6_,Day
4.75081967213115,0.536686885245902,9.393442622950833,22.895081967213105,95.4475409836066,Pennsylvania,York,York,2013-10-16
3.94306049822064,0.4093985765124556,7.747330960854091,23.336298932384334,97.2918149466192,Ohio,Belmont,Shadyside,2016-07-22
12.42920353982301,1.3271017699115035,9.442477876106208,23.513274336283207,98.01327433628316,Alabama,Jefferson,Birmingham,2002-10-22
7.371002132196164,0.7423240938166313,8.943496801705757,23.669509594882744,98.64712153518136,Alabama,Jefferson,Birmingham,2000-06-17
7.776674937965263,0.8447920792079202,9.631188118811886,23.34034653465348,97.2945544554456,Alabama,Jefferson,Birmingham,2004-04-06
10.376953124999988,1.090313111545988,10.424657534246569,23.37279843444228,97.42074363992177,Alabama,Jefferson,Birmingham,1997-03-31
4.819727891156466,0.5105383304940372,8.12606473594549,23.320272572402068,97.21976149914812,Pennsylvania,York,York,2015-09-18
6.484848484848481,0.6599629629629628,8.525252525252514,22.97979797979799,95.81144781144783,Pennsylvania,York,York,2014-11-06
4.084112149532711,0.3928255451713396,6.820872274143302,23.509345794392548,97.99688473520256,Arizona,Maricopa,Buckeye,2009-09-13
17.301801801801815,1.9108108108108104,10.459459459459458,23.385135135135112,97.47072072072072,Alabama,Jefferson,Birmingham,1990-09-14
3.881118881118881,0.4006363636363637,7.711538461538463,23.23951048951049,96.89860139860131,Pennsylvania,York,York,2014-08-04
14.194384449244051,1.46885775862069,12.4353448275862,23.503232758620676,97.97198275862068,Alabama,Jefferson,Birmingham,2001-11-29
9.053968253968256,0.9271952380952382,9.97936507936508,23.34285714285713,97.31746031746025,Pennsylvania,York,York,2012-11-21
6.548746518105848,0.6753960948396093,12.167364016736409,23.76150627615062,99.03765690376568,Alabama,Jefferson,Birmingham,2007-11-23
6.3627204030226725,0.683625472887767,10.379571248423693,23.4590163934426,97.78184110970986,Alabama,Jefferson,Birmingham,2006-03-21
21.071705426356573,1.961240310077524,8.15891472868217,23.746124031007785,98.96220930232558,Alabama,Jefferson,Birmingham,1995-11-26
4.212121212121212,0.4220892255892257,4.469696969696966,23.449494949494948,97.76094276094273,Pennsylvania,York,York,2013-09-08
4.390334572490707,0.4461135940409682,7.595903165735565,23.270018621973914,97.00186219739292,Arizona,Maricopa,Buckeye,2018-10-20
14.314629258517034,1.5157314629258514,10.67234468937875,23.799599198396773,99.1853707414829,Alabama,Jefferson,Birmingham,2000-03-04
14.207818930041144,1.505555555555556,10.825102880658433,23.582304526748977,98.29218106995886,Alabama,Jefferson,Birmingham,2001-02-09
3.80985915492958,0.3979665492957746,6.441901408450703,23.03345070422534,96.03697183098588,Pennsylvania,York,York,2015-07-06
6.182456140350883,0.6144964912280706,11.466666666666669,23.721052631578917,98.87368421052622,Arizona,Maricopa,Buckeye,2016-11-12
17.474332648870618,1.918891170431213,12.581108829568777,23.477412731006147,97.86036960985628,Alabama,Jefferson,Birmingham,1999-12-02
5.628571428571427,0.5610363164721147,6.233463035019464,23.72892347600522,98.9066147859922,Alabama,Jefferson,Birmingham,2005-06-19
4.535564853556484,0.44681589958159,6.755230125523015,23.600418410041847,98.36820083682002,Arizona,Maricopa,Buckeye,2021-08-28
9.835699797160247,1.0436105476673427,9.681541582150093,23.373225152129805,97.43204868154164,Alabama,Jefferson,Birmingham,1998-06-30
12.261640798226164,1.2458379578246404,8.381798002219744,23.608213096559417,98.38623751387354,Alabama,Jefferson,Birmingham,1991-07-13
8.002739726027393,0.9000163934426227,9.983606557377044,23.4344262295082,97.68442622950812,Alabama,Jefferson,Birmingham,2007-10-23
11.69920844327176,1.2772163588390495,11.627968337730872,23.630606860158306,98.50131926121372,Alabama,Jefferson,Birmingham,2006-11-06
28.341130604288505,3.115204678362573,13.023391812865489,23.41423001949321,97.59844054580913,Alabama,Jefferson,Birmingham,1993-12-07
15.816143497757848,1.6567415730337072,9.112359550561804,23.340449438202253,97.29101123595508,Alabama,Jefferson,Birmingham,1991-05-23
6.772839506172841,0.7211271604938262,9.582716049382732,23.551851851851875,98.16543209876532,Alabama,Jefferson,Birmingham,2004-06-11
10.510822510822512,1.1115926327193932,7.746478873239431,23.5720476706392,98.2470205850489,Alabama,Jefferson,Birmingham,2002-03-31
14.802707930367506,1.6214908034849962,13.109390125847051,23.29428848015492,97.09390125847054,Alabama,Jefferson,Birmingham,1995-02-13
5.575129533678753,0.5940038910505844,9.970168612191973,23.73151750972762,98.90791180285348,Alabama,Jefferson,Birmingham,2005-07-04
5.177631578947366,0.5520592105263165,8.078947368421058,23.2828947368421,97.0608552631579,Montana,Gallatin,West Yellowstone,2010-04-07
7.643765903307888,0.8305801526717556,9.673027989821888,23.3409669211196,97.29389312977084,Alabama,Jefferson,Birmingham,2006-03-28
3.942760942760941,0.4024047217537941,7.768971332209106,23.47554806070827,97.85328836424964,Pennsylvania,York,York,2012-09-01
24.23373983739837,2.439634146341462,9.871951219512209,23.66260162601626,98.61788617886188,Alabama,Jefferson,Birmingham,1992-01-26
8.861290322580645,0.9442016129032256,11.409677419354846,23.087096774193537,96.24838709677418,Montana,Gallatin,West Yellowstone,2010-12-08
18.40663900414936,2.0179460580912854,10.381742738589216,23.663900414937764,98.63692946058096,Alabama,Jefferson,Birmingham,2001-02-02
5.133116883116888,0.5463133116883114,8.51623376623377,23.24837662337661,96.92370129870127,Montana,Gallatin,West Yellowstone,2010-04-20
7.167741935483872,0.7433333333333343,9.723655913978504,23.604301075268825,98.38602150537636,Alabama,Jefferson,Birmingham,2000-07-03
15.72921108742002,1.6733475479744129,11.318763326226009,23.56929637526653,98.23880597014922,Alabama,Jefferson,Birmingham,2002-01-04
4.890109890109891,0.5226776556776556,7.663003663003663,23.093406593406588,96.26739926739928,Pennsylvania,York,York,2017-09-27
19.685148514851488,2.0976237623762346,10.153465346534642,23.6089108910891,98.40495049504946,Alabama,Jefferson,Birmingham,1995-10-20
5.417218543046356,0.5750513245033113,13.463576158940398,23.53145695364238,98.09933774834433,Pennsylvania,York,York,2014-12-26
26.9754601226994,2.9074642126789345,13.29345603271983,23.469325153374218,97.8220858895707,Alabama,Jefferson,Birmingham,1991-12-31
14.344519015659944,1.530648769574945,10.89485458612976,23.406040268456376,97.55480984340048,Alabama,Jefferson,Birmingham,1991-05-17
4.612318840579712,0.4834192377495456,9.36479128856624,23.27949183303087,97.04718693284944,Pennsylvania,York,York,2017-10-12
15.284210526315784,1.552842105263158,9.734736842105283,23.45368421052629,97.7484210526316,Alabama,Jefferson,Birmingham,1991-10-06
5.390532544378696,0.5423491124260351,8.252958579881662,23.63461538461539,98.51923076923062,Arizona,Maricopa,Buckeye,2009-03-15
13.748000000000012,1.4315684315684312,10.535464535464538,23.723276723276737,98.86913086913091,Alabama,Jefferson,Birmingham,1994-03-20
6.096345514950168,0.6338172757475079,9.287375415282373,23.355481727574773,97.358803986711,Pennsylvania,York,York,2013-01-11
13.788187372708748,1.5450101832993883,10.196537678207742,23.49694501018328,97.93890020366597,Alabama,Jefferson,Birmingham,1993-04-26
5.809836065573772,0.6030196721311482,7.663934426229509,23.28196721311476,97.05737704918025,Pennsylvania,York,York,2013-12-06
2.976744186046512,0.305172480620155,6.490310077519378,23.015503875968992,95.9554263565892,Arizona,Maricopa,Buckeye,2019-07-17
25.59791666666668,2.862395833333336,13.198958333333342,23.106250000000006,96.31875,Alabama,Jefferson,Birmingham,1991-11-04
7.300242130750601,0.7652962515114877,8.777509068923827,23.34340991535668,97.30471584038698,Alabama,Jefferson,Birmingham,2003-06-17
6.483146067415733,0.6761797752808987,7.963483146067413,23.29634831460675,97.10955056179768,Alabama,Jefferson,Birmingham,2006-08-29
11.759443339960244,1.223021582733813,12.13566289825283,22.77081192189104,94.90133607399812,Alabama,Jefferson,Birmingham,1999-04-01
8.273781902552212,0.8873549883990716,10.352668213457076,23.43967517401392,97.70533642691414,Alabama,Jefferson,Birmingham,2002-04-04
5.951406649616365,0.6241649616368297,9.310741687979544,23.39769820971866,97.53069053708435,Alabama,Jefferson,Birmingham,2005-05-17
3.3553113553113554,0.3426990825688074,7.724770642201841,23.29174311926606,97.22752293577985,Arizona,Maricopa,Buckeye,2018-06-22
22.767441860465123,2.454316197866149,12.28225024248303,23.512124151309408,98.0,Alabama,Jefferson,Birmingham,1994-01-04
13.502232142857142,1.3348214285714293,10.251116071428584,23.715401785714302,98.84486607142868,Alabama,Jefferson,Birmingham,2002-12-29
4.955882352941179,0.507292279411764,7.104779411764703,23.014705882352928,95.9503676470589,Arizona,Maricopa,Buckeye,2018-11-28
16.15885947046842,1.8327217125382285,10.73190621814476,23.48725790010193,97.90010193679908,Alabama,Jefferson,Birmingham,1993-04-07
9.634199134199134,0.9673160173160172,8.362554112554134,23.67532467532464,98.67748917748916,Alabama,Jefferson,Birmingham,2000-05-21
21.604651162790702,2.391868344627302,12.80251694094869,23.432720232333025,97.67182962245882,Alabama,Jefferson,Birmingham,1995-02-16
18.9443298969072,1.991546391752576,13.385567010309272,23.77628865979383,99.09381443298987,Alabama,Jefferson,Birmingham,1999-10-31
11.042682926829263,1.1841463414634166,10.03048780487803,23.34857723577236,97.32926829268298,Alabama,Jefferson,Birmingham,1998-08-25
4.6254180602006665,0.4746588628762545,8.429765886287635,23.035117056856183,96.0434782608694,Arizona,Maricopa,Buckeye,2016-03-07
13.387387387387385,1.4304836895388071,9.58830146231721,23.381327334083224,97.45781777277833,Alabama,Jefferson,Birmingham,1991-05-21
17.116438356164373,1.74422857142857,8.166857142857149,23.585142857142877,98.28914285714286,Alabama,Jefferson,Birmingham,1990-09-01
6.180878552971579,0.6388680465717985,8.712807244501938,23.262613195342844,96.97024579560149,Alabama,Jefferson,Birmingham,2005-07-19
14.582959641255613,1.596640537513998,10.942889137737955,23.36394176931691,97.38857782754766,Alabama,Jefferson,Birmingham,1991-05-22
3.4512635379061374,0.3584296028880867,6.685920577617328,23.00361010830324,95.90252707581232,Ohio,Belmont,Shadyside,2016-07-05
6.749999999999999,0.7048150000000004,8.754999999999994,23.064999999999987,96.16166666666672,Pennsylvania,York,York,2014-01-16
4.566225165562911,0.4806804635761589,7.917218543046363,23.03973509933776,96.05960264900668,Pennsylvania,York,York,2011-06-21
7.083102493074789,0.7557919556171987,8.780859916782248,23.41470180305131,97.60887656033292,Alabama,Jefferson,Birmingham,2007-10-15
4.164983164983169,0.4427164429530202,8.196308724832203,22.9513422818792,95.68959731543616,Pennsylvania,York,York,2014-03-18
4.7660256410256405,0.5168828250401276,8.171749598715897,23.218298555377192,96.78812199036918,Oregon,Multnomah,Portland,2009-04-15
20.820717131474108,2.2484546360917217,11.395812562313049,23.45563310069791,97.76769690927216,Alabama,Jefferson,Birmingham,1994-11-09
4.980446927374305,0.4913505586592178,5.590782122905031,23.80307262569831,99.21229050279324,Alabama,Jefferson,Birmingham,2006-08-06
6.528846153846153,0.6689919871794877,8.618589743589741,23.30769230769233,97.1570512820512,Pennsylvania,York,York,2011-11-04
4.481848184818479,0.4990611570247931,7.117355371900822,23.186776859504132,96.66115702479333,Pennsylvania,York,York,2013-03-20
3.928571428571429,0.395017857142857,6.9821428571428585,23.564285714285692,98.23035714285716,Ohio,Belmont,Shadyside,2016-06-25
19.21951219512195,1.8854674796747977,7.548780487804879,23.71239837398374,98.82418699186992,Alabama,Jefferson,Birmingham,1992-03-08
19.846938775510218,2.0060204081632653,10.43979591836736,23.790816326530603,99.15408163265312,Alabama,Jefferson,Birmingham,1999-11-28
10.045174537987688,1.0509240246406546,10.35215605749486,23.212525667351134,96.76283367556466,Alabama,Jefferson,Birmingham,1996-07-09
13.080912863070544,1.4699584199584188,10.780665280665287,23.363825363825374,97.39085239085236,Alabama,Jefferson,Birmingham,1997-09-30
7.62280701754386,0.7983669590643268,9.982456140350884,23.27631578947368,97.0292397660819,Arizona,Maricopa,Buckeye,2009-02-24
3.358870967741935,0.3439717741935485,6.616935483870965,23.24596774193549,96.90927419354836,Arizona,Maricopa,Buckeye,2020-03-13
3.0241935483870974,0.3155818181818183,5.856565656565648,23.23838383838388,96.87070707070706,Arizona,Maricopa,Buckeye,2020-04-20
7.901639344262297,0.7988276670574437,8.01641266119578,23.615474794841752,98.42555685814771,Alabama,Jefferson,Birmingham,2002-09-08
29.16274089935761,3.252304394426582,12.66881028938908,23.28403001071812,97.04608788853156,Alabama,Jefferson,Birmingham,1990-11-09
25.80846774193548,2.8342741935483864,11.636088709677413,23.20060483870968,96.69959677419348,Alabama,Jefferson,Birmingham,1992-01-17
16.206611570247926,1.6240702479338849,8.540289256198337,23.754132231404977,99.00516528925633,Alabama,Jefferson,Birmingham,1999-10-10
18.6774193548387,1.912158054711245,10.235055724417428,23.64539007092201,98.54204660587648,Alabama,Jefferson,Birmingham,1992-03-01
17.377016129032285,1.781067472306142,9.186304128902334,23.78046324269889,99.1067472306143,Alabama,Jefferson,Birmingham,1996-10-12
3.652631578947368,0.3730754385964913,6.5368421052631565,23.561403508771928,98.21929824561413,Pennsylvania,York,York,2014-08-09
3.2357723577235755,0.3190731707317073,6.170731707317073,23.583333333333343,98.3109756097561,Arizona,Maricopa,Buckeye,2020-03-22
18.58398437500001,2.0487304687499943,13.098632812499988,23.4052734375,97.56445312499991,Alabama,Jefferson,Birmingham,1997-01-14
6.854679802955665,0.6632155172413794,6.628078817733988,23.76477832512313,99.0541871921182,Alabama,Jefferson,Birmingham,2005-10-02
3.8604651162790704,0.385141430948419,7.2279534109817,23.637271214642265,98.52579034941763,Montana,Gallatin,West Yellowstone,2010-06-12
4.935810810810811,0.5082331081081081,9.287162162162158,23.020270270270263,95.98310810810815,Arizona,Maricopa,Buckeye,2016-02-18
4.325342465753425,0.4247448630136985,6.446917808219179,23.57020547945204,98.25856164383568,Pennsylvania,York,York,2015-09-20
16.738095238095234,1.828756756756756,10.884324324324329,23.48216216216218,97.88216216216205,Alabama,Jefferson,Birmingham,2001-12-04
22.505791505791493,2.5186293436293474,12.474903474903485,23.446911196911223,97.7326254826255,Alabama,Jefferson,Birmingham,1995-12-04
4.999999999999997,0.5492573770491809,6.957377049180322,23.147540983606586,96.50819672131148,Pennsylvania,York,York,2013-10-23
4.740740740740744,0.4770416666666667,6.750000000000004,23.523148148148145,98.05092592592598,Nevada,Washoe,Reno,2022-02-27
27.5307855626327,3.032696390658171,12.041401273885356,23.28980891719747,97.07643312101902,Alabama,Jefferson,Birmingham,1991-01-16
3.235521235521235,0.3230173745173744,5.341698841698844,23.362934362934368,97.38610038610048,Arizona,Maricopa,Buckeye,2019-06-30
12.517382413087947,1.363627049180328,10.35758196721312,23.2715163934426,96.99590163934428,Alabama,Jefferson,Birmingham,1993-07-16
14.203124999999998,1.541073170731709,11.792195121951233,23.373658536585395,97.43219512195104,Alabama,Jefferson,Birmingham,1995-03-28
5.241176470588236,0.5467220588235288,7.833823529411771,23.352941176470598,97.34411764705888,Alabama,Jefferson,Birmingham,2007-08-20
17.436681222707442,1.886899563318776,10.795851528384269,23.36026200873365,97.36899563318784,Alabama,Jefferson,Birmingham,1991-08-23
8.757510729613744,0.9344790547798076,9.506981740064465,23.52309344790547,98.05370569280348,Alabama,Jefferson,Birmingham,2000-08-28
10.01121076233184,1.092040358744394,9.411434977578478,23.55156950672644,98.16816143497766,Alabama,Jefferson,Birmingham,2001-05-04
9.314009661835737,1.0213992762364303,10.4885404101327,23.42822677925212,97.66103739445111,Alabama,Jefferson,Birmingham,2005-03-03
11.706611570247942,1.272445820433436,11.226006191950466,23.220846233230127,96.80185758513932,Alabama,Jefferson,Birmingham,1994-07-11
6.2826747720364775,0.6516544901065452,7.983257229832569,23.55859969558598,98.19939117199388,Montana,Gallatin,West Yellowstone,2010-03-12
3.7165354330708658,0.3654970414201184,7.337278106508877,23.20907297830376,96.74161735700191,Arizona,Maricopa,Buckeye,2019-09-01
15.4765625,1.6940429687499994,10.795898437499998,23.44921875,97.74316406249996,Alabama,Jefferson,Birmingham,1995-03-09
12.020576131687244,1.2316168898043234,9.229660144181263,23.74871266735325,98.97219361483002,Alabama,Jefferson,Birmingham,1995-04-29
13.728237791932058,1.5309978768577517,9.974522292993646,23.497876857749464,97.95116772823772,Alabama,Jefferson,Birmingham,1999-04-19
6.333333333333334,0.6949409090909094,8.02727272727273,23.254545454545443,96.9469696969697,Montana,Gallatin,West Yellowstone,2011-02-24
15.659436008676789,1.7121343445287092,11.329360780065008,23.423618634886274,97.6392199349946,Alabama,Jefferson,Birmingham,2001-12-11
4.109243697478994,0.3924747899159664,7.69327731092437,23.36554621848739,97.40336134453764,Arizona,Maricopa,Buckeye,2021-08-29
25.708595387840653,2.831761006289304,12.688679245283025,23.48218029350105,97.86687631027264,Alabama,Jefferson,Birmingham,1991-01-11
11.77868852459016,1.190461538461538,7.843076923076931,23.70974358974357,98.814358974359,Alabama,Jefferson,Birmingham,1995-05-21
16.05858585858586,1.7598784194528858,11.588652482269504,23.31104356636269,97.17426545086116,Alabama,Jefferson,Birmingham,2000-11-01
3.1231884057971,0.3304664246823958,6.960072595281315,23.00181488203266,96.1361161524502,Arizona,Maricopa,Buckeye,2018-06-06
11.668831168831163,1.1827027027027022,9.860540540540558,23.738378378378385,98.93513513513516,Alabama,Jefferson,Birmingham,2002-02-10
6.59,0.7011762500000003,8.898749999999996,23.59500000000003,98.34999999999998,Alabama,Jefferson,Birmingham,2004-08-26
6.360824742268038,0.6469677835051543,8.12499999999999,23.69974226804124,98.77448453608235,Alabama,Jefferson,Birmingham,2005-08-06
13.41308793456033,1.4284544524053246,10.707267144319326,23.47082906857728,97.82599795291706,Alabama,Jefferson,Birmingham,1993-05-28
4.583050847457626,0.4686067796610171,7.506779661016954,23.12711864406781,96.41864406779668,Montana,Gallatin,West Yellowstone,2010-08-04
5.259259259259258,0.5561481481481486,7.742424242424242,22.97138047138048,95.7811447811449,Arizona,Maricopa,Buckeye,2016-02-22
5.239316239316238,0.5206790299572033,7.1597717546362425,23.69614835948645,98.76319543509275,Alabama,Jefferson,Birmingham,2007-05-19
8.539393939393936,0.8908333333333343,11.139393939393962,23.339393939393908,97.29242424242418,Arizona,Maricopa,Buckeye,2009-12-11
6.342948717948718,0.6636073717948718,8.964743589743598,23.375000000000007,97.4391025641025,Pennsylvania,York,York,2012-11-02
26.430528375733854,2.9127326150832515,12.45347698334966,23.434867776689536,97.68266405484808,Alabama,Jefferson,Birmingham,1994-01-11
16.7744510978044,1.8130869130869112,11.387612387612377,23.410589410589395,97.58741258741256,Alabama,Jefferson,Birmingham,1999-03-01
6.306122448979591,0.6789115646258492,8.521541950113376,23.32653061224489,97.23469387755117,Alabama,Jefferson,Birmingham,2002-05-20
11.55122950819672,1.2980532786885242,10.560450819672116,23.562500000000004,98.21004098360667,Alabama,Jefferson,Birmingham,1997-04-11
15.589641434262948,1.700199203187251,11.190239043824716,23.468127490039837,97.81872509960156,Alabama,Jefferson,Birmingham,1997-10-24
8.37413394919169,0.8898265895953757,9.110982658959546,23.79421965317922,99.16531791907514,Alabama,Jefferson,Birmingham,2002-05-04
4.727642276422765,0.468135902636917,7.525354969574034,23.21906693711966,96.78904665314391,Arizona,Maricopa,Buckeye,2020-09-18
5.072243346007605,0.5255019011406846,9.576045627376429,23.123574144486696,96.393536121673,Arizona,Maricopa,Buckeye,2019-02-12
4.885106382978726,0.4729872340425533,7.491489361702129,23.4468085106383,97.73829787234048,Arizona,Maricopa,Buckeye,2021-09-05
13.146997929606636,1.3443064182194622,11.043478260869568,23.659420289855067,98.60973084886125,Alabama,Jefferson,Birmingham,2001-01-28
15.029045643153522,1.627800829875518,10.580912863070544,23.390041493775957,97.50518672199168,Alabama,Jefferson,Birmingham,2001-02-14
6.262499999999997,0.6114418022528159,6.717146433041299,23.753441802252823,99.00375469336674,Alabama,Jefferson,Birmingham,2004-08-01
8.897515527950294,0.8926847826086959,10.363354037267085,23.16925465838508,96.5900621118012,Montana,Gallatin,West Yellowstone,2010-01-13
3.1237113402061856,0.3261580756013746,6.256013745704469,23.020618556701017,95.97766323024044,Pennsylvania,York,York,2014-06-17
4.140740740740741,0.4250925925925924,7.338888888888889,23.33148148148147,97.26296296296292,Arizona,Maricopa,Buckeye,2018-08-29
14.947019867549672,1.6201764057331862,9.022050716648296,23.482910694597564,97.8897464167586,Alabama,Jefferson,Birmingham,2001-10-16
11.625882352941185,1.246352941176469,11.784705882352934,23.302352941176487,97.13882352941162,Alabama,Jefferson,Birmingham,2004-01-27
8.034482758620689,0.8495035971223026,8.723741007194242,23.36546762589928,97.39856115107912,Montana,Gallatin,West Yellowstone,2008-10-27
5.379537953795381,0.496108910891089,7.047854785478547,23.676567656765677,98.70132013201308,Pennsylvania,York,York,2014-12-25
3.912621359223303,0.3990243111831439,7.424635332252835,23.05834683954619,96.128038897893,Montana,Gallatin,West Yellowstone,2010-05-24
23.07926829268293,2.5081383519837206,12.943031536113931,23.39877924720241,97.53102746693789,Alabama,Jefferson,Birmingham,2000-12-04
25.38276553106213,2.515430861723448,8.60020040080159,23.72645290581162,98.88176352705425,Alabama,Jefferson,Birmingham,1992-11-15
8.367965367965375,0.9045553145336234,8.411062906724524,23.48806941431673,97.90780911062905,Alabama,Jefferson,Birmingham,2000-06-20
4.474576271186443,0.4690287648054143,8.123519458544843,23.417935702199674,97.61928934010156,Montana,Gallatin,West Yellowstone,2010-08-09
5.928813559322031,0.5819525423728811,8.888135593220339,23.37966101694915,97.4728813559322,Pennsylvania,York,York,2015-12-20
11.74798387096774,1.2044310171198394,11.094662638469298,23.66868076535753,98.6424974823766,Alabama,Jefferson,Birmingham,1995-07-29
20.681069958847715,2.327160493827161,11.881687242798336,23.544238683127592,98.13786008230456,Alabama,Jefferson,Birmingham,2001-01-22
5.7515337423312864,0.611483128834356,8.62116564417178,23.329754601227,97.24999999999991,Montana,Gallatin,West Yellowstone,2010-03-23
9.29467084639499,0.9708448275862074,10.47648902821317,23.423197492163013,97.63793103448278,Montana,Gallatin,West Yellowstone,2010-01-15
3.1563786008230474,0.3123080082135522,5.336755646817247,23.593429158110887,98.34907597535934,Arizona,Maricopa,Buckeye,2020-04-26
10.313765182186224,1.025607287449391,8.427125506072882,23.654858299595183,98.582995951417,Alabama,Jefferson,Birmingham,1995-05-27
4.396396396396398,0.5197961019490251,7.592203898050973,23.20989505247374,96.74962518740624,Montana,Gallatin,West Yellowstone,2008-06-04
15.349112426035518,1.5692154915590866,10.839126117179749,23.46971201588877,97.80834160873891,Alabama,Jefferson,Birmingham,1995-10-01
16.707031249999996,1.781738281249999,12.858398437500004,23.422851562499996,97.62792968749991,Alabama,Jefferson,Birmingham,1994-02-08
7.684210526315789,0.8129800249687885,11.58177278401998,23.591760299625477,98.33583021223474,Alabama,Jefferson,Birmingham,2004-04-02
8.790748898678412,0.8862183020948169,9.586549062844538,23.58765159867696,98.30871003307608,Alabama,Jefferson,Birmingham,1999-08-14
5.253333333333336,0.5138549999999994,7.388333333333334,23.628333333333345,98.48999999999998,Pennsylvania,York,York,2012-09-22
24.14405010438413,2.793319415448849,11.575156576200431,23.243215031315227,96.88830897703554,Alabama,Jefferson,Birmingham,1991-10-15
16.522624434389133,1.814609286523216,11.10079275198189,22.999999999999982,95.87882219705546,Alabama,Jefferson,Birmingham,1990-06-20
11.30785123966942,1.22262396694215,10.4845041322314,23.622933884297527,98.4607438016528,Alabama,Jefferson,Birmingham,2001-03-09
18.5894495412844,2.072362385321102,10.625,23.43922018348624,97.6983944954129,Alabama,Jefferson,Birmingham,1990-08-31
3.658450704225354,0.3883785211267608,7.003521126760562,23.2711267605634,97.02640845070415,Pennsylvania,York,York,2015-08-04
11.177777777777775,1.2096765432098755,11.58888888888889,23.27901234567901,97.04074074074074,Alabama,Jefferson,Birmingham,2005-11-16
7.878980891719747,0.84643152866242,11.267515923566872,23.149681528662438,96.5207006369427,Pennsylvania,York,York,2012-01-03
18.92094017094017,1.9591248665955168,10.359658484525085,23.339381003201677,97.28495197438622,Alabama,Jefferson,Birmingham,2001-12-20
9.436325678496871,0.951670146137786,9.715031315240074,23.49895615866388,97.93841336116904,Alabama,Jefferson,Birmingham,1994-07-03
7.069408740359898,0.7806700898587937,8.428754813863925,23.39537869062902,97.5211810012838,Alabama,Jefferson,Birmingham,2005-04-26
9.555555555555554,0.9503030303030304,8.727272727272723,23.717171717171723,98.84747474747472,Alabama,Jefferson,Birmingham,1997-07-19
4.609271523178808,0.470130578512397,8.586776859504134,23.504132231404974,97.98016528925622,Montana,Gallatin,West Yellowstone,2010-05-14
3.0034364261168385,0.3182685025817552,5.306368330464714,22.824440619621345,95.16695352839942,Pennsylvania,York,York,2014-05-19
7.122257053291532,0.6762915360501565,6.844827586206896,23.666144200626945,98.65047021943582,Montana,Gallatin,West Yellowstone,2011-01-08
7.025062656641605,0.7429286608260323,8.181476846057587,23.397997496871103,97.53191489361691,Alabama,Jefferson,Birmingham,2004-04-28
14.001972386587775,1.5420118343195246,11.033530571992106,23.4980276134122,97.94477317554222,Alabama,Jefferson,Birmingham,1995-09-08
10.708333333333345,1.1681960375391025,10.457768508863404,23.379562043795595,97.45776850886344,Alabama,Jefferson,Birmingham,2001-03-27
5.215767634854771,0.5405954356846474,10.116182572614104,23.33402489626556,97.26348547717842,Arizona,Maricopa,Buckeye,2020-12-24
14.635610766045538,1.4451913133402257,9.190279214064123,23.755946225439523,99.01240951396052,Alabama,Jefferson,Birmingham,2000-12-10
9.806593406593398,0.9852585258525852,8.61386138613861,23.73047304730475,98.9075907590759,Alabama,Jefferson,Birmingham,2003-02-23
6.493188010899178,0.7033637602179841,8.764305177111709,23.663487738419587,98.63079019073568,Alabama,Jefferson,Birmingham,2006-05-05
3.863636363636364,0.3851422680412373,6.746391752577317,23.16907216494842,96.58144329896908,Arizona,Maricopa,Buckeye,2021-06-18
8.56953642384106,0.9052119205298014,10.043046357615893,23.53476821192052,98.11423841059592,Pennsylvania,York,York,2013-12-27
2.996093750000001,0.2992982456140352,7.206627680311888,23.60623781676413,98.39571150097473,Arizona,Maricopa,Buckeye,2019-06-16
3.898954703832753,0.3884861111111113,5.847222222222219,23.54340277777779,98.13541666666676,Pennsylvania,York,York,2012-07-07
4.6301775147929,0.4986257396449706,8.70414201183433,23.39940828402368,97.54289940828409,Montana,Gallatin,West Yellowstone,2008-08-04
3.124000000000002,0.3010300601202407,5.126252505010019,23.49098196392785,97.92184368737482,Arizona,Maricopa,Buckeye,2020-05-17
4.645484949832773,0.4967826086956519,9.446488294314396,23.200668896321066,96.71906354515058,Pennsylvania,York,York,2012-09-19
4.91554054054054,0.5081216216216221,6.623310810810812,23.165540540540533,96.57939189189187,Pennsylvania,York,York,2015-02-27
13.04580152671756,1.4097712833545089,10.829733163913598,23.50444726810676,97.97331639135956,Alabama,Jefferson,Birmingham,2006-01-06
3.7931034482758617,0.3938862068965515,8.155172413793112,23.61379310344827,98.43793103448274,Pennsylvania,York,York,2013-04-20
5.582758620689655,0.5475827586206892,9.134482758620686,23.620689655172388,98.45000000000002,Arizona,Maricopa,Buckeye,2016-12-10
11.151447661469936,1.093652561247215,7.609131403118039,23.779510022271705,99.11024498886408,Alabama,Jefferson,Birmingham,2002-10-06
13.026748971193417,1.4396090534979422,11.984567901234566,23.54423868312757,98.13786008230451,Alabama,Jefferson,Birmingham,2001-03-02
4.56741573033708,0.4444149085794657,6.586497890295357,23.611814345991554,98.4120956399438,Alabama,Jefferson,Birmingham,2006-07-30
3.395759717314485,0.3337349823321555,4.832155477031801,23.56713780918728,98.24028268551233,Pennsylvania,York,York,2017-05-14
6.407103825136615,0.6693210382513674,7.68989071038252,23.340163934426226,97.29781420765016,Alabama,Jefferson,Birmingham,2006-05-11
