air/temperature_daily_summary.o3_AQI,air/temperature_daily_summary.f0_,air/temperature_daily_summary.f1_,air/temperature_daily_summary.f2_,air/temperature_daily_summary.f3_,air/temperature_daily_summary.f4_,air/temperature_daily_summary.f5_,air/temperature_daily_summary.f6_,Day
,44.37310924369753,9.275630252100832,23.857142857142872,99.41176470588232,California,Marin,Not in a city,2005-01-05
,83.69078282828285,13.489898989898991,23.891414141414145,99.5530303030304,Hawaii,Honolulu,Not in a city,2015-06-09
,49.04326059050069,13.386392811296538,23.875481386392803,99.48780487804888,Hawaii,Honolulu,Not in a city,2011-12-27
,88.8179327521795,13.925280199252803,23.867995018679945,99.45330012453286,Hawaii,Honolulu,Not in a city,2011-07-22
,51.60072150072146,10.637806637806626,23.92929292929293,99.71139971139972,Alaska,Denali ,Not in a city,2008-02-26
,80.71151515151514,12.70060606060606,23.91878787878786,99.66424242424245,Hawaii,Honolulu,Not in a city,2016-06-12
,42.277070063694325,11.45350318471337,23.94522292993629,99.77324840764328,Arizona,Maricopa,Phoenix,2014-11-16
,59.46438746438746,11.527065527065515,23.86609686609686,99.45868945868948,Ohio,Columbiana,East Liverpool,1994-04-03
,52.166934189406064,11.71107544141251,23.91332263242375,99.64526484751217,Colorado,La Plata,Not in a city,2006-01-31
,83.60633484162895,12.891402714932129,23.51131221719457,97.972850678733,North Dakota,Mercer,Not in a city,1990-08-29
,51.90070921985815,11.390070921985812,23.755319148936163,98.9893617021276,Arkansas,Mississippi,Not in a city,1992-02-23
,47.21484662576688,12.999999999999984,23.954601226993876,99.8122699386502,New Jersey,Essex,Newark,2016-12-11
,71.61616161616165,12.870707070707066,23.949494949494955,99.7878787878788,Alaska,Denali ,Not in a city,1998-05-25
,90.8229677419354,13.92774193548387,23.785806451612917,99.11354838709674,Hawaii,Honolulu,Not in a city,2021-08-11
,76.53535353535351,12.69023569023569,23.88215488215486,99.52188552188548,North Dakota,Mercer,Not in a city,1992-09-04
,76.5590163934425,13.757377049180334,23.92459016393444,99.68688524590176,North Dakota,Williams,Not in a city,2003-06-07
,49.12181818181815,12.696969696969694,23.95757575757573,99.82424242424244,North Dakota,Williams,Not in a city,2007-02-25
,63.31693648816937,12.533001245330016,23.90161892901618,99.59900373599002,Arizona,Maricopa,Phoenix,2014-04-23
,87.05745341614904,13.285714285714295,23.832298136645967,99.30434782608694,California,Marin,Not in a city,2005-08-05
,44.56762749445674,13.095343680709531,23.656319290465618,98.57427937915745,Alaska,Denali ,Not in a city,1998-01-20
,70.24347826086955,13.362318840579713,23.550724637681164,98.14492753623188,California,Riverside,Indio,2022-04-27
,67.59281914893617,13.582446808510635,23.84840425531914,99.375,Alaska,Denali ,Not in a city,2010-10-05
,89.07931844888373,13.868390129259694,23.84018801410106,99.3384253819036,Hawaii,Honolulu,Not in a city,2018-07-25
,49.246059782608704,11.489130434782604,23.887228260869577,99.53125000000014,Alaska,Denali ,Not in a city,2010-12-01
,76.80939226519341,14.041436464088394,23.870165745856355,99.46685082872928,Ohio,Columbiana,East Liverpool,1994-06-09
,82.355140186916,13.925233644859809,23.88473520249221,99.52336448598126,California,Marin,Not in a city,2005-06-13
,72.5,12.0,24.0,100.0,Maine,Hancock,Not in a city,2022-05-22
,56.29550827423164,13.11347517730498,23.83924349881796,99.34278959810878,Alaska,Denali ,Not in a city,1995-11-17
,49.35474860335196,8.67039106145251,23.773743016759767,99.0670391061452,Ohio,Adams,Not in a city,1994-12-07
,75.1893095768374,13.367483296213802,23.83518930957685,99.31625835189308,Alaska,Denali ,Not in a city,1995-09-27
,58.57631578947367,13.224310776942358,23.854636591478695,99.40100250626556,Hawaii,Honolulu,Not in a city,2015-11-09
,66.08623978201643,13.212534059945492,23.97956403269756,99.91689373296998,Alaska,Denali ,Not in a city,2010-04-11
,69.86337209302316,12.811046511627916,23.892441860465123,99.55523255813956,Alaska,Denali ,Not in a city,1993-09-19
,72.00402439024384,12.63048780487806,23.83902439024394,99.33536585365844,Hawaii,Honolulu,Not in a city,2016-04-22
,33.34394936708859,11.32278481012658,23.872151898734156,99.4696202531645,Arizona,Maricopa,Phoenix,2013-12-09
,87.19572538860099,13.716321243523328,23.870466321243505,99.46373056994813,Hawaii,Honolulu,Not in a city,2021-08-09
,51.18639365918103,14.795244385733143,23.92338177014531,99.69088507265526,Hawaii,Honolulu,Not in a city,2015-02-13
,86.5641463414634,13.604878048780488,23.87804878048783,99.50121951219526,Hawaii,Honolulu,Not in a city,2020-07-22
,68.37573385518593,12.614481409001945,23.84735812133072,99.36790606653636,Indiana,DeKalb,Not in a city,1999-10-06
,56.19999999999997,12.852713178294572,23.9186046511628,99.6666666666667,California,Riverside,Indio,2022-03-04
,81.61207502930846,14.070339976553356,23.908558030480663,99.62016412661198,Hawaii,Honolulu,Not in a city,2018-06-04
,39.90813333333338,13.067999999999998,23.92666666666664,99.69866666666675,Hawaii,Honolulu,Not in a city,2011-01-03
,76.81005586592177,13.829608938547484,23.95530726256981,99.82122905027926,Ohio,Columbiana,East Liverpool,1994-05-29
,82.93810444874268,13.91876208897486,23.746615087040595,98.9516441005802,Alaska,Denali ,Not in a city,1998-06-24
,72.3974811083123,13.896725440806046,23.86649874055417,99.44836272040304,Hawaii,Honolulu,Not in a city,2011-05-12
,84.94117647058825,13.41176470588234,23.74727668845317,98.958605664488,Alaska,Denali ,Not in a city,1996-08-12
,83.7419354838709,13.423963133640552,23.788018433179715,99.1267281105991,Alaska,Denali ,Not in a city,1995-07-11
,49.07575757575753,12.160173160173168,23.816017316017327,99.23809523809533,Alaska,Denali ,Not in a city,1998-02-19
,87.17635327635327,13.437321937321949,23.950142450142444,99.7948717948718,North Dakota,Williams,Not in a city,2007-08-04
,62.45422535211266,13.55985915492958,23.894366197183096,99.56338028169006,North Dakota,Williams,Not in a city,2001-04-18
,53.516451612903246,11.16612903225807,23.8451612903226,99.3612903225806,Colorado,La Plata,Not in a city,2006-01-03
,72.2369281045751,12.565359477124188,23.94117647058822,99.75653594771238,California,Marin,Not in a city,2004-09-19
,74.19443708609266,12.928476821192053,23.831788079470208,99.30728476821182,Hawaii,Honolulu,Not in a city,2021-10-06
,43.28456632653064,11.455357142857132,23.928571428571445,99.70280612244896,Hawaii,Honolulu,Not in a city,2021-01-23
,56.368530020703886,12.509316770186336,23.88198757763977,99.50724637681158,Alaska,Denali ,Not in a city,1998-11-21
,66.06249999999999,12.98214285714286,23.97321428571428,99.89285714285712,North Dakota,Mercer,Not in a city,1990-05-05
,34.550819672131105,14.245901639344272,23.77049180327868,99.04918032786884,Alaska,Denali ,Not in a city,1993-01-11
,57.20494437577258,13.372064276885036,23.940667490729293,99.75401730531522,Hawaii,Honolulu,Not in a city,2020-04-04
,89.43004926108372,13.71182266009852,23.838669950738897,99.33374384236464,Hawaii,Honolulu,Not in a city,2020-08-12
,64.64335664335664,13.388111888111892,23.828671328671344,99.2902097902098,North Dakota,Mercer,Not in a city,1992-04-20
,86.98864942528728,13.679597701149431,23.846264367816115,99.36350574712633,North Dakota,Williams,Not in a city,2007-07-05
,83.55757575757576,13.78661616161615,23.948232323232325,99.7878787878788,Hawaii,Honolulu,Not in a city,2015-07-11
,83.44875776397504,14.03416149068322,23.85869565217389,99.41614906832298,California,Marin,Not in a city,2005-06-20
,86.13237753882919,13.869772998805251,23.843488649940277,99.35244922341693,Hawaii,Honolulu,Not in a city,2019-08-28
,54.649087221095314,13.423935091277889,23.878296146044622,99.49492900608524,Indiana,DeKalb,Not in a city,1999-02-24
,84.3037542662116,13.668941979522184,23.529010238907848,98.05460750853236,Arkansas,Mississippi,Not in a city,1991-08-22
,64.07356321839083,12.020689655172426,23.91264367816093,99.64597701149428,Alaska,Denali ,Not in a city,1995-10-25
,51.16363636363638,13.66280991735538,23.910743801652885,99.62975206611574,California,Marin,Not in a city,2005-02-03
,76.20964763061967,13.470230862697456,23.80194410692586,99.179829890644,Arizona,Maricopa,Phoenix,2012-09-27
,82.35240506329113,13.427848101265818,23.867088607594933,99.44936708860766,Hawaii,Honolulu,Not in a city,2015-07-06
,53.608428927680784,14.088528678304232,23.90149625935164,99.59351620947643,Arizona,Maricopa,Phoenix,2013-03-26
,82.54896467722291,13.853836784409252,23.914738124238752,99.65164433617532,Arizona,Maricopa,Phoenix,2014-08-25
,65.85923566878994,13.412738853503187,23.93630573248407,99.73503184713364,Hawaii,Honolulu,Not in a city,2021-04-24
,81.66626323751886,13.894099848714063,23.860816944024187,99.42360060514385,Colorado,La Plata,Not in a city,2006-06-05
,40.128205128205146,13.314685314685317,23.804195804195803,99.18648018648015,Alaska,Denali ,Not in a city,1996-01-07
,49.94594594594592,14.043243243243245,23.90090090090091,99.58738738738744,North Dakota,Williams,Not in a city,2001-02-03
,68.61609907120742,13.978328173374615,23.93498452012384,99.733746130031,Alaska,Denali ,Not in a city,1993-05-01
,59.51844262295086,12.59631147540984,23.82581967213116,99.28483606557376,Indiana,DeKalb,Not in a city,1999-03-17
,59.275626423690206,13.626423690205012,23.706150341685632,98.78587699316624,Alaska,Denali ,Not in a city,1996-11-06
,44.42446043165468,11.834532374100718,23.794964028776988,99.1510791366906,North Dakota,Mercer,Not in a city,1991-12-27
,49.04445859872612,11.508280254777082,23.83312101910829,99.30955414012728,Hawaii,Honolulu,Not in a city,2019-11-12
,76.87542087542089,13.552188552188555,23.86531986531987,99.44444444444446,North Dakota,Mercer,Not in a city,1992-09-05
,49.8146853146853,12.825174825174829,23.590909090909086,98.30769230769236,Arkansas,Mississippi,Not in a city,1992-03-19
,86.12337837837828,13.818918918918929,23.879729729729743,99.5,Arizona,Maricopa,Scottsdale,2009-07-25
,36.527536231884056,8.944927536231887,23.99710144927536,99.98840579710144,Ohio,Columbiana,East Liverpool,1994-01-15
,69.39616810877624,13.707045735475898,23.845488257107515,99.36341161928318,Arizona,Maricopa,Phoenix,2014-05-08
,45.32034632034637,12.961038961038946,23.756132756132747,98.98845598845595,Alaska,Denali ,Not in a city,2008-02-21
,70.54849624060158,13.124060150375945,23.911027568922297,99.6340852130326,Hawaii,Honolulu,Not in a city,2011-05-08
,77.28243021346479,13.947454844006588,23.940886699507384,99.75697865353042,North Dakota,Williams,Not in a city,2003-06-08
,84.07838164251203,13.458937198067648,23.893719806763304,99.56038647343,Arizona,Maricopa,Phoenix,2012-09-06
,61.9765196662694,12.899880810488682,23.71871275327771,98.83194278903464,Hawaii,Honolulu,Not in a city,2019-04-04
,85.60530679933669,13.485903814262022,23.887230514096192,99.53731343283594,North Dakota,Williams,Not in a city,2003-07-02
,78.64726027397255,13.500000000000009,23.886986301369845,99.53082191780824,North Dakota,Williams,Not in a city,2002-06-09
,55.281716417910445,11.67164179104478,23.779850746268654,99.08955223880596,Indiana,DeKalb,Not in a city,2000-11-06
,40.83289473684216,14.06315789473684,23.92368421052632,99.6815789473684,Hawaii,Honolulu,Not in a city,2015-03-01
,62.33403361344537,12.897058823529418,23.76680672268909,99.03571428571426,Alaska,Denali ,Not in a city,1997-04-25
,87.71473684210525,13.8327485380117,23.9076023391813,99.61754385964907,California,Los Angeles,Pasadena,2017-07-10
,68.15384615384609,13.31076923076923,23.92,99.67384615384614,Alaska,Denali ,Not in a city,1993-05-20
,75.43827160493825,12.86111111111112,23.55864197530865,98.16975308641972,Alaska,Denali ,Not in a city,1993-05-10
,63.57142857142858,12.021978021978036,23.77747252747253,99.07692307692308,Ohio,Adams,Not in a city,1994-10-31
,50.249987546699856,12.938978829389791,23.82565379825653,99.28144458281442,Arizona,Maricopa,Phoenix,2013-03-22
,83.93272010512496,13.82128777923785,23.833114323258854,99.31011826544018,Alaska,Denali ,Not in a city,2010-06-22
,83.07078651685401,13.521067415730332,23.79634831460675,99.15449438202236,Alaska,Denali ,Not in a city,2008-07-23
,82.1578523489932,13.405369127516778,23.939597315436217,99.7489932885906,Arizona,Maricopa,Scottsdale,2009-08-29
,66.49949558638079,12.84110970996216,23.818411097099567,99.2509457755359,Hawaii,Honolulu,Not in a city,2015-05-21
,66.4609375,13.656250000000009,23.83593749999998,99.32421874999991,Alaska,Denali ,Not in a city,1998-10-23
,77.60124610591897,12.928348909657329,23.9423676012461,99.76323987538927,Indiana,Whitley,Not in a city,2005-09-16
,66.22222222222223,12.688034188034187,23.03846153846154,96.02564102564104,North Dakota,Mercer,Not in a city,1990-10-15
,55.49466292134829,12.515449438202252,23.914325842696623,99.6474719101124,Arizona,Maricopa,Scottsdale,2009-11-24
,48.54761904761903,12.445887445887442,23.9069264069264,99.61688311688312,Alaska,Denali ,Not in a city,1998-02-14
,85.80346820809248,13.275529865125234,23.757225433526,98.9922928709056,Alaska,Denali ,Not in a city,1998-08-31
,89.49508196721322,13.899297423887608,23.961358313817385,99.8395784543326,California,Los Angeles,Pasadena,2017-07-08
,63.67693208430913,13.933255269320838,23.878220140515197,99.5,Hawaii,Honolulu,Not in a city,2018-10-18
,82.25,13.71428571428571,23.9175824175824,99.66208791208793,Ohio,Columbiana,East Liverpool,1994-07-16
,74.7899761336515,13.706443914081149,23.5346062052506,98.07159904534616,Alaska,Denali ,Not in a city,1995-05-30
,82.38695652173915,13.649999999999997,23.876086956521743,99.49130434782612,Alaska,Denali ,Not in a city,1996-07-25
,51.1659574468085,11.059574468085112,23.77872340425532,99.08936170212766,North Dakota,Mercer,Not in a city,1991-03-29
,73.866935483871,12.95967741935483,23.844758064516128,99.35685483870968,Alaska,Denali ,Not in a city,1997-06-03
,87.23125748502986,13.741317365269458,23.892215568862277,99.55329341317363,Hawaii,Honolulu,Not in a city,2019-09-02
,37.3257217847769,13.556430446194216,23.21522309711286,96.73753280839904,Hawaii,Honolulu,Not in a city,2021-02-16
,43.71894093686353,12.739307535641547,23.997963340122208,99.99185336048885,Indiana,DeKalb,Not in a city,2000-01-30
,45.03030303030298,13.437229437229435,23.761904761904763,99.021645021645,North Dakota,Mercer,Not in a city,1991-02-27
,59.09682619647358,12.505037783375332,23.81989924433249,99.25692695214109,Arizona,Maricopa,Phoenix,2012-11-08
,86.07817589576534,13.141693811074916,23.94951140065146,99.79315960912048,California,Marin,Not in a city,2004-07-22
,62.34163701067618,13.195729537366557,23.818505338078293,99.25266903914586,North Dakota,Mercer,Not in a city,1991-10-20
,50.62139917695476,13.43827160493828,23.8724279835391,99.47325102880662,Indiana,DeKalb,Not in a city,1999-01-15
,67.45636588380734,12.993819530284313,23.93325092707046,99.72311495673664,Hawaii,Honolulu,Not in a city,2016-11-05
,70.17991631799163,13.002092050209214,23.73640167364016,98.91422594142269,Delaware,New Castle,Not in a city,1997-10-16
,46.85818181818184,14.503636363636373,23.91999999999999,99.66545454545462,North Dakota,Williams,Not in a city,2001-02-18
,77.3317721518987,13.554430379746831,23.84177215189873,99.34683544303796,Hawaii,Honolulu,Not in a city,2015-05-28
,72.45941558441564,12.569805194805191,23.834415584415574,99.31980519480516,California,Marin,Not in a city,2004-05-11
,71.28999999999995,12.296666666666662,23.803333333333335,99.18666666666668,North Dakota,Mercer,Not in a city,1992-09-28
,85.87650085763293,13.348198970840478,23.953687821612352,99.80960548885076,North Dakota,Williams,Not in a city,2001-06-30
,84.81465517241384,13.415948275862071,23.77370689655172,99.0603448275862,Alaska,Denali ,Not in a city,1996-08-15
,63.66206896551724,12.924137931034483,23.80689655172414,99.19655172413796,North Dakota,Mercer,Not in a city,1992-05-25
,77.83180628272255,13.392670157068055,23.840314136125645,99.33900523560204,Alaska,Denali ,Not in a city,2010-06-09
,85.96043165467638,13.473021582733804,23.771582733812945,99.0557553956834,Indiana,DeKalb,Not in a city,2000-07-14
,79.94019933554813,13.388704318936885,23.8372093023256,99.32890365448496,North Dakota,Mercer,Not in a city,1992-08-19
,61.29096045197741,11.97740112994351,23.940677966101696,99.7542372881356,Ohio,Columbiana,East Liverpool,1994-04-30
,72.51151178918153,12.963938973647702,23.911234396671308,99.63245492371703,California,Marin,Not in a city,2009-04-22
,86.7206756756756,14.213513513513508,23.868918918918933,99.45810810810818,Arizona,Maricopa,Scottsdale,2009-07-15
,52.29002320185612,14.721577726218095,23.52668213457078,98.03016241299304,Alaska,Denali ,Not in a city,1996-01-16
,80.21501706484621,12.686006825938566,23.84129692832764,99.34470989761074,North Dakota,Williams,Not in a city,2001-09-06
,84.97090909090907,13.735757575757576,23.8472727272727,99.36848484848484,Arizona,Maricopa,Phoenix,2012-08-24
,38.92176870748295,10.299319727891168,23.853741496598644,99.39795918367348,California,Riverside,Indio,2022-02-23
,86.60763888888887,13.491319444444438,23.791666666666654,99.1388888888889,North Dakota,Williams,Not in a city,2001-08-02
,46.06785714285715,12.475,23.83928571428571,99.33571428571426,Arkansas,Mississippi,Not in a city,1992-01-28
,67.68060200668899,13.306020066889632,23.85284280936456,99.39632107023408,North Dakota,Williams,Not in a city,2003-04-29
,63.9373970345964,12.245469522240528,23.774299835255345,99.0708401976936,California,Marin,Not in a city,2004-10-20
,85.70243902439022,13.679674796747973,23.95121951219513,99.8032520325203,California,Marin,Not in a city,2004-07-19
,60.01138952164006,12.619589977220958,23.75626423690206,98.99316628701588,Alaska,Denali ,Not in a city,1996-04-03
,44.75972187104932,11.419721871049322,23.914032869785096,99.64475347661188,Arizona,Maricopa,Phoenix,2013-12-23
,69.14798890429955,13.235783633841883,23.944521497919556,99.76976421636616,Alaska,Denali ,Not in a city,2008-05-08
,45.17171717171722,13.185185185185194,23.976430976431,99.90235690235691,California,Marin,Not in a city,2005-01-29
,85.41138211382118,13.796747967479678,23.799999999999983,99.1756097560976,California,Marin,Not in a city,2004-07-15
,67.44504950495055,13.15222772277227,23.865099009900987,99.44306930693077,Arizona,Maricopa,Phoenix,2014-04-25
,59.50699300699299,12.996503496503498,23.91083916083917,99.63286713286722,North Dakota,Williams,Not in a city,2003-03-21
,86.94137466307271,13.88814016172509,23.824797843665767,99.2749326145552,Arizona,Maricopa,Scottsdale,2009-07-16
,48.67821656050953,12.950318471337573,23.935031847133708,99.73375796178333,Hawaii,Honolulu,Not in a city,2021-02-04
,50.263157894736864,11.810526315789478,23.845614035087724,99.36842105263162,Arkansas,Mississippi,Not in a city,1992-03-18
,82.85611510791372,13.07194244604316,23.83453237410071,99.31834532374104,Indiana,DeKalb,Not in a city,2000-09-12
,60.884112149532704,12.806853582554522,23.88006230529593,99.5062305295951,Colorado,La Plata,Not in a city,2006-10-25
,56.89733146067413,13.02949438202248,23.88483146067416,99.52528089887642,Arizona,Maricopa,Scottsdale,2009-11-18
,76.65167701863358,13.35279503105591,23.90931677018634,99.62360248447196,Hawaii,Honolulu,Not in a city,2015-10-10
,65.56324582338898,12.3436754176611,23.818615751789974,99.25298329355611,Alaska,Denali ,Not in a city,1995-05-11
,78.27331887201737,12.629067245119307,23.776572668112788,99.08242950108452,Alaska,Denali ,Not in a city,1996-09-11
,87.07767106842742,13.591836734693883,23.858343337334933,99.4141656662665,Arizona,Maricopa,Phoenix,2012-07-26
,84.28805790108571,14.095295536791324,23.911942098914377,99.63691194209903,Hawaii,Honolulu,Not in a city,2016-06-17
,48.65108860759493,14.139240506329116,23.806329113924043,99.20379746835432,Arizona,Maricopa,Phoenix,2013-01-08
,80.4343787696019,14.057901085645351,23.82629674306392,99.28347406513863,Hawaii,Honolulu,Not in a city,2016-06-14
,82.00000000000006,13.828633405639916,23.84164859002169,99.34924078091107,Alaska,Denali ,Not in a city,1996-07-30
,73.36605392156864,13.68137254901962,23.9252450980392,99.69117647058827,Arizona,Maricopa,Phoenix,2013-05-12
,42.60278745644597,12.944250871080149,23.65853658536585,98.58536585365856,North Dakota,Mercer,Not in a city,1992-12-09
,39.416370106761626,11.024911032028454,23.979833926453168,99.91814946619203,California,Los Angeles,Pasadena,2017-12-25
,63.86549707602344,12.001949317738788,23.875243664717345,99.49122807017542,Indiana,DeKalb,Not in a city,1999-04-22
,85.00172117039575,13.244406196213436,23.9328743545611,99.72289156626508,North Dakota,Williams,Not in a city,2001-08-11
,63.4553755522828,13.385861561119295,23.87628865979384,99.48895434462447,North Dakota,Williams,Not in a city,2007-11-12
,58.10829103214888,11.631133671742813,23.91370558375634,99.64297800338406,California,Marin,Not in a city,2004-11-19
,57.88729508196721,11.564207650273236,23.961748633879797,99.84289617486338,Alaska,Denali ,Not in a city,2010-03-20
,87.46282051282046,13.88111888111887,23.87878787878788,99.50000000000006,California,Los Angeles,Pasadena,2017-07-17
,67.04008908685964,12.824053452115807,23.886414253897563,99.53006681514474,Alaska,Denali ,Not in a city,1995-09-23
,73.21202003338891,13.477462437395674,23.94991652754591,99.7929883138564,North Dakota,Williams,Not in a city,2002-05-25
,64.5,10.0,24.0,100.0,Maine,Hancock,Not in a city,2022-05-25
,84.45675675675682,13.697297297297297,23.73783783783784,98.9135135135135,Ohio,Columbiana,East Liverpool,1994-08-26
,59.44042236024847,13.515527950310563,23.93540372670807,99.73664596273277,Arizona,Maricopa,Phoenix,2014-03-20
,51.90082352941176,13.598823529411767,23.91764705882356,99.6611764705883,Hawaii,Honolulu,Not in a city,2017-03-03
,63.0916020671834,14.28552971576226,23.864341085271302,99.44186046511632,Hawaii,Honolulu,Not in a city,2015-04-09
,57.51135057471264,11.834770114942511,23.92385057471266,99.68821839080456,Alaska,Denali ,Not in a city,2008-03-27
,72.30819875776392,13.90683229813664,23.86832298136647,99.4583850931678,Arizona,Maricopa,Phoenix,2014-04-21
,70.43189368770756,13.697674418604656,23.58803986710964,98.29568106312291,North Dakota,Mercer,Not in a city,1992-09-30
,79.12388419782862,13.711700844390826,23.827503015681543,99.28588661037384,Hawaii,Honolulu,Not in a city,2019-06-17
,52.17962308598356,12.84216725559482,23.83863368669021,99.32862190812708,Hawaii,Honolulu,Not in a city,2017-03-12
,51.188756613756624,13.33994708994708,23.895502645502685,99.57010582010588,Hawaii,Honolulu,Not in a city,2015-01-28
,74.58461538461538,12.606837606837615,23.85128205128205,99.38803418803433,North Dakota,Williams,Not in a city,2002-09-26
,51.2513126491647,12.940334128878291,23.90334128878284,99.60143198090704,New Jersey,Essex,Newark,2017-01-31
,89.3921052631579,13.94078947368422,23.93815789473685,99.74605263157898,Alaska,Denali ,Not in a city,2010-07-15
,65.90434782608692,12.368012422360254,23.92857142857143,99.70341614906836,Colorado,La Plata,Not in a city,2006-11-09
,45.8289855072464,10.7536231884058,23.66666666666664,98.61739130434788,Ohio,Columbiana,East Liverpool,1994-01-25
,56.23854033290657,13.437900128040972,23.944942381562097,99.77208706786168,Hawaii,Honolulu,Not in a city,2019-11-24
,82.1535947712419,13.008169934640533,23.959150326797385,99.83006535947712,California,Marin,Not in a city,2004-09-12
,54.30421686746988,12.168674698795176,23.57530120481928,98.25000000000004,Alaska,Denali ,Not in a city,1993-11-12
,65.83877245508981,12.72754491017965,23.922155688622755,99.67814371257494,North Dakota,Williams,Not in a city,2007-03-22
,86.61894865525677,13.734718826405864,23.90342298288508,99.60024449877756,Hawaii,Honolulu,Not in a city,2020-07-25
,78.67366504854378,13.709951456310684,23.91262135922328,99.63834951456305,Hawaii,Honolulu,Not in a city,2019-06-01
,42.96399055489965,10.842975206611568,23.853600944510045,99.39433293978738,New Jersey,Essex,Newark,2017-02-02
,51.05017921146955,13.806451612903228,23.831541218637984,99.30824372759857,North Dakota,Mercer,Not in a city,1991-12-11
,84.08879518072285,13.808433734939769,23.939759036144533,99.75542168674696,Hawaii,Honolulu,Not in a city,2019-07-07
,68.81002087682664,13.012526096033405,23.98121085594989,99.92484342379956,Indiana,DeKalb,Not in a city,1999-11-13
,73.61999999999995,13.183333333333335,23.88000000000001,99.5,North Dakota,Mercer,Not in a city,1992-09-12
,67.84241245136185,13.387159533073923,23.69260700389106,98.72568093385212,Alaska,Denali ,Not in a city,1998-06-04
,59.14806201550385,12.89302325581395,23.91472868217056,99.64651162790692,Colorado,La Plata,Not in a city,2006-11-22
,71.52262180974483,13.32134570765662,23.873549883990723,99.4814385150812,Hawaii,Honolulu,Not in a city,2017-05-25
,85.70380710659893,13.704314720812182,23.879441624365487,99.50380710659915,Hawaii,Honolulu,Not in a city,2015-06-25
,53.31698774080558,13.443082311733804,23.91943957968476,99.66725043782836,North Dakota,Williams,Not in a city,2003-11-26
,51.52545454545454,12.785454545454549,23.941818181818174,99.75818181818174,North Dakota,Williams,Not in a city,2001-03-25
,79.57005420054186,12.872628726287257,23.918699186991866,99.66395663956634,Arizona,Maricopa,Scottsdale,2009-09-27
,76.78170478170476,14.114345114345108,23.92515592515595,99.69230769230768,Alaska,Denali ,Not in a city,1997-06-15
,72.82308641975318,13.807407407407409,23.899999999999995,99.58518518518508,Hawaii,Honolulu,Not in a city,2020-05-01
,79.33939393939391,12.972727272727262,23.760606060606065,99.01515151515152,Alaska,Denali ,Not in a city,1993-06-22
,72.4083885209713,12.958057395143475,23.878587196467983,99.49668874172184,Alaska,Denali ,Not in a city,1996-09-28
,42.57868263473052,12.652694610778449,23.92335329341316,99.68143712574845,New Jersey,Essex,Newark,2017-01-14
,75.051724137931,11.9051724137931,23.83620689655171,99.32327586206895,North Dakota,Mercer,Not in a city,1990-09-26
,71.24750499001999,13.530938123752495,23.94211576846305,99.76447105788424,Indiana,DeKalb,Not in a city,1999-10-21
,50.87017543859649,13.038596491228084,23.938596491228058,99.74736842105251,North Dakota,Williams,Not in a city,2003-01-03
,81.28558322411538,13.492791612057667,23.98034076015729,99.92005242463958,Alaska,Denali ,Not in a city,2010-09-04
,51.46292134831464,13.24719101123596,23.91151685393257,99.6334269662922,California,Marin,Not in a city,2009-01-22
,44.14353268428373,10.17246175243393,23.87065368567455,99.46453407510432,Arizona,Maricopa,Scottsdale,2009-12-03
,41.12716836734693,12.017857142857151,23.87244897959181,99.47576530612253,Hawaii,Honolulu,Not in a city,2021-01-26
,46.31193838254173,12.818998716302945,23.88061617458281,99.50449293966636,Hawaii,Honolulu,Not in a city,2019-11-29
,74.04056795131844,13.172413793103454,23.81541582150104,99.23326572008102,Alaska,Denali ,Not in a city,1997-09-22
,44.57613793103447,13.686896551724132,23.91172413793105,99.63724137931034,Alaska,Denali ,Not in a city,2010-12-28
,82.70731707317071,12.64459930313589,23.43554006968641,97.66550522648087,Arkansas,Mississippi,Not in a city,1991-08-13
,79.9143099273608,13.66585956416466,23.953995157384963,99.81113801452778,Arizona,Maricopa,Phoenix,2012-09-15
,42.47433090024328,12.1021897810219,23.863746958637496,99.43673965936745,Hawaii,Honolulu,Not in a city,2019-02-07
,61.75100671140941,12.645637583892617,23.9020134228188,99.5973154362416,Alaska,Denali ,Not in a city,2010-04-22
,64.40780141843969,11.783687943262414,23.85106382978722,99.38652482269508,North Dakota,Mercer,Not in a city,1991-10-19
,72.59511002444997,13.86674816625918,23.86552567237164,99.44987775061128,Hawaii,Honolulu,Not in a city,2016-04-21
,84.41964956195255,13.769712140175203,23.871088861076345,99.46933667083856,Hawaii,Honolulu,Not in a city,2015-08-31
,85.972850678733,12.907239819004523,23.805429864253394,99.19457013574662,Alaska,Denali ,Not in a city,1995-07-31
,60.55907845579074,12.567870485678723,23.860523038605248,99.4209215442092,Arizona,Maricopa,Phoenix,2013-04-19
,80.53936196319025,13.6085889570552,23.91656441717793,99.65889570552147,Arizona,Maricopa,Phoenix,2013-06-19
,64.19708029197086,12.917883211678832,23.86678832116789,99.44525547445258,Indiana,DeKalb,Not in a city,2000-04-16
,60.19890282131657,13.445141065830722,23.98589341692788,99.94200626959254,Colorado,La Plata,Not in a city,2006-11-04
,60.90244565217394,12.972826086956522,23.961956521739147,99.84374999999989,Alaska,Denali ,Not in a city,2010-04-09
,83.43607305936068,13.452054794520558,23.933789954337893,99.73059360730588,Alaska,Denali ,Not in a city,1995-07-22
,56.64223602484464,13.6385093167702,23.949068322981347,99.78881987577626,Arizona,Maricopa,Phoenix,2014-04-05
