air/pm25_speciation_daily_summary.o3_AQI,air/pm25_speciation_daily_summary.f0_,air/pm25_speciation_daily_summary.f1_,air/pm25_speciation_daily_summary.f2_,air/pm25_speciation_daily_summary.f3_,air/pm25_speciation_daily_summary.f4_,air/pm25_speciation_daily_summary.f5_,air/pm25_speciation_daily_summary.f6_,Day
,286.36861086956526,0.8299232736572892,2.0920716112531976,99.96419437340153,Texas,Harris,Deer Park,2013-09-14
,0.1257671387614679,0.0,1.0,100.0,District Of Columbia,District of Columbia,Washington,1991-12-04
,206.03795828405228,0.0639844886088221,1.133785748909355,100.0,Washington,King,Seattle,2002-07-03
,288.66167903525053,0.3580705009276438,1.7996289424860854,99.86641929499072,Illinois,Cook,Chicago,2009-05-15
,265.7814423894939,0.0,1.0,100.0,California,Sonoma,Santa Rosa,2001-03-22
,284.593422306959,0.4909437559580552,1.9609151572926595,99.98474737845568,Illinois,Cook,Chicago,2007-12-25
,283.0831498477157,0.5723350253807107,1.918781725888325,99.50634517766495,Nevada,Clark,Sunrise Manor,2012-11-21
,255.89242143181815,1.1727272727272726,3.2136363636363625,99.86136363636363,Michigan,Lenawee,Tecumseh,2017-11-01
,220.954465964612,0.0913242009132418,1.0,100.0,Massachusetts,Suffolk,Boston,2000-09-08
,0.1681592351973681,0.0,1.0,100.0,Utah,Garfield,Not in a city,1990-03-28
,283.3785255767303,0.3450351053159478,1.8224674022066207,99.9679037111334,New York,Bronx,New York,2005-08-04
,288.9518317503393,0.0,1.0,100.0,Nevada,Clark,Las Vegas,1999-05-13
,285.2809030654516,0.3206296603148301,1.7108533554266785,99.94614747307374,Illinois,Cook,Chicago,2009-03-07
,281.5769761273209,0.1768346595932802,1.721485411140584,99.95667550839964,Illinois,Cook,Chicago,2003-10-05
,253.3856248021108,0.7757255936675462,2.084432717678101,99.40105540897096,Nevada,Clark,Sunrise Manor,2014-12-30
,253.68223487762236,0.3225524475524475,1.6966783216783214,99.888986013986,New York,Bronx,New York,2005-09-08
,95.11291931402982,0.0107215913098681,1.0265923679198716,99.99590886647375,Illinois,Cook,Chicago,2006-02-16
,41.5423959376412,0.0260957975598735,1.0680072300045211,99.99655445097152,Minnesota,Anoka,Blaine,2020-03-16
,256.83300562642364,0.3720577069096431,1.627182991647684,99.99392558845862,Tennessee,Blount,Not in a city,2004-02-29
,111.74175557538676,0.0062679151538314,1.0105484425759597,100.0,Idaho,Butte,Not in a city,2002-09-17
,52.00257783927052,0.0456424936386768,1.0587362171331636,99.99374469889749,Missouri,St. Louis City,St. Louis,2017-04-01
,237.04031449145648,0.4882017900732302,1.683482506102523,99.88608624898292,Michigan,Wayne,Detroit,2005-03-28
,289.6200398406374,0.4442231075697212,1.8366533864541836,99.7649402390438,New York,Bronx,New York,2007-10-02
,281.5062862010219,0.0,1.0,100.0,Massachusetts,Suffolk,Boston,1999-12-20
,0.2955472237442919,0.0,1.0,100.0,Virgin Islands,St John,Not in a city,1996-08-31
,237.09426666666664,2.288,4.061333333333334,99.35733333333332,California,Riverside,Mira Loma,2020-12-09
,266.5083866292135,0.2606741573033707,1.7595505617977536,99.82808988764044,Illinois,Cook,Chicago,2006-08-28
,82.61394960784315,0.0,1.0,100.0,Idaho,Butte,Not in a city,1999-09-29
,133.83869631488864,0.0038769447661245,1.0058405921152007,99.9953678062534,Utah,Washington,Not in a city,2001-11-09
,0.2841797218628726,0.0,1.0,100.0,Idaho,Butte,Not in a city,1992-08-26
,229.4880117913832,0.9455782312925172,2.9931972789115657,99.82766439909298,California,Orange,Anaheim,2018-10-06
,282.43194215304806,0.6355382619974058,2.0920881971465635,99.7782101167315,Texas,Harris,Deer Park,2013-12-23
,93.44221822701788,0.0181138487680543,1.028003398470687,99.99945624468994,California,Trinity,Not in a city,2004-06-20
,98.09816829657838,0.0101106308154443,1.0308813832515218,99.99882775294888,Illinois,Cook,Chicago,2006-05-05
,57.81726580602008,0.0510033444816053,1.1090301003344498,99.9898829431438,Texas,Harris,Deer Park,2016-09-06
,289.2845429104478,0.3442164179104477,1.7453358208955223,99.80130597014924,Illinois,Cook,Chicago,2009-06-19
,91.33962938527456,0.0158413868685862,1.02854438577264,99.98560326790866,Michigan,Wayne,Dearborn,2012-05-21
,238.57934782608692,1.5434782608695654,4.372282608695652,99.47282608695652,California,Orange,Anaheim,2021-08-19
,88.12990995718319,0.0173714472128206,1.0375158014924757,99.98833747910128,Michigan,Wayne,Detroit,2007-08-28
,240.41030819948628,0.4906490649064908,2.020902090209022,99.6160616061606,Illinois,Cook,Chicago,2015-12-15
,290.6004335260116,0.0,1.0,100.0,Nevada,Clark,Las Vegas,1999-07-01
,92.88071397613696,0.0375929448383192,1.0270102023171377,99.9900051876188,California,Trinity,Not in a city,2003-12-17
,256.4015039002037,1.3722222222222225,3.5055555555555564,98.91481481481482,Texas,Harris,Deer Park,2016-07-01
,265.36301212974774,0.473751600512164,2.070422535211268,99.75160051216388,Illinois,Cook,Chicago,2015-04-20
